ID,type,address,city,postcode,lat,lon,rentNet,rentGross,currency,livingSpace,arePetsAllowed,hasFlatSharingCommunity,isUnderRoof,CHF/m2,title,categories,numberOfRooms,floor,yearBuilt,isNewBuilding,yearLastRenovated,hasGarage,hasParking,hasRamp,isWheelchairAccessible,isOldBuilding,hasSwimmingPool,hasFireplace,isCornerHouse,isMiddleHouse,hasGardenShed,hasLiftingPlatform,hasBalcony,hasCableTv,isGroundFloorRaised,hasNiceView,hasConnectedBuildingLand,hasElevator,isChildFriendly,distanceHighSchool,distanceKindergarten,distancePrimarySchool,distanceMotorway,distancePublicTransport,balcony,builtInKitchen,garden,offerType,personId,region
4001062822,"['APARTMENT', 'ATTIC_FLAT']",La Vounaise 55,Estavayer,1489,46.803001781976,6.812902311606,,1870,CHF,102,,,,18.333333333333332,Attique à La Vounaise,"['APARTMENT', 'ATTIC_FLAT']",3.5,1,2024,True,,,True,,,,,,,,,,True,,,True,,,,,,,,,,,,RENT,240000001295064,schweiz
4000911223,"['APARTMENT', 'FLAT']",Avenue Sainte-Luce 9,Lausanne,1003,46.517881781974,6.632812311604,3000,3180,CHF,79,,,,40.25316455696203,"En plein cœur de Lausanne, superbes appartements de 3.5 pièces neufs","['APARTMENT', 'FLAT']",3.5,,2023,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,RENT,240000001056053,schweiz
4001010448,"['APARTMENT', 'FLAT']",St.Jakobstr. 62,Aesch,4147,47.479751781977,7.598162311601,1621,1871,CHF,76,True,,,24.61842105263158,Gediegen Wohnen im Grünen & gratis EHP für 3 Monate,"['APARTMENT', 'FLAT']",3,3,1996,True,,True,,,,,,,,,,,True,True,,,,True,True,1100,400,800,,200,,,,RENT,679,schweiz
4000744811,"['APARTMENT', 'FLAT']",Rue de la Fiaz 40,La Chaux-de-Fonds,2300,47.089271781977,6.807762311603,850,970,CHF,45,,,,21.555555555555557,Superbe appartement 2.5 pièces entièrement rénové!,"['APARTMENT', 'FLAT']",2.5,1,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,RENT,559565,schweiz
4000929241,"['APARTMENT', 'FLAT']",St.Jakobstr. 60,Aesch,4147,47.479571781979,7.598192311605,1997,2327,CHF,108,True,,,21.546296296296298,Modernes Familienwohnung in ruhiger Umgebung,"['APARTMENT', 'FLAT']",4.5,2,1996,True,,True,,,,,,,,,,,True,True,,,,True,True,1100,400,800,,200,,,,RENT,679,schweiz
4001077223,"['APARTMENT', 'FLAT']",Langenthalstrasse 5,Lotzwil,4932,47.191611781979,7.790112311602,1770,2050,CHF,135,True,,,15.185185185185185,Lichtdurchfluteter Wohntraum für die Familie,"['APARTMENT', 'FLAT']",4.5,,,True,,True,,,,,,,,,,,True,,,True,,True,True,,,,,,,,,RENT,5017991,schweiz
3002948624,"['APARTMENT', 'FLAT']",,Collina d'Oro,6926,45.982991781973,8.916892311602,3100,3100,CHF,106,True,,,29.245283018867923,Meraviglioso appartamento 3.5 locali in affitto a Montagnola,"['APARTMENT', 'FLAT']",3.5,1,,True,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,RENT,381904,schweiz
4000888420,['APARTMENT'],Rebgasse 36,Binningen,4102,47.541451781973,7.568142311606,3070,3450,CHF,,False,False,False,,Moderne grosszügige Wohnung an beliebter Lage,['APARTMENT'],4,1,2012,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,RENT,61411,schweiz
4001110116,"['APARTMENT', 'ROOF_FLAT']",Alte Stoss-Strasse 2,Altstätten SG,9450,47.375321781971,9.538842311609,1195,1325,CHF,,False,False,False,,Ansprechende schöne Dachwohnung an sehr ruhiger Lage,"['APARTMENT', 'ROOF_FLAT']",2.5,4,1984,True,2015,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,,,,,,RENT,139910,schweiz
4001110761,"['APARTMENT', 'FLAT']",Moosstrasse 17,Hochdorf,6280,47.171041781979,8.293522311609,1900,2150,CHF,100,,,,21.5,Moderne Wohnung an ruhiger Lage,"['APARTMENT', 'FLAT']",3.5,1,2017,True,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,RENT,4,schweiz
4001111456,"['APARTMENT', 'FLAT']",Schulstrasse 3,Boniswil,5706,47.315441781977,8.187222311605,1640,1890,CHF,90,True,,,21.0,Im naturnahen Fünfeck - TOP 3.5-ZIMMERWOHNUNG,"['APARTMENT', 'FLAT']",3.5,1,,True,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,RENT,232349,schweiz
4000835413,"['APARTMENT', 'TERRACE_FLAT']",Route des Fontanettes,Avry,1754,46.784781781974,7.069962311607,,2710,CHF,125,True,,,21.68,Splendide 4.5 p avec 3 terrasses à Avry-sur-Matran,"['APARTMENT', 'TERRACE_FLAT']",4.5,2,2021,True,,,True,,True,,,,,,,,True,,,True,,True,,,,,,,,,,RENT,240000001281787,schweiz
4000996564,"['APARTMENT', 'FLAT']",Hofgut 4,Wiler b. Utzenstorf,3428,47.149221781972,7.557292311608,1650,1880,CHF,110,True,,,17.09090909090909,Zu vermieten 4.5-Zimmer-Duplexwohnung,"['APARTMENT', 'FLAT']",4.5,1,2017,True,,False,True,,False,,False,False,,,,,True,True,,False,,False,True,,,,,,,,,RENT,4000503,schweiz
4000744717,"['APARTMENT', 'FLAT']",Rue de la Fiaz 38,La Chaux-de-Fonds,2300,47.089391781971,6.807962311601,960,1110,CHF,,,,,,Magnifique appartement de 3.5 pièces à louer,"['APARTMENT', 'FLAT']",3.5,1,2021,True,2021,,,,,,,,,,,,True,True,,,,True,,,,,,,,,,RENT,559565,schweiz
4001077386,"['APARTMENT', 'FLAT']",Feld 9,Wengi b. Büren,3251,47.082931781974,7.396252311606,900,1149,CHF,30,,,,38.3,Klein aber fein- Erstbezugswohnung in der ehemaligen Werkstatt,"['APARTMENT', 'FLAT']",2,0,2024,True,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,RENT,24000000537641,schweiz
3003135219,['APARTMENT'],Hilfikerstrasse 4,Bern,3014,46.968421781971,7.463902311607,1690,1880,CHF,55,False,True,,34.18181818181818,Business-Apartments WankdorfCity,['APARTMENT'],2.5,6,2020,True,,True,False,,True,,False,False,,,,,True,False,False,True,,True,False,,,,,,,,,RENT,5016676,schweiz
4001133709,"['APARTMENT', 'FLAT']",Tièchestrasse 73,Zürich,8037,47.398671781975,8.523602311603,3180,3400,CHF,105,,,,32.38095238095238,Grosszügiges Wohnen mit wunderschöner Stadtsicht,"['APARTMENT', 'FLAT']",2.5,1,2017,True,,,,,,,,,,,,,True,True,,True,,True,,,1700,2070,,230,,,,RENT,441655,schweiz
4001109872,['APARTMENT'],Heimatstrasse 19,St. Gallen,9008,47.436551781978,9.391192311601,790,890,CHF,,False,False,False,,Moderne 1.5 Zimmer-Wohnung zu vermieten,['APARTMENT'],1.5,2,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,RENT,2251047,schweiz
4001133292,"['APARTMENT', 'FLAT']",Büchelstrasse 8b,Rüthi,9464,47.293101781974,9.538042311601,1330,1510,CHF,,,,,,"Moderne 3.5 Zimmerwohnung ""Neubau""","['APARTMENT', 'FLAT']",3.5,2,2024,True,,True,True,,True,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,5016955,schweiz
4000888251,"['APARTMENT', 'FLAT']",Bibersteinstrasse 11,Rombach,5022,47.402901781972,8.046122311601,2750,2950,CHF,120,,,,24.583333333333332,Moderne 4.5-Zimmerwohnung an erstklassiger Lage!,"['APARTMENT', 'FLAT']",4.5,1,2022,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,RENT,2268921,schweiz
4001133467,"['APARTMENT', 'FLAT']",Dammstrasse / Fabrikgasse,Horgen,8810,47.259671781979,8.587972311602,2225,2460,CHF,70,,,,35.142857142857146,"Helle, Platz bietende Neubau-Lofts in denkmalgeschützter Fabrik","['APARTMENT', 'FLAT']",2.5,5,2024,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,RENT,276065,schweiz
4001132369,"['APARTMENT', 'FLAT']",Bahnweg 10,Schübelbach,8862,47.176061781978,8.939502311608,1860,2090,CHF,91,True,,,22.967032967032967,Erstvermietung Parco Verde - modern und idyllisch,"['APARTMENT', 'FLAT']",3.5,1,2025,True,,,,,True,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,2268991,schweiz
4001133534,"['APARTMENT', 'ATTIC_FLAT']",Schnepfwinkelstrasse 1A,Safenwil,5745,47.316201781972,7.968562311608,2390,2740,CHF,118,True,,,23.220338983050848,Attikawohnung mit Traumhafter Terrasse,"['APARTMENT', 'ATTIC_FLAT']",5.5,4,2020,True,,,,,,,,,,,,,True,,,True,,True,True,,,,,,,,,RENT,577788,schweiz
4001122949,"['APARTMENT', 'FLAT']",Wilenstrasse 43,Kaltbrunn,8722,47.211061781977,9.036822311605,1783,1983,CHF,99,False,,,20.03030303030303,smarte Wohnträume mit toller Aussicht,"['APARTMENT', 'FLAT']",3.5,1,2022,True,,True,False,,True,,False,False,,,,,True,True,,True,,True,False,,,,,,,,,RENT,596855,schweiz
4000799635,"['APARTMENT', 'FLAT']",Sonnentalstrasse 17,Dübendorf,8600,47.397271781977,8.601042311606,4450,4950,CHF,147,,,,33.673469387755105,Three Point - 4.5 Lakeview south/east,"['APARTMENT', 'FLAT']",4.5,26,2024,True,,,,,,,,,,,,,True,True,,,,True,True,,,,,,,,,RENT,660384,schweiz
4001121601,"['APARTMENT', 'FLAT']",Gussstrasse 13,Bülach,8180,47.526621781971,8.539512311601,2590,2790,CHF,98,True,,,28.46938775510204,moderne neuwertige 3.5-Zimmer-Wohnung mit hochwertigem Ausbau im Guss-Quartier,"['APARTMENT', 'FLAT']",3.5,2,2019,True,2024,True,,,True,,,,,,,,True,True,,,,True,True,,,,,,,,,RENT,82311,schweiz
4001111882,['APARTMENT'],Burgstrasse 8,Herzogenbuchsee,3360,47.192881781977,7.710272311601,1200,1350,CHF,,False,False,,,Neu erstellte 2.5-Zimmer-Gartenwohnung in herrlicher Villa in Herzogenbuchsee,['APARTMENT'],2.5,0,2024,True,2024,True,True,,False,,False,False,,,,,True,False,False,True,,False,,,,,,,,,,RENT,85123,schweiz
4001046786,"['APARTMENT', 'FLAT']",Probusweg 10,Zürich,8057,47.399241781979,8.541742311607,2940,3120,CHF,,,,,,Moderner Holzbau - Erstvermietung im Trendquartier Zürich-Oerlikon,"['APARTMENT', 'FLAT']",3.5,,2024,True,,True,,,,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,99,schweiz
4001123580,"['APARTMENT', 'FLAT']",Alte Landstrasse 1/3/5,Kloten,8302,47.464431781972,8.582232311602,2515,2710,CHF,78,,,True,34.743589743589745,Erstvermietung - Alte Landstrasse in Kloten,"['APARTMENT', 'FLAT']",3.5,2,2023,True,,True,True,,,,,,,,,,True,,,True,,True,True,,,,1700,200,,,,RENT,247,schweiz
4001133460,"['APARTMENT', 'FLAT']",Dammstrasse / Fabrikgasse,Horgen,8810,47.259671781979,8.587972311602,2005,2190,CHF,55,,,,39.81818181818182,Neubau-Wohnungen mit perfektem Anschluss,"['APARTMENT', 'FLAT']",2.5,,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,RENT,276065,schweiz
4001062220,"['APARTMENT', 'FLAT']",Widenweg 4,Frick,5070,47.506891781974,8.022302311605,1890,2140,CHF,95,True,,,22.526315789473685,"Frick / Vermietung / Haus C / 3,5 Zimmer-Gartenwohnung","['APARTMENT', 'FLAT']",3.5,0,2024,True,,True,,,True,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,1824460,schweiz
4001133466,"['APARTMENT', 'FLAT']",Dammstrasse / Fabrikgasse,Horgen,8810,47.259671781979,8.587972311602,1930,2110,CHF,54,,,,39.074074074074076,Attraktive Fabrik-Suiten mit Sicht über Horgen,"['APARTMENT', 'FLAT']",2.5,6,2024,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,RENT,276065,schweiz
4001087726,"['APARTMENT', 'TERRACE_FLAT']",Chemin Sous Voie,Mies,1295,46.300291781971,6.170702311605,,2200,CHF,45,,,,48.888888888888886,Appartement meublé en terrasse de jardin et parking,"['APARTMENT', 'TERRACE_FLAT']",2,0,,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,RENT,240000001283145,schweiz
3001211665,"['APARTMENT', 'ATTIC_FLAT']",.Chemin du Lac,Charmey (Gruyère),1637,46.609831781976,7.180252311601,2790,3140,CHF,208,,,,15.096153846153847,"Résidence ""Pollux"" Appartement en Attique à louer de haut standing superbe vue panoramique.","['APARTMENT', 'ATTIC_FLAT']",5.5,1,,True,,,True,,True,,,,,,,,True,,,True,,,True,,,,,,,,,RENT,49212,schweiz
4001121792,"['APARTMENT', 'FLAT']",Via alla Foce 9,Lugano,6900,45.951171781973,8.906382311605,,1970,CHF,115,True,,,17.130434782608695,"4,5 locali con ampia terrazza o giardino, prima locazione","['APARTMENT', 'FLAT']",4.5,,2024,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,,,,RENT,240000001299884,schweiz
4001098765,"['APARTMENT', 'FLAT']",Fabrikstrasse 8,Altdorf UR,6460,46.877071781978,8.649772311602,1950,2230,CHF,110,,,,20.272727272727273,Letzte Mietwohnung - Erstbezug,"['APARTMENT', 'FLAT']",4.5,0,2024,True,,True,True,,,,,,,,,,True,,,True,,True,True,400,800,800,,150,,,,RENT,2143885,schweiz
4000795942,"['APARTMENT', 'FLAT']",Dornacherweg,Reinach BL,4153,47.497871781977,7.601912311601,2930,3450,CHF,134,,,,25.746268656716417,"5.5-Zimmer-Neubauwohnung: Modern, Naturnah, Urban, Nachhaltig","['APARTMENT', 'FLAT']",5.5,0,2024,True,,True,,,True,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,100,schweiz
3003501980,"['APARTMENT', 'FLAT']",Ch. des Cornillons 66,Chambésy,1292,46.236291781977,6.148252311603,4800,5410,CHF,121,True,,,44.710743801652896,Appartement de 6.5 pièces dans résidence de standing,"['APARTMENT', 'FLAT']",6.5,3,2002,True,,True,True,,,,,,,,,,True,True,,,,True,True,4100,4400,7900,,750,,,,RENT,679,schweiz
4001121719,"['APARTMENT', 'FLAT']",Sonnenbühlstrasse 10,Höri,8181,47.506131781976,8.510432311606,2600,2900,CHF,109,,,,26.605504587155963,Erstvermietung - Wohnen mit Aussicht,"['APARTMENT', 'FLAT']",4.5,0,2024,True,,True,True,,,,,,,,,,True,,,True,,True,,,,,,50,,,,RENT,111510,schweiz
4000887929,"['APARTMENT', 'FLAT']",RIVA PARADISO 26,Paradiso,6900,45.990141781972,8.950672311606,,6500,CHF,145,,,,44.827586206896555,"PARADISO - 4,5 LOCALI DI NUOVA COSTRUZIONE ARREDATO","['APARTMENT', 'FLAT']",4.5,1,2020,True,,True,True,,,,,,,,,,True,,,True,,True,,500,500,500,1500,50,,,,RENT,2191325,schweiz
4001108936,"['APARTMENT', 'FLAT']",Frauenfelderstrasse 27,Matzingen,9548,47.521511781972,8.930522311601,1485,1635,CHF,65,,,,25.153846153846153,ERSTBEZUG - Wohnen an der Murg,"['APARTMENT', 'FLAT']",3.5,1,2024,True,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,RENT,620,schweiz
4001132370,"['APARTMENT', 'FLAT']",Bahnweg 6,Schübelbach,8862,47.175701781973,8.939892311602,3480,3955,CHF,188,True,,,21.03723404255319,Erstvermietung Parco Verde - modern und idyllisch,"['APARTMENT', 'FLAT']",5.5,1,2025,True,,,,,True,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,2268991,schweiz
4001032069,"['APARTMENT', 'FLAT']",Chemin de Courseboux 9,Cully,1096,46.488261781973,6.725242311609,2115,2220,CHF,84,True,,,26.428571428571427,Habitat de 3.5 pièces au 2ème étage,"['APARTMENT', 'FLAT']",3.5,2,2022,True,,,True,,,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,1743456,schweiz
4001123581,"['APARTMENT', 'FLAT']",Alte Landstrasse 1/3/5,Kloten,8302,47.464431781972,8.582232311602,3040,3275,CHF,93,,,True,35.215053763440864,Erstvermietung - Alte Landstrasse in Kloten,"['APARTMENT', 'FLAT']",4.5,1,2024,True,,True,True,,,,,,,,,,True,,,True,,True,True,,,,1700,200,,,,RENT,247,schweiz
3003502790,"['APARTMENT', 'FLAT']",Bleichemattstr. 1,Biberist,4562,47.181481781979,7.557822311607,1245,1395,CHF,65,True,,,21.46153846153846,ERSTVERMIETUNG: ST. URS - IM HERZEN VON BIBERIST,"['APARTMENT', 'FLAT']",2.5,0,,True,,,True,,True,,,,,,,,True,True,,True,,True,,,,,,,,,,RENT,232349,schweiz
4001110285,"['APARTMENT', 'ATTIC_FLAT']",Hungerbergstrasse 17,Zürich,8046,47.419801781971,8.500672311605,2470,2695,CHF,69,,,,39.05797101449275,Erstbezug helle Attikawohnung mit 2 Terrassen,"['APARTMENT', 'ATTIC_FLAT']",2.5,3,,True,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,RENT,1636257,schweiz
4001134954,"['APARTMENT', 'ROOF_FLAT']",,Comano,6949,46.039161781979,8.955442311608,3500,3800,CHF,117,True,,,32.47863247863248,Moderno 3.5 locali in prima locazione a Comano,"['APARTMENT', 'ROOF_FLAT']",3.5,1,1971,True,,,True,,True,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,1700899,schweiz
3003144871,['APARTMENT'],Aecherligasse 2,Oftringen,4665,47.315681781973,7.926092311603,1600,1770,CHF,81,False,False,,21.85185185185185,2.5 Zi.-Wohnung Überbauung «Aecherligasse» in Oftringen - Haus B,['APARTMENT'],2.5,1,,True,,True,False,,True,,False,False,,,,,True,False,False,False,,True,False,,,,,,,,,RENT,518038,schweiz
4001061997,"['APARTMENT', 'FLAT']",Oberstrasse 34,Langnau im Emmental,3550,46.943901781979,7.779822311607,,1600,CHF,80,,,,20.0,"Erstvermietung, 3.5 Zimmerwohnung in Langnau 80 m2","['APARTMENT', 'FLAT']",3.5,0,2024,True,,,True,,,,,,,,,,True,,,,,,True,,,,,,,,,RENT,24000000607997,schweiz
4001135787,"['APARTMENT', 'FLAT']",Rue de l'Ancienne Papeterie,Marly,1723,46.778901781973,7.154072311601,870,945,CHF,29,,,,32.58620689655172,Au coeur de l'éco quartier à Marly : Appartement neuf de 1.5 pièces au 1er étage adapté pour sénior,"['APARTMENT', 'FLAT']",1.5,1,2024,True,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,RENT,949321,schweiz
4000816323,"['APARTMENT', 'FLAT']",Nussbaumweg 1,Roggwil BE,4914,47.245691781979,7.817512311609,1190,1450,CHF,75,True,,,19.333333333333332,Im Herzen von Roggwil!,"['APARTMENT', 'FLAT']",4,2,1963,True,2019,True,True,,,True,,,,,,,,True,,,,,True,800,800,800,,1000,,,,RENT,679,schweiz
4001099508,"['APARTMENT', 'FLAT']",Rue du Môle,Genève,1201,46.212851781976,6.147742311607,,,CHF,85,True,,,,Maison à Genève,"['APARTMENT', 'FLAT']",4,,,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,RENT,240000001298158,schweiz
4000654181,['APARTMENT'],Hauptstrasse 115,St. Margrethen SG,9430,47.451391781973,9.635242311606,2050,2190,CHF,112,True,False,,19.553571428571427,Neu erstellte Attika Wohnung mit grossen Terrassen,['APARTMENT'],4.5,3,2023,True,,True,True,,True,,False,False,,,,,True,True,False,False,,True,False,,,,,,,,,RENT,5026438,schweiz
4001133864,"['APARTMENT', 'ROOF_FLAT']",Untertalweg 16,Arlesheim,4144,47.495541781976,7.611112311604,2670,2910,CHF,83,True,,,35.06024096385542,Neubau Dachwohnung mit 110m2 Balkon,"['APARTMENT', 'ROOF_FLAT']",4.5,4,2019,True,2019,False,True,,,,False,False,,,,,True,True,,True,,True,True,,,,,,,,,RENT,24000000864689,schweiz
4001062480,"['APARTMENT', 'FLAT']",Widenweg 6,Frick,5070,47.508731781974,8.023352311607,1820,2040,CHF,85,,,,24.0,"Frick / Vermietung / Haus B / 3,5 Zimmer-Gartenwohnung B.0.2","['APARTMENT', 'FLAT']",3.5,0,2024,True,,True,,,True,,,,,,,,,,,,,True,True,,,,,,,,,RENT,1824460,schweiz
4001146684,"['APARTMENT', 'FLAT']",Hauptstrasse 97,Staad SG,9422,47.480521781977,9.533032311609,2050,2170,CHF,86,,,,25.232558139534884,Behaglich wohnen am See,"['APARTMENT', 'FLAT']",3.5,2,2023,True,,True,,,True,,,,,,,,True,,,True,,True,,,,,,,,,,RENT,240000001301650,schweiz
4001134936,"['APARTMENT', 'FLAT']",,Vacallo,6833,45.844681781971,9.033442311609,1500,1500,CHF,90,True,,,16.666666666666668,Nuovo appartamento 3.5 locali a Vacallo,"['APARTMENT', 'FLAT']",3.5,3,,True,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,RENT,381904,schweiz
4000872190,"['APARTMENT', 'FLAT']",Hauserstrasse 2f,Windisch,5210,47.477951781976,8.215772311601,1781,2001,CHF,84,True,,,23.821428571428573,Ihre Traumoase im Erdgeschoss,"['APARTMENT', 'FLAT']",2.5,0,2013,True,,True,,,,,,,True,,,,,True,,,,True,True,1000,500,500,,150,,,,RENT,679,schweiz
4001108935,"['APARTMENT', 'FLAT']",Frauenfelderstrasse 27,Matzingen,9548,47.521511781972,8.930522311601,1795,1985,CHF,97,,,,20.463917525773194,ERSTBEZUG - Wohnen an der Murg,"['APARTMENT', 'FLAT']",4.5,1,2024,True,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,RENT,620,schweiz
4000911221,"['APARTMENT', 'FLAT']",Avenue Sainte-Luce 9,Lausanne,1003,46.517881781974,6.632812311604,3450,3665,CHF,102,,,,35.931372549019606,"En plein cœur de Lausanne, superbes appartements de 4.5 pièces neufs","['APARTMENT', 'FLAT']",4.5,,2023,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,RENT,240000001056053,schweiz
4001146921,"['HOUSE', 'SINGLE_HOUSE']",Wilerweg,Goldiwil (Thun),3624,46.762711781972,7.667012311603,,2600,CHF,180,True,,,14.444444444444445,Einfamilienhaus in Goldiwil (Thun),"['HOUSE', 'SINGLE_HOUSE']",6,,2008,True,2023,True,True,,,,,True,,,,,True,,,True,,,True,,,,,,,,,RENT,240000001290993,schweiz
4000911181,"['APARTMENT', 'FLAT']",Pestalozzistrasse 45,Rorschach,9400,47.473831781974,9.483822311601,1870,2120,CHF,127,,,,16.69291338582677,Traumhafte 5.5 - Zimmerwohnung Neubau,"['APARTMENT', 'FLAT']",5.5,2,,True,,True,,,,,,,,,,,,True,,,,,True,1300,300,300,,450,,,,RENT,679,schweiz
4001134787,"['APARTMENT', 'DUPLEX']",,Bioggio,6934,46.012961781975,8.907532311608,,2000,CHF,120,True,,,16.666666666666668,AFFITTASI DUPLEX 4.5 LOCALI CON GIARDINO E VISTA LAGO,"['APARTMENT', 'DUPLEX']",4.5,1,,True,,True,True,,True,,,,,,,,True,,True,True,,True,,,,,,,,,,RENT,228567,schweiz
4001111176,"['APARTMENT', 'FLAT']",Rehbühlstrasse 12,Uster,8610,47.355501781972,8.727772311601,1520,1755,CHF,62,True,,,28.306451612903224,Jetzt Ihre Alterswohnung sichern - Erstvermietung Neubau «Rehbühl» auf den 1. Oktober 2024,"['APARTMENT', 'FLAT']",2.5,4,2024,True,,True,,,True,,,,,,,,True,,,True,,True,,,,,,,,,,RENT,385634,schweiz
3003138187,"['APARTMENT', 'TERRACE_FLAT']",Lampertshalten,St. Antoni,1713,46.818591781971,7.261942311609,1950,2200,CHF,105,False,False,,20.952380952380953,Letzte Wohnungen an bester Lage,"['APARTMENT', 'TERRACE_FLAT']",3.5,1,,True,,True,,,True,,False,False,,,,,True,False,False,True,,True,False,,,,,,,,,RENT,5016462,schweiz
4001074567,"['APARTMENT', 'FLAT']",Singerweg 2,Basel,4052,47.546221781975,7.612982311601,1760,1970,CHF,66,False,,,29.848484848484848,Ressourcenschonend und modern wohnen,"['APARTMENT', 'FLAT']",2.5,0,2022,True,,True,,,False,,False,False,,,,,True,True,,False,,True,False,,,,,,,,,RENT,5016203,schweiz
4000996294,"['APARTMENT', 'FLAT']",Via al Gas 12,Mendrisio,6850,45.871711781973,8.978622311607,1250,1500,CHF,62,True,,,24.193548387096776,APPARTAMENTO IN COMPLESSO RESIDENZIALE - FLAT IN RESIDENTIAL COMPLEX,"['APARTMENT', 'FLAT']",3.5,0,2019,True,,True,True,,True,,,,,,,,True,,,,,True,True,1500,1000,1500,300,1000,,,,RENT,615770,schweiz
4001122933,['HOBBY_ROOM'],,Triengen,6234,47.234321781978,8.076752311604,,,,,False,False,False,,Start ins Gewerbsleben an neuer Location !,['HOBBY_ROOM'],,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,RENT,1834453,schweiz
4001043830,"['APARTMENT', 'FLAT']",Aemetstrasse 14,Niederweningen,8166,47.505681781974,8.375952311605,1690,1915,CHF,68,,,,28.16176470588235,"ERSTBEZUG, moderne 2.5 Zimmerwohnung in Niederweningen","['APARTMENT', 'FLAT']",2.5,1,2024,True,,,True,,True,,,,,,,,True,,,True,,True,True,,,,,,,,,RENT,295699,schweiz
4001133605,"['APARTMENT', 'FLAT']",Steckbornstrasse 55,Pfyn,8505,47.600831781974,8.948542311607,1520,1670,CHF,90,True,,,18.555555555555557,"**ATTRAKTIVE, ruhige 3½ Zimmer-Wohnung**","['APARTMENT', 'FLAT']",3.5,1,2015,True,,True,True,,False,,False,False,,,,,True,True,,True,,False,True,,,,,,,,,RENT,1598579,schweiz
4001099144,"['APARTMENT', 'FLAT']",Obstgartenstr. 26,Gattikon,8136,47.283731781974,8.549992311609,1300,1500,CHF,46,True,,,32.608695652173914,Kleine Wohnung mit bester Lage!,"['APARTMENT', 'FLAT']",2,4,1980,True,2010,True,,,,,,,,,,,True,True,,,,True,True,500,100,500,,1000,,,,RENT,679,schweiz
4001046689,"['APARTMENT', 'FLAT']",Zur Mühle 2,Brittnau,4805,47.260491781972,7.950042311605,995,1145,CHF,34,False,False,,33.6764705882353,"NEUBAU, 1.5-Zi-Studio im Dachgeschoss | Wohnen mit Service","['APARTMENT', 'FLAT']",1.5,3,2023,True,,True,False,,True,,False,False,,,,,False,True,False,False,,True,True,,,,,,,,,RENT,5016389,schweiz
4001110725,"['APARTMENT', 'FLAT']",Zelgli 10,Neftenbach,8413,47.524191781976,8.654752311608,1760,1940,CHF,70,,,,27.714285714285715,2.5-Zimmer-Wohnung in der Überbauung Zelgli Neftenbach!,"['APARTMENT', 'FLAT']",2.5,0,,True,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,5011662,schweiz
4001031957,"['APARTMENT', 'TERRACE_FLAT']",Dorfmatte 10,Diemtigen,3754,46.647001781971,7.563812311606,,1740,CHF,84,,,,20.714285714285715,Erstvermietung 3.5 Zimmerwohnung im Wakker-Preis-Dorf Diemtigen !,"['APARTMENT', 'TERRACE_FLAT']",3.5,,2024,True,,,,,,,,,,,,,True,,,True,,True,,,,,,,,,,RENT,5016249,schweiz
4001132858,"['APARTMENT', 'TERRACE_FLAT']",Chemin de la Brèche 2,Fully,1926,46.166231781979,7.097622311601,,1500,CHF,64,True,,,23.4375,Appartement en rez-de-chaussée avec terrasse à Fully,"['APARTMENT', 'TERRACE_FLAT']",2.5,0,2022,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,,,,RENT,240000001300729,schweiz
