ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
64969,Slavia Kundaina,F,17.0,162.0,55.0,Yugoslavia,YUG,1972 Summer,1972,Summer,Munich,Gymnastics,Balance Beam,
65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,All-Around,
65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Team,Silver
65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Floor,
65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Vault,
65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,Bronze
65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Balance Beam,
65105,Petra Kurbjuweit (-Konermann),F,19.0,166.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,All-Around,
65105,Petra Kurbjuweit (-Konermann),F,19.0,166.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Team,
65105,Petra Kurbjuweit (-Konermann),F,19.0,166.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Floor,
65105,Petra Kurbjuweit (-Konermann),F,19.0,166.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Vault,
65105,Petra Kurbjuweit (-Konermann),F,19.0,166.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Uneven Bars,
65105,Petra Kurbjuweit (-Konermann),F,19.0,166.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Balance Beam,
65157,Mayu Kuroda,F,19.0,145.0,37.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Gymnastics,All-Around,
65157,Mayu Kuroda,F,19.0,145.0,37.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Gymnastics,Team,
65157,Mayu Kuroda,F,19.0,145.0,37.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Gymnastics,Uneven Bars,
65157,Mayu Kuroda,F,19.0,145.0,37.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Gymnastics,Balance Beam,
65417,Yevgeniya Petrovna Kuznetsova,F,15.0,143.0,36.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,All-Around,
65417,Yevgeniya Petrovna Kuznetsova,F,15.0,143.0,36.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Team,Silver
65417,Yevgeniya Petrovna Kuznetsova,F,15.0,143.0,36.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Vault,
65417,Yevgeniya Petrovna Kuznetsova,F,15.0,143.0,36.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Uneven Bars,
65417,Yevgeniya Petrovna Kuznetsova,F,15.0,143.0,36.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Balance Beam,
65417,Yevgeniya Petrovna Kuznetsova,F,23.0,143.0,36.0,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Gymnastics,All-Around,
65417,Yevgeniya Petrovna Kuznetsova,F,23.0,143.0,36.0,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,
65417,Yevgeniya Petrovna Kuznetsova,F,23.0,143.0,36.0,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Gymnastics,Balance Beam,
65439,Jill Kvamme-Schau,F,20.0,162.0,50.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,All-Around,
65439,Jill Kvamme-Schau,F,20.0,162.0,50.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Team,
65439,Jill Kvamme-Schau,F,20.0,162.0,50.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Floor,
65439,Jill Kvamme-Schau,F,20.0,162.0,50.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Vault,
65439,Jill Kvamme-Schau,F,20.0,162.0,50.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Uneven Bars,
65439,Jill Kvamme-Schau,F,20.0,162.0,50.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Balance Beam,
65439,Jill Kvamme-Schau,F,24.0,162.0,50.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,All-Around,
65439,Jill Kvamme-Schau,F,24.0,162.0,50.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,Team,
65439,Jill Kvamme-Schau,F,24.0,162.0,50.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,Floor,
65439,Jill Kvamme-Schau,F,24.0,162.0,50.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,Vault,
65439,Jill Kvamme-Schau,F,24.0,162.0,50.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,Uneven Bars,
65439,Jill Kvamme-Schau,F,24.0,162.0,50.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,Balance Beam,
65443,Alona Serhivna Kvasha,F,15.0,146.0,36.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,All-Around,
65443,Alona Serhivna Kvasha,F,15.0,146.0,36.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Team,
65443,Alona Serhivna Kvasha,F,15.0,146.0,36.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Vault,
65443,Alona Serhivna Kvasha,F,19.0,146.0,36.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,All-Around,
65443,Alona Serhivna Kvasha,F,19.0,146.0,36.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Team,
65443,Alona Serhivna Kvasha,F,19.0,146.0,36.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Floor,
65443,Alona Serhivna Kvasha,F,19.0,146.0,36.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Vault,
65443,Alona Serhivna Kvasha,F,19.0,146.0,36.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,
65443,Alona Serhivna Kvasha,F,19.0,146.0,36.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Balance Beam,
65573,Anhelina Anatolivna Kysla,F,25.0,158.0,49.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,All-Around,
65573,Anhelina Anatolivna Kysla,F,25.0,158.0,49.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Floor,
65573,Anhelina Anatolivna Kysla,F,25.0,158.0,49.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Uneven Bars,
65573,Anhelina Anatolivna Kysla,F,25.0,158.0,49.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Balance Beam,
65634,Jana Labkov (-Valachov),F,14.0,135.0,34.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Gymnastics,All-Around,
65634,Jana Labkov (-Valachov),F,14.0,135.0,34.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Gymnastics,Team,
65634,Jana Labkov (-Valachov),F,14.0,135.0,34.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Gymnastics,Floor,
65634,Jana Labkov (-Valachov),F,14.0,135.0,34.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Gymnastics,Vault,
65634,Jana Labkov (-Valachov),F,14.0,135.0,34.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Gymnastics,Uneven Bars,
65634,Jana Labkov (-Valachov),F,14.0,135.0,34.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Gymnastics,Balance Beam,
65671,Florence Laborderie,F,14.0,148.0,38.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,All-Around,
65671,Florence Laborderie,F,14.0,148.0,38.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Floor,
65671,Florence Laborderie,F,14.0,148.0,38.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Vault,
65671,Florence Laborderie,F,14.0,148.0,38.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Uneven Bars,
65671,Florence Laborderie,F,14.0,148.0,38.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Balance Beam,
65693,Zandr Labuschagne,F,18.0,163.0,59.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Gymnastics,All-Around,
65693,Zandr Labuschagne,F,18.0,163.0,59.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Gymnastics,Floor,
65693,Zandr Labuschagne,F,18.0,163.0,59.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Gymnastics,Vault,
65693,Zandr Labuschagne,F,18.0,163.0,59.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,
65693,Zandr Labuschagne,F,18.0,163.0,59.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Gymnastics,Balance Beam,
65781,Andrea Ladnyi,F,19.0,160.0,45.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,
65781,Andrea Ladnyi,F,19.0,160.0,45.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Team,
65781,Andrea Ladnyi,F,19.0,160.0,45.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,
65781,Andrea Ladnyi,F,19.0,160.0,45.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,
65781,Andrea Ladnyi,F,19.0,160.0,45.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Uneven Bars,
65781,Andrea Ladnyi,F,19.0,160.0,45.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Balance Beam,
65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,
65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,
65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,
65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,
65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,
65887,Elena Wilma Lagorara,F,17.0,158.0,54.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Balance Beam,
65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,All-Around,
65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Team,
65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Floor,
65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Vault,
65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Uneven Bars,
65887,Elena Wilma Lagorara,F,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Balance Beam,
65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,
65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,
65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,
65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,
65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,
65888,Luciana Lagorara,F,19.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Balance Beam,
66138,Anne-Marie Lambert (-Rosengren),F,19.0,162.0,55.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Gymnastics,All-Around,
66138,Anne-Marie Lambert (-Rosengren),F,19.0,162.0,55.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Team,
66138,Anne-Marie Lambert (-Rosengren),F,19.0,162.0,55.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Floor,
66138,Anne-Marie Lambert (-Rosengren),F,19.0,162.0,55.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Vault,
66138,Anne-Marie Lambert (-Rosengren),F,19.0,162.0,55.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Uneven Bars,
66138,Anne-Marie Lambert (-Rosengren),F,19.0,162.0,55.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Balance Beam,
66732,"Sarah ""Sally"" Larner",F,15.0,153.0,41.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Gymnastics,All-Around,
66732,"Sarah ""Sally"" Larner",F,15.0,153.0,41.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Team,
66732,"Sarah ""Sally"" Larner",F,15.0,153.0,41.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Floor,
66732,"Sarah ""Sally"" Larner",F,15.0,153.0,41.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Vault,
66732,"Sarah ""Sally"" Larner",F,15.0,153.0,41.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Uneven Bars,
66732,"Sarah ""Sally"" Larner",F,15.0,153.0,41.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Balance Beam,
66877,Emma Maud Valborg Larsson,F,17.0,147.0,40.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,All-Around,
66877,Emma Maud Valborg Larsson,F,17.0,147.0,40.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Floor,
66877,Emma Maud Valborg Larsson,F,17.0,147.0,40.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Uneven Bars,
66877,Emma Maud Valborg Larsson,F,17.0,147.0,40.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Balance Beam,
66946,Natlija Laonova (-Kravchenko),F,15.0,142.0,36.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,
66946,Natlija Laonova (-Kravchenko),F,15.0,142.0,36.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Team,Gold
66946,Natlija Laonova (-Kravchenko),F,15.0,142.0,36.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,
66946,Natlija Laonova (-Kravchenko),F,15.0,142.0,36.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,
66946,Natlija Laonova (-Kravchenko),F,15.0,142.0,36.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Uneven Bars,
66946,Natlija Laonova (-Kravchenko),F,15.0,142.0,36.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Balance Beam,
66997,"Elisabeth ""Susi"" Latanzio",F,15.0,158.0,47.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,All-Around,
66997,"Elisabeth ""Susi"" Latanzio",F,15.0,158.0,47.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Team,
66997,"Elisabeth ""Susi"" Latanzio",F,15.0,158.0,47.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Floor,
66997,"Elisabeth ""Susi"" Latanzio",F,15.0,158.0,47.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Vault,
66997,"Elisabeth ""Susi"" Latanzio",F,15.0,158.0,47.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Uneven Bars,
66997,"Elisabeth ""Susi"" Latanzio",F,15.0,158.0,47.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Balance Beam,
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Balance Beam,
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,All-Around,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Team,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Floor,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Vault,Bronze
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Uneven Bars,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Balance Beam,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,All-Around,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Team,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Floor,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Vault,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Uneven Bars,Bronze
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Balance Beam,Bronze
67180,Dominique Lauvard (-Smondack),F,19.0,151.0,49.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Gymnastics,All-Around,
67180,Dominique Lauvard (-Smondack),F,19.0,151.0,49.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Team,
67180,Dominique Lauvard (-Smondack),F,19.0,151.0,49.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Floor,
67180,Dominique Lauvard (-Smondack),F,19.0,151.0,49.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Vault,
67180,Dominique Lauvard (-Smondack),F,19.0,151.0,49.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Uneven Bars,
67180,Dominique Lauvard (-Smondack),F,19.0,151.0,49.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Balance Beam,
67334,Sonia Lawrence,F,16.0,163.0,52.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Gymnastics,All-Around,
67334,Sonia Lawrence,F,16.0,163.0,52.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Floor,
67334,Sonia Lawrence,F,16.0,163.0,52.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Vault,
67334,Sonia Lawrence,F,16.0,163.0,52.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Uneven Bars,
67334,Sonia Lawrence,F,16.0,163.0,52.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Balance Beam,
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,All-Around,Bronze
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Team,Gold
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Floor,Bronze
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Vault,
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Uneven Bars,
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Balance Beam,Silver
67539,milie Le Pennec,F,16.0,150.0,37.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,All-Around,
67539,milie Le Pennec,F,16.0,150.0,37.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Team,
67539,milie Le Pennec,F,16.0,150.0,37.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Floor,
67539,milie Le Pennec,F,16.0,150.0,37.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Vault,
67539,milie Le Pennec,F,16.0,150.0,37.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,Gold
67539,milie Le Pennec,F,16.0,150.0,37.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Balance Beam,
67545,Paulette le Raer,F,28.0,156.0,53.0,France,FRA,1960 Summer,1960,Summer,Roma,Gymnastics,All-Around,
67545,Paulette le Raer,F,28.0,156.0,53.0,France,FRA,1960 Summer,1960,Summer,Roma,Gymnastics,Team,
67545,Paulette le Raer,F,28.0,156.0,53.0,France,FRA,1960 Summer,1960,Summer,Roma,Gymnastics,Floor,
67545,Paulette le Raer,F,28.0,156.0,53.0,France,FRA,1960 Summer,1960,Summer,Roma,Gymnastics,Vault,
67545,Paulette le Raer,F,28.0,156.0,53.0,France,FRA,1960 Summer,1960,Summer,Roma,Gymnastics,Uneven Bars,
67545,Paulette le Raer,F,28.0,156.0,53.0,France,FRA,1960 Summer,1960,Summer,Roma,Gymnastics,Balance Beam,
67574,Bruna Kuroiwa Yamamoto Leal,F,19.0,,,Brazil,BRA,2012 Summer,2012,Summer,London,Gymnastics,All-Around,
67574,Bruna Kuroiwa Yamamoto Leal,F,19.0,,,Brazil,BRA,2012 Summer,2012,Summer,London,Gymnastics,Team,
67574,Bruna Kuroiwa Yamamoto Leal,F,19.0,,,Brazil,BRA,2012 Summer,2012,Summer,London,Gymnastics,Floor,
67574,Bruna Kuroiwa Yamamoto Leal,F,19.0,,,Brazil,BRA,2012 Summer,2012,Summer,London,Gymnastics,Uneven Bars,
67574,Bruna Kuroiwa Yamamoto Leal,F,19.0,,,Brazil,BRA,2012 Summer,2012,Summer,London,Gymnastics,Balance Beam,
67682,Wiesawa Aleksandra Lech (-Czepiec),F,21.0,166.0,57.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,All-Around,
67682,Wiesawa Aleksandra Lech (-Czepiec),F,21.0,166.0,57.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Team,
67682,Wiesawa Aleksandra Lech (-Czepiec),F,21.0,166.0,57.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Floor,
67682,Wiesawa Aleksandra Lech (-Czepiec),F,21.0,166.0,57.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Vault,
67682,Wiesawa Aleksandra Lech (-Czepiec),F,21.0,166.0,57.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Uneven Bars,
67682,Wiesawa Aleksandra Lech (-Czepiec),F,21.0,166.0,57.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Balance Beam,
67685,Orane Maria Lechenault,F,15.0,144.0,37.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,All-Around,
67685,Orane Maria Lechenault,F,15.0,144.0,37.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Team,
67685,Orane Maria Lechenault,F,15.0,144.0,37.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Floor,
67685,Orane Maria Lechenault,F,15.0,144.0,37.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Uneven Bars,
67685,Orane Maria Lechenault,F,15.0,144.0,37.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Balance Beam,
67840,Lee Deok-Bun,F,18.0,149.0,49.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,All-Around,
67840,Lee Deok-Bun,F,18.0,149.0,49.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Floor,
67840,Lee Deok-Bun,F,18.0,149.0,49.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Vault,
67840,Lee Deok-Bun,F,18.0,149.0,49.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Uneven Bars,
67840,Lee Deok-Bun,F,18.0,149.0,49.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Balance Beam,
67862,Lee Eun-Ju,F,17.0,148.0,,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,All-Around,
67862,Lee Eun-Ju,F,17.0,148.0,,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Floor,
67862,Lee Eun-Ju,F,17.0,148.0,,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Uneven Bars,
