Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_final,round_qual
0.0,5.0,7.15,0.0,12.15,2022,344,83,False,False,False,True
0.0,5.0,7.95,0.0,12.95,2022,344,83,False,False,True,False
30.0,4.7,6.8,0.0,11.5,2022,344,83,True,False,False,False
0.0,4.4,8.35,0.0,12.75,2023,344,83,False,False,False,True
0.0,4.7,8.25,0.0,12.95,2023,344,83,False,False,True,False
27.0,4.3,6.7,0.0,11.0,2023,344,83,True,False,False,False
116.0,4.8,6.266,0.0,11.066,2022,216,4,False,False,False,True
30.0,5.2,5.95,0.0,11.15,2022,216,4,False,False,False,True
93.0,4.0,7.766,0.0,11.766,2023,97,21,False,False,False,True
9.0,4.8,8.1,0.0,12.9,2023,153,71,True,False,False,False
17.0,4.7,7.95,0.0,12.65,2022,153,71,False,False,False,True
17.0,4.9,7.8,0.0,12.7,2022,284,36,True,False,False,False
74.0,4.9,7.4,0.0,12.3,2022,284,36,False,False,False,True
52.0,4.9,7.933,0.0,12.833,2022,284,36,False,False,False,True
19.0,4.9,8.2,0.0,13.1,2022,284,36,False,True,False,False
62.0,4.9,7.733,0.0,12.633,2023,284,36,False,False,False,True
5.0,4.6,7.53,0.0,12.133,2022,423,30,False,False,True,False
6.0,4.7,7.95,0.0,12.65,2022,423,30,False,False,False,True
4.0,5.0,7.6,0.0,12.6,2023,423,30,False,False,True,False
6.0,5.0,8.1,0.0,13.1,2023,423,30,False,False,False,True
16.0,4.8,6.3,0.0,11.1,2022,134,30,False,False,False,True
6.0,5.5,7.033,0.0,12.533,2023,161,10,False,False,True,False
9.0,5.2,8.3,0.0,13.5,2023,161,10,False,False,False,True
78.0,5.0,7.266,0.0,12.266,2022,371,43,False,False,False,True
20.0,5.2,8.366,0.0,13.566,2022,371,43,False,False,False,True
13.0,5.2,8.166,0.0,13.366,2022,371,43,False,True,False,False
23.0,5.4,7.6,0.0,13.0,2023,371,43,False,False,False,True
16.0,4.6,7.75,0.0,12.35,2023,476,36,False,False,False,True
23.0,4.6,5.85,0.0,10.45,2023,85,30,False,False,False,True
73.0,4.4,7.9,0.0,12.3,2022,22,5,False,False,False,True
66.0,4.1,8.166,0.0,12.266,2022,22,5,False,False,False,True
115.0,3.5,7.533,0.0,11.033,2023,22,5,False,False,False,True
54.0,5.0,7.766,0.0,12.766,2022,69,29,False,False,False,True
45.0,5.0,8.0,0.0,13.0,2022,69,29,False,False,False,True
113.0,4.7,6.4,0.0,11.1,2023,69,29,False,False,False,True
34.0,5.0,7.133,0.0,12.133,2023,69,29,False,False,False,True
36.0,4.8,7.2,0.0,12.0,2023,71,29,False,False,False,True
13.0,4.4,7.4,0.0,11.8,2023,506,85,False,False,False,True
11.0,4.8,7.6,0.0,12.4,2022,63,30,False,False,False,True
18.0,4.8,7.7,0.0,12.5,2022,63,87,False,False,False,True
25.0,5.2,7.766,0.0,12.966,2023,514,34,False,False,False,True
35.0,5.1,7.533,0.0,12.633,2023,291,83,False,False,False,True
6.0,5.6,8.266,0.0,13.866,2023,301,43,True,False,False,False
28.0,5.6,7.333,0.0,12.933,2023,301,43,False,False,False,True
128.0,4.2,5.7,0.0,9.9,2023,420,52,False,False,False,True
3.0,5.6,8.366,0.0,13.966,2023,404,34,True,False,False,False
14.0,5.6,8.066,0.0,13.666,2023,404,34,False,False,False,True
18.0,5.4,7.55,0.0,12.95,2023,404,31,False,False,False,True
30.0,6.1,6.566,0.0,12.666,2023,404,34,False,False,False,True
23.0,5.5,8.133,0.0,13.633,2023,404,34,False,False,False,True
20.0,4.1,6.6,0.0,10.7,2022,184,30,False,False,False,True
27.0,5.0,8.266,0.0,13.266,2023,276,73,False,False,False,True
17.0,5.0,8.233,0.0,13.233,2023,276,73,False,False,False,True
25.0,5.0,7.666,0.0,12.666,2023,276,73,False,False,False,True
81.0,4.0,8.2,0.0,12.2,2022,499,4,False,False,False,True
15.0,4.3,8.5,0.0,12.8,2022,499,4,False,False,False,True
30.0,5.2,8.0,0.0,13.2,2023,181,81,False,False,False,True
23.0,5.3,7.433,0.0,12.733,2023,181,81,False,False,False,True
59.0,4.9,4.533,0.0,9.433,2023,181,81,False,False,False,True
24.0,3.2,6.966,0.0,10.166,2022,162,69,True,False,False,False
66.0,4.4,8.066,0.0,12.466,2022,162,69,False,False,False,True
56.0,4.4,8.3,0.0,12.7,2022,162,69,False,False,False,True
15.0,4.4,8.333,0.0,12.733,2023,162,69,True,False,False,False
52.0,4.4,8.433,0.0,12.833,2023,162,69,False,False,False,True
101.0,4.0,7.766,0.0,11.766,2022,435,69,False,False,False,True
63.0,4.1,8.366,0.0,12.466,2022,435,69,False,False,False,True
60.0,4.7,7.966,0.0,12.666,2023,435,69,False,False,False,True
46.0,4.4,6.533,0.0,10.933,2023,435,69,False,False,False,True
27.0,4.5,7.3,0.0,11.8,2022,160,83,True,False,False,False
0.0,5.2,8.25,0.0,13.45,2023,160,83,False,False,False,True
0.0,5.3,8.15,0.0,13.45,2023,160,83,False,False,True,False
0.0,4.6,6.85,0.0,11.45,2022,337,83,False,False,False,True
0.0,4.6,7.15,0.0,11.75,2022,337,83,False,False,True,False
0.0,4.9,5.6,0.0,10.5,2023,337,83,False,False,False,True
0.0,4.9,4.5,0.0,9.4,2023,337,83,False,False,True,False
28.0,4.5,6.45,0.0,10.95,2023,337,83,True,False,False,False
0.0,5.7,6.0,0.0,11.7,2022,229,83,False,False,False,True
0.0,5.7,5.55,0.0,11.25,2022,229,83,False,False,True,False
25.0,5.1,6.95,0.0,12.05,2022,229,83,True,False,False,False
0.0,4.6,8.3,0.0,12.9,2023,229,83,False,False,False,True
0.0,4.6,8.2,0.0,12.8,2023,229,83,False,False,True,False
26.0,4.9,6.25,0.0,11.15,2023,229,83,True,False,False,False
0.0,5.4,7.05,0.0,12.45,2022,290,83,False,False,False,True
0.0,5.4,6.65,0.0,12.05,2022,290,83,False,False,True,False
31.0,5.1,6.55,0.3,11.35,2022,290,83,True,False,False,False
0.0,5.4,8.2,0.0,13.6,2023,290,83,False,False,False,True
0.0,5.8,7.9,0.0,13.7,2023,290,83,False,False,True,False
16.0,4.6,8.2,0.0,12.8,2023,290,83,True,False,False,False
0.0,5.7,8.4,0.0,14.1,2022,68,83,False,False,False,True
0.0,5.6,7.8,0.0,13.4,2022,68,83,False,False,True,False
0.0,5.4,8.5,0.0,13.9,2023,68,83,False,False,False,True
0.0,5.4,8.1,0.0,13.5,2023,68,83,False,False,True,False
13.0,5.1,7.95,0.0,13.05,2023,68,83,True,False,False,False
0.0,5.0,8.1,0.0,13.1,2022,164,83,False,False,False,True
0.0,4.9,7.95,0.0,12.85,2022,164,83,False,False,True,False
15.0,4.9,8.0,0.0,12.9,2022,164,83,True,False,False,False
29.0,3.7,6.6,0.0,10.3,2023,164,83,True,False,False,False
0.0,5.0,8.55,0.0,13.55,2022,483,83,False,False,False,True
0.0,4.6,8.1,0.0,12.7,2022,483,83,False,False,True,False
5.0,5.0,8.6,0.0,13.6,2022,483,83,True,False,False,False
0.0,5.0,7.3,0.0,12.3,2023,483,83,False,False,False,True
0.0,5.4,6.4,0.0,11.8,2023,483,83,False,False,True,False
31.0,5.6,7.7,0.0,13.3,2022,254,16,False,False,False,True
23.0,4.8,5.6,0.0,10.4,2022,388,16,True,False,False,False
137.0,2.8,5.6,3.0,5.4,2022,174,66,False,False,False,True
97.0,3.4,7.533,0.0,10.933,2022,174,66,False,False,False,True
103.0,3.5,8.033,0.0,11.533,2023,174,66,False,False,False,True
54.0,4.0,5.15,0.0,9.15,2023,222,27,False,False,False,True
69.0,4.6,7.866,0.0,12.466,2023,98,27,False,False,False,True
32.0,5.0,7.466,0.0,12.466,2023,98,27,False,False,False,True
28.0,2.3,6.9,3.0,6.2,2022,302,30,False,False,False,True
22.0,5.0,5.5,0.0,10.5,2023,176,30,False,False,False,True
14.0,5.3,7.55,0.0,12.85,2022,176,71,False,False,False,True
13.0,4.8,8.033,0.0,12.833,2022,303,43,True,False,False,False
36.0,4.8,8.366,0.0,13.166,2022,303,43,False,False,False,True
51.0,4.8,8.033,0.0,12.833,2022,303,43,False,False,False,True
14.0,4.8,8.0,0.0,12.8,2023,303,43,True,False,False,False
87.0,5.2,6.7,0.0,11.9,2023,303,43,False,False,False,True
12.0,4.8,7.3,0.0,12.1,2022,236,30,False,False,False,True
9.0,4.8,7.75,0.0,12.55,2023,236,30,False,False,False,True
16.0,4.5,8.25,0.0,12.75,2022,247,87,False,False,False,True
22.0,4.3,6.3,0.0,10.6,2022,271,30,False,False,False,True
133.0,4.0,5.433,0.0,9.433,2022,347,20,False,False,False,True
96.0,3.6,7.466,0.0,11.066,2022,347,20,False,False,False,True
79.0,3.6,8.5,0.0,12.1,2023,347,20,False,False,False,True
28.0,3.9,7.3,0.0,11.2,2022,347,20,False,False,False,True
135.0,4.1,4.933,0.0,9.033,2022,175,51,False,False,False,True
18.0,6.0,7.633,0.0,13.633,2022,175,51,False,False,False,True
34.0,5.8,7.4,0.0,13.2,2023,175,51,False,False,False,True
30.0,5.0,7.066,0.0,12.066,2023,175,51,False,False,False,True
48.0,5.5,6.533,0.0,12.033,2023,175,51,False,False,False,True
14.0,5.8,8.033,0.0,13.833,2023,175,51,False,False,False,True
73.0,4.1,6.733,0.0,10.833,2023,363,82,False,False,False,True
18.0,4.0,7.55,0.0,11.55,2023,445,30,False,False,False,True
11.0,5.7,8.5,0.0,14.2,2022,533,12,False,False,False,True
1.0,6.4,8.9,0.0,15.3,2022,341,40,False,False,True,False
1.0,6.3,8.933,0.0,15.233,2022,341,40,False,False,False,True
2.0,5.6,8.533,0.0,14.133,2022,341,59,False,False,True,False
2.0,5.7,8.65,0.0,14.35,2022,341,59,False,False,False,True
27.0,3.6,6.1,0.3,9.4,2023,512,23,False,False,False,True
62.0,3.0,5.633,0.0,8.633,2023,512,23,False,False,False,True
49.0,3.9,5.6,0.0,9.5,2023,512,23,False,False,False,True
15.0,5.0,6.8,0.0,11.8,2023,250,87,True,False,False,False
19.0,5.0,7.3,0.0,12.3,2022,250,87,False,False,False,True
13.0,4.3,7.75,0.0,12.05,2022,132,30,False,False,False,True
29.0,5.0,7.4,0.0,12.4,2023,405,10,False,False,False,True
31.0,3.1,6.0,4.0,5.1,2022,138,30,False,False,False,True
130.0,2.6,6.8,3.0,6.4,2023,274,57,False,False,False,True
91.0,4.2,7.833,0.0,12.033,2022,121,40,False,False,False,True
84.0,4.2,7.533,0.0,11.733,2022,121,40,False,False,False,True
89.0,4.5,7.366,0.0,11.866,2023,121,40,False,False,False,True
48.0,5.1,7.8,0.0,12.9,2022,372,8,False,False,False,True
29.0,5.8,6.333,0.0,12.133,2023,372,8,False,False,False,True
25.0,5.5,6.5,0.0,12.0,2023,175,88,False,False,False,True
0.0,6.0,7.5,0.0,13.5,2023,205,83,False,False,False,True
0.0,6.1,7.75,0.0,13.85,2023,205,83,False,False,True,False
0.0,5.4,5.95,0.0,11.35,2022,484,83,False,False,False,True
0.0,4.8,8.7,0.0,13.5,2022,484,83,False,False,True,False
0.0,5.0,8.5,0.0,13.5,2023,484,83,False,False,False,True
0.0,5.0,7.5,0.0,12.5,2023,484,83,False,False,True,False
8.0,4.7,8.7,0.0,13.4,2023,484,83,True,False,False,False
0.0,5.0,8.15,0.0,13.15,2023,65,83,False,False,False,True
0.0,5.0,7.85,0.0,12.85,2023,65,83,False,False,True,False
0.0,4.0,6.8,0.0,10.8,2022,44,83,False,False,False,True
0.0,3.7,7.3,0.0,11.0,2022,44,83,False,False,True,False
0.0,4.2,5.8,0.0,10.0,2022,332,83,False,False,False,True
0.0,4.6,6.7,0.0,11.3,2022,332,83,False,False,True,False
24.0,4.2,7.9,0.0,12.1,2022,332,83,True,False,False,False
0.0,4.3,8.15,0.0,12.45,2023,332,83,False,False,False,True
0.0,4.6,7.75,0.0,12.35,2023,332,83,False,False,True,False
33.0,4.2,4.75,0.0,8.95,2023,332,83,True,False,False,False
13.0,5.7,7.866,0.0,13.566,2023,135,56,False,False,False,True
21.0,5.7,8.0,0.0,13.7,2023,135,56,False,False,False,True
19.0,5.2,7.9,0.0,13.1,2023,367,86,False,False,False,True
36.0,5.6,5.5,0.0,11.1,2023,367,86,False,False,False,True
32.0,5.7,6.733,0.0,12.433,2023,367,86,False,False,False,True
10.0,5.4,7.8,0.0,13.2,2022,311,34,True,False,False,False
80.0,5.3,6.933,0.0,12.233,2022,311,34,False,False,False,True
37.0,5.1,8.066,0.0,13.166,2022,311,34,False,False,False,True
34.0,5.0,7.633,0.0,12.633,2023,287,4,False,False,False,True
6.0,5.7,8.333,0.0,14.033,2022,42,3,False,False,True,False
8.0,5.7,8.5,0.0,14.2,2022,42,3,False,False,False,True
4.0,5.4,8.533,0.0,13.933,2023,42,3,True,False,False,False
3.0,5.7,8.566,0.0,14.266,2023,42,3,False,False,True,False
6.0,5.7,8.566,0.0,14.266,2023,42,3,False,False,False,True
3.0,5.7,8.533,0.0,14.23,2023,42,3,False,False,True,False
2.0,5.7,8.65,0.0,14.35,2023,42,3,False,False,False,True
17.0,3.7,7.75,0.0,11.45,2023,19,19,False,False,False,True
2.0,6.3,8.4,0.0,14.7,2022,299,58,False,False,True,False
2.0,6.3,8.266,0.0,14.566,2022,299,58,False,False,False,True
4.0,6.5,7.766,0.0,14.266,2023,299,58,False,False,True,False
2.0,6.5,8.166,0.0,14.666,2023,299,58,False,False,False,True
6.0,6.5,7.133,0.0,13.633,2023,299,58,False,False,True,False
5.0,6.5,7.833,0.0,14.333,2023,299,58,False,False,False,True
1.0,6.5,8.2,0.0,14.7,2023,126,43,False,False,True,False
4.0,6.1,8.1,0.0,14.2,2023,126,43,False,False,False,True
11.0,6.1,8.2,0.0,14.3,2023,126,43,False,False,False,True
54.0,4.1,6.933,0.0,11.033,2023,325,58,False,False,False,True
83.0,4.1,8.066,0.0,12.166,2022,410,29,False,False,False,True
74.0,5.1,7.2,0.0,12.3,2023,305,29,False,False,False,True
5.0,5.1,8.366,0.0,13.466,2023,305,29,False,False,True,False
10.0,5.3,8.15,0.0,13.45,2023,305,29,False,False,False,True
25.0,6.0,7.5,0.0,13.5,2022,487,27,False,False,False,True
14.0,5.8,7.966,0.0,13.766,2022,487,27,False,False,False,True
10.0,5.7,7.933,0.0,13.633,2022,487,27,False,True,False,False
8.0,5.9,7.3,0.0,13.2,2023,487,27,True,False,False,False
32.0,5.6,7.6,0.0,13.2,2023,487,27,False,False,False,True
15.0,5.9,7.833,0.0,13.733,2023,487,27,False,False,False,True
3.0,5.2,8.65,0.0,13.85,2023,137,61,True,False,False,False
4.0,5.2,8.466,0.0,13.666,2022,137,61,False,False,True,False
6.0,5.2,8.2,0.0,13.4,2022,137,61,False,False,False,True
0.0,5.2,8.333,0.0,13.533,2023,137,61,True,False,False,False
0.0,3.2,7.133,3.0,7.333,2023,452,61,True,False,False,False
7.0,6.1,6.833,0.0,12.933,2022,447,47,False,False,True,False
6.0,6.1,8.366,0.0,14.466,2022,447,47,False,False,False,True
45.0,5.9,5.4,0.0,11.3,2023,447,47,False,False,False,True
124.0,4.3,6.066,0.0,10.366,2022,145,12,False,False,False,True
17.0,4.1,7.1,0.0,11.2,2023,145,12,True,False,False,False
34.0,4.1,6.5,0.0,10.6,2022,145,12,False,False,False,True
52.0,4.6,5.65,0.0,10.25,2023,145,12,False,False,False,True
16.0,5.7,8.166,0.0,13.866,2022,40,42,False,False,False,True
78.0,5.6,6.333,0.0,11.933,2022,40,42,False,False,False,True
40.0,5.8,7.266,0.0,13.066,2023,40,42,False,False,False,True
25.0,5.7,7.9,0.0,13.6,2023,40,42,False,False,False,True
40.0,5.3,6.066,0.0,11.366,2023,40,42,False,False,False,True
25.0,2.8,6.25,0.0,9.05,2022,90,30,False,False,False,True
12.0,6.1,8.066,0.0,14.166,2022,381,34,False,False,False,True
3.0,6.1,8.533,0.0,14.633,2022,381,34,False,False,True,False
6.0,6.1,8.266,0.0,14.366,2022,381,34,False,False,False,True
1.0,6.1,8.366,0.0,14.466,2022,381,34,False,True,False,False
16.0,6.0,7.6,0.0,13.6,2023,381,34,False,False,False,True
24.0,5.9,7.033,0.0,12.933,2023,381,34,False,False,False,True
14.0,6.1,7.833,0.0,13.933,2023,381,34,False,False,False,True
50.0,3.9,6.566,0.0,10.466,2023,356,21,False,False,False,True
37.0,5.6,6.4,0.0,12.0,2023,520,5,False,False,False,True
37.0,4.7,8.166,0.0,12.866,2023,520,5,False,False,False,True
19.0,5.4,8.233,0.0,13.633,2023,520,5,False,False,False,True
5.0,6.3,7.8,0.0,14.1,2023,61,83,True,False,False,False
0.0,4.3,7.6,0.0,11.9,2023,78,83,False,False,False,True
0.0,4.5,7.4,0.0,11.9,2023,78,83,False,False,True,False
19.0,4.5,7.9,0.0,12.4,2023,78,83,True,False,False,False
32.0,5.0,6.35,0.0,11.35,2022,140,83,True,False,False,False
21.0,3.8,8.75,0.0,12.55,2022,330,83,True,False,False,False
2.0,5.7,8.9,0.0,14.6,2023,42,88,False,False,True,False
7.0,5.8,8.2,0.0,14.0,2023,42,88,False,False,False,True
3.0,5.9,7.9,0.0,13.8,2023,487,27,False,False,False,True
5.0,5.9,7.0,0.0,12.9,2023,487,27,False,False,True,False
0.0,4.7,7.05,0.0,11.75,2022,202,83,False,False,False,True
0.0,5.0,7.6,0.0,12.6,2022,202,83,False,False,True,False
20.0,5.0,7.7,0.0,12.7,2022,202,83,True,False,False,False
0.0,5.2,6.95,0.0,12.15,2023,202,83,False,False,False,True
0.0,4.9,7.1,0.0,12.0,2023,202,83,False,False,True,False
22.0,5.0,7.15,0.0,12.15,2023,202,83,True,False,False,False
24.0,5.2,7.05,0.0,12.25,2023,520,5,False,False,False,True
8.0,5.4,6.8,0.0,12.2,2023,520,5,False,False,True,False
6.0,5.1,8.25,0.0,13.35,2023,520,5,False,False,False,True
11.0,4.6,8.25,0.0,12.85,2023,209,87,True,False,False,False
25.0,4.9,6.95,0.0,11.85,2022,209,87,False,False,False,True
0.0,4.4,8.0,0.0,12.4,2022,210,30,False,False,False,True
93.0,4.4,7.533,0.0,11.933,2022,515,12,False,False,False,True
26.0,4.7,7.8,0.0,12.5,2023,515,12,False,False,False,True
20.0,5.6,8.0,0.0,13.6,2022,278,84,False,False,False,True
14.0,5.5,8.333,0.0,13.833,2023,278,84,False,False,False,True
39.0,4.9,7.033,0.0,11.933,2023,501,56,False,False,False,True
31.0,5.3,7.8,0.0,13.1,2023,501,56,False,False,False,True
5.0,4.5,7.8,0.0,12.3,2023,116,19,True,False,False,False
6.0,4.5,6.85,0.0,11.35,2023,116,19,False,False,True,False
6.0,4.8,7.85,0.0,12.65,2023,116,19,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,275,62,False,False,False,True
14.0,4.0,7.55,0.0,11.55,2022,52,30,False,False,False,True
6.0,4.9,7.1,0.0,12.0,2022,283,30,False,False,True,False
3.0,5.3,7.85,0.0,13.15,2022,283,30,False,False,False,True
14.0,4.0,8.4,0.0,12.4,2023,442,75,True,False,False,False
22.0,4.0,8.0,0.0,12.0,2022,442,75,False,False,False,True
38.0,5.0,6.9,0.0,11.9,2023,495,10,False,False,False,True
53.0,4.6,8.2,0.0,12.8,2022,99,40,False,False,False,True
11.0,6.1,7.066,0.0,13.166,2022,237,30,True,False,False,False
65.0,5.7,6.833,0.0,12.533,2022,237,30,False,False,False,True
1.0,6.2,7.8,0.0,14.0,2022,237,30,False,False,True,False
1.0,6.1,8.0,0.0,14.1,2022,237,30,False,False,False,True
8.0,5.8,8.1,0.0,13.9,2022,237,30,False,False,True,False
1.0,6.1,8.5,0.0,14.6,2022,237,30,False,False,False,True
2.0,6.1,8.333,0.0,14.433,2022,237,30,False,True,False,False
1.0,6.1,8.733,0.0,14.833,2022,237,25,False,False,True,False
1.0,6.1,8.55,0.0,14.65,2022,237,25,False,False,False,True
96.0,5.3,6.566,0.0,11.866,2022,31,76,False,False,False,True
75.0,4.9,7.1,0.0,12.0,2022,31,76,False,False,False,True
15.0,5.0,8.2,0.0,13.2,2022,31,76,False,True,False,False
53.0,5.4,6.5,0.0,11.9,2023,16,4,False,False,False,True
130.0,3.6,6.3,0.0,9.9,2022,516,61,False,False,False,True
39.0,3.0,8.2,3.0,8.2,2022,516,61,False,False,False,True
0.0,3.8,8.333,0.0,12.133,2023,517,61,True,False,False,False
0.0,4.7,7.55,0.0,12.25,2022,513,83,False,False,False,True
0.0,4.7,8.1,0.0,12.8,2022,513,83,False,False,True,False
8.0,4.8,8.55,0.0,13.35,2022,351,83,True,False,False,False
0.0,4.8,7.7,0.0,12.5,2023,351,83,False,False,False,True
0.0,5.1,8.25,0.0,13.35,2023,351,83,False,False,True,False
