Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_final,round_qual
62.0,5.4,7.666,0.1,12.966,2022,277,37,False,False,False,True
89.0,5.2,7.466,0.1,12.566,2023,277,37,False,False,False,True
33.0,5.1,5.0,0.3,9.8,2022,406,30,False,False,False,True
18.0,5.4,7.1,0.0,12.5,2023,406,30,False,False,False,True
5.0,5.4,8.27,0.0,13.666,2022,128,30,False,False,True,False
2.0,5.4,8.55,0.0,13.95,2022,128,30,False,False,False,True
4.0,5.7,8.1,0.0,13.8,2022,128,87,False,False,True,False
4.0,5.7,7.95,0.0,13.65,2022,128,87,False,False,False,True
5.0,5.9,8.333,0.0,14.233,2022,359,43,False,False,True,False
8.0,5.9,8.533,0.0,14.433,2022,359,43,False,False,False,True
4.0,5.9,8.4,0.0,14.3,2022,359,43,False,False,True,False
1.0,5.9,8.6,0.0,14.5,2022,359,43,False,False,False,True
5.0,5.2,9.3,0.0,14.5,2022,359,43,False,True,False,False
4.0,5.4,8.033,0.0,13.433,2023,359,43,False,False,True,False
4.0,5.7,8.266,0.0,13.966,2023,359,43,False,False,False,True
117.0,5.1,6.666,0.0,11.766,2023,459,37,False,False,False,True
19.0,5.1,5.7,0.0,10.8,2023,459,37,False,False,False,True
23.0,5.6,6.8,0.3,12.1,2023,80,30,False,False,False,True
55.0,5.5,7.766,0.0,13.266,2022,22,4,False,False,False,True
33.0,5.6,7.9,0.0,13.5,2022,22,4,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,22,4,False,False,False,True
11.0,6.1,8.366,0.2,14.266,2022,51,18,False,False,False,True
94.0,6.2,6.133,0.2,12.133,2022,51,18,False,False,False,True
41.0,6.2,7.333,0.1,13.433,2023,51,18,False,False,False,True
5.0,6.2,7.5,0.3,13.4,2023,51,18,False,False,True,False
1.0,6.2,8.3,0.0,14.5,2023,51,18,False,False,False,True
2.0,6.2,7.966,0.0,14.166,2023,51,18,False,False,True,False
3.0,6.2,7.433,0.0,13.633,2023,51,18,False,False,False,True
8.0,6.3,6.5,0.2,12.6,2023,51,18,False,False,True,False
4.0,6.3,7.7,0.0,14.0,2023,51,18,False,False,False,True
17.0,6.1,6.9,0.1,12.9,2023,51,18,False,False,False,True
23.0,4.9,7.833,0.0,12.733,2023,249,64,False,False,False,True
27.0,4.2,7.1,0.1,11.2,2023,490,85,False,False,False,True
12.0,5.0,8.35,0.1,13.25,2022,61,30,False,False,False,True
66.0,5.2,6.966,0.1,12.066,2023,501,34,False,False,False,True
59.0,5.4,7.533,0.6,12.333,2023,283,83,False,False,False,True
9.0,5.5,7.866,0.0,13.366,2023,291,43,True,False,False,False
6.0,5.5,8.133,0.1,13.53,2023,291,43,False,False,True,False
7.0,5.7,8.433,0.0,14.133,2023,291,43,False,False,False,True
13.0,4.3,7.95,0.0,12.25,2023,142,18,False,False,False,True
114.0,5.3,6.7,0.0,12.0,2022,367,72,False,False,False,True
108.0,4.9,6.033,0.1,10.833,2022,367,72,False,False,False,True
21.0,5.3,7.966,0.0,13.266,2023,367,72,False,False,False,True
34.0,5.3,6.333,0.0,11.633,2023,367,72,False,False,False,True
120.0,5.0,6.3,0.3,11.0,2023,404,51,False,False,False,True
47.0,5.3,6.466,0.3,11.466,2023,404,51,False,False,False,True
88.0,5.1,7.6,0.0,12.7,2022,390,34,False,False,False,True
14.0,5.5,8.0,0.0,13.5,2023,390,34,True,False,False,False
27.0,5.5,8.1,0.0,13.6,2023,390,34,False,False,False,True
51.0,4.7,6.6,0.0,11.3,2023,390,31,False,False,False,True
9.0,5.7,7.9,0.0,13.6,2023,390,34,False,False,False,True
32.0,5.2,6.15,0.0,11.35,2022,178,30,False,False,False,True
109.0,4.4,7.6,0.0,12.0,2023,269,72,False,False,False,True
20.0,5.2,8.0,0.1,13.1,2022,156,68,True,False,False,False
56.0,5.6,7.666,0.0,13.266,2022,156,68,False,False,False,True
59.0,5.6,7.5,0.0,13.1,2022,156,68,False,False,False,True
19.0,5.6,7.933,0.3,13.233,2023,156,68,True,False,False,False
48.0,5.6,7.766,0.0,13.366,2023,156,68,False,False,False,True
12.0,5.6,7.866,0.0,13.466,2023,156,68,False,False,False,True
112.0,5.3,7.033,0.3,12.033,2022,418,68,False,False,False,True
63.0,5.2,7.833,0.1,12.933,2022,418,68,False,False,False,True
101.0,5.4,7.0,0.1,12.3,2023,418,68,False,False,False,True
26.0,5.6,7.3,0.1,12.8,2023,418,68,False,False,False,True
22.0,5.2,7.5,0.0,12.7,2023,459,37,False,False,False,True
12.0,5.4,7.8,0.0,13.2,2022,155,83,True,False,False,False
6.0,6.2,6.966,0.1,13.066,2023,51,18,False,False,True,False
1.0,6.2,8.2,0.0,14.4,2023,51,18,False,False,False,True
0.0,5.1,6.4,0.4,11.1,2022,329,83,False,False,False,True
0.0,5.1,7.9,0.0,13.0,2022,329,83,False,False,True,False
0.0,5.3,7.7,0.0,13.0,2023,329,83,False,False,False,True
0.0,5.3,7.7,0.1,12.9,2023,329,83,False,False,True,False
24.0,5.1,7.1,0.1,12.1,2023,329,83,True,False,False,False
0.0,5.7,7.7,0.2,13.2,2022,222,83,False,False,False,True
0.0,5.7,8.05,0.0,13.75,2022,222,83,False,False,True,False
24.0,5.5,7.05,0.0,12.55,2022,222,83,True,False,False,False
0.0,5.7,8.25,0.0,13.95,2023,222,83,False,False,False,True
0.0,5.7,8.3,0.0,14.0,2023,222,83,False,False,True,False
19.0,5.6,7.0,0.0,12.6,2023,222,83,True,False,False,False
0.0,5.5,7.3,0.0,12.8,2022,282,83,False,False,False,True
0.0,5.6,8.15,0.0,13.75,2022,282,83,False,False,True,False
20.0,4.9,7.7,0.0,12.6,2022,282,83,True,False,False,False
0.0,5.5,8.35,0.0,13.85,2023,282,83,False,False,False,True
0.0,5.4,8.45,0.0,13.85,2023,282,83,False,False,True,False
9.0,5.5,8.1,0.1,13.5,2023,282,83,True,False,False,False
0.0,5.7,7.65,0.0,13.35,2022,66,83,False,False,False,True
0.0,5.7,8.35,0.0,14.05,2022,66,83,False,False,True,False
0.0,5.2,8.4,0.0,13.6,2023,66,83,False,False,False,True
0.0,5.2,8.45,0.0,13.65,2023,66,83,False,False,True,False
11.0,5.4,8.0,0.0,13.4,2023,66,83,True,False,False,False
0.0,5.2,8.25,0.0,13.45,2023,90,83,False,False,False,True
0.0,5.1,7.65,0.0,12.75,2023,90,83,False,False,True,False
0.0,5.5,7.7,0.0,13.2,2022,158,83,False,False,False,True
0.0,5.0,6.0,0.3,10.7,2022,158,83,False,False,True,False
17.0,5.6,7.25,0.0,12.85,2022,158,83,True,False,False,False
22.0,5.5,6.65,0.0,12.15,2023,158,83,True,False,False,False
0.0,6.0,7.8,0.0,13.8,2022,466,83,False,False,False,True
0.0,6.0,8.2,0.0,14.2,2022,466,83,False,False,True,False
13.0,5.7,7.5,0.0,13.2,2022,466,83,True,False,False,False
0.0,6.3,7.75,0.0,14.05,2023,466,83,False,False,False,True
0.0,6.3,8.0,0.0,14.3,2023,466,83,False,False,True,False
74.0,5.6,7.333,0.0,12.933,2022,248,16,False,False,False,True
19.0,5.6,7.666,0.1,13.166,2022,375,16,True,False,False,False
70.0,5.4,7.633,0.0,13.033,2022,168,66,False,False,False,True
41.0,5.4,8.0,0.1,13.3,2022,168,66,False,False,False,True
88.0,5.4,7.5,0.3,12.6,2023,168,66,False,False,False,True
10.0,5.4,8.133,0.0,13.533,2023,168,66,False,False,False,True
19.0,5.4,7.7,0.1,13.0,2023,168,66,False,False,False,True
23.0,5.4,8.1,0.3,13.2,2023,168,66,False,False,False,True
38.0,4.7,7.533,0.0,12.233,2023,215,27,False,False,False,True
44.0,4.6,7.85,0.0,12.45,2023,216,27,False,False,False,True
21.0,5.2,8.466,0.0,13.666,2023,95,27,False,False,False,True
39.0,4.3,6.266,0.0,10.566,2023,95,27,False,False,False,True
31.0,4.7,6.65,0.0,11.35,2022,292,30,False,False,False,True
12.0,5.4,7.35,0.0,12.75,2023,171,30,False,False,False,True
28.0,5.6,6.5,0.3,11.8,2022,171,70,False,False,False,True
21.0,5.3,7.666,0.0,12.966,2022,293,43,True,False,False,False
27.0,5.5,8.333,0.0,13.833,2022,293,43,False,False,False,True
10.0,6.0,8.2,0.0,14.2,2022,293,43,False,False,False,True
7.0,5.6,8.9,0.0,14.5,2022,293,43,False,True,False,False
8.0,5.6,8.2,0.0,13.8,2023,293,43,True,False,False,False
22.0,5.5,8.433,0.3,13.633,2023,293,43,False,False,False,True
11.0,5.5,7.95,0.0,13.45,2022,229,30,False,False,False,True
6.0,5.1,7.7,0.0,12.8,2023,229,30,False,False,True,False
9.0,5.4,7.5,0.0,12.9,2023,229,30,False,False,False,True
8.0,5.1,6.566,0.3,11.366,2022,241,87,False,False,True,False
6.0,5.4,8.0,0.0,13.4,2022,241,87,False,False,False,True
15.0,5.2,7.9,0.0,13.1,2022,264,30,False,False,False,True
83.0,5.6,7.2,0.0,12.8,2022,337,20,False,False,False,True
54.0,5.5,7.733,0.1,13.133,2022,337,20,False,False,False,True
24.0,5.7,7.933,0.0,13.633,2023,337,20,False,False,False,True
32.0,5.4,5.95,0.3,11.05,2022,337,20,False,False,False,True
7.0,5.7,6.5,0.0,12.2,2023,337,20,False,False,True,False
5.0,5.7,7.8,0.0,13.5,2023,337,20,False,False,False,True
31.0,5.5,7.233,0.0,12.733,2023,337,20,False,False,False,True
119.0,5.6,6.533,0.4,11.733,2022,169,50,False,False,False,True
57.0,5.8,7.9,0.6,13.1,2022,169,50,False,False,False,True
45.0,5.9,7.6,0.1,13.4,2023,169,50,False,False,False,True
40.0,5.5,5.533,0.0,0.6,2023,169,50,False,False,False,True
12.0,5.9,7.733,0.0,13.633,2023,169,50,False,False,False,True
26.0,5.9,7.133,0.5,12.533,2023,169,50,False,False,False,True
8.0,6.1,6.766,0.3,12.566,2023,519,15,False,False,True,False
9.0,6.1,7.366,0.0,13.466,2023,519,15,False,False,False,True
47.0,5.3,7.6,0.0,12.9,2023,352,82,False,False,False,True
52.0,4.7,8.066,0.1,12.666,2023,425,3,False,False,False,True
48.0,5.8,7.1,0.0,12.9,2023,468,83,False,False,False,True
17.0,4.9,7.6,0.0,12.5,2023,430,30,False,False,False,True
27.0,5.0,8.25,0.0,13.25,2023,187,81,False,False,False,True
32.0,4.1,5.85,0.1,9.85,2023,499,23,False,False,False,True
49.0,5.8,5.033,0.0,10.833,2023,499,23,False,False,False,True
36.0,4.6,6.666,0.0,11.266,2023,499,23,False,False,False,True
7.0,5.5,7.6,0.0,13.1,2023,244,87,True,False,False,False
17.0,5.4,7.2,0.0,12.6,2022,244,87,False,False,False,True
27.0,4.8,7.65,0.0,12.45,2022,126,30,False,False,False,True
13.0,4.5,8.2,0.0,12.7,2023,225,17,False,False,False,True
49.0,5.6,6.65,0.0,12.25,2023,391,9,False,False,False,True
23.0,5.7,7.05,0.1,12.65,2022,133,30,False,False,False,True
33.0,0.0,0.0,0.0,0.0,2023,133,30,False,False,False,True
107.0,4.4,7.666,0.0,12.066,2023,267,56,False,False,False,True
29.0,5.7,8.1,0.0,13.8,2022,114,40,False,False,False,True
15.0,5.7,8.266,0.0,13.966,2022,114,40,False,False,False,True
84.0,5.6,7.2,0.1,12.7,2023,114,40,False,False,False,True
6.0,5.3,7.766,0.0,13.066,2023,114,40,False,False,True,False
7.0,5.6,8.066,0.0,13.666,2023,114,40,False,False,False,True
15.0,5.6,7.6,0.1,13.1,2023,114,40,False,False,False,True
35.0,5.6,6.833,0.0,12.433,2023,114,40,False,False,False,True
15.0,5.6,7.433,0.0,13.033,2023,114,40,False,False,False,True
95.0,5.4,6.7,0.0,12.1,2022,164,7,False,False,False,True
37.0,5.7,6.6,0.0,12.3,2023,164,7,False,False,False,True
71.0,5.5,7.333,0.1,12.733,2022,360,7,False,False,False,True
0.0,5.6,7.05,0.0,12.65,2022,467,83,False,False,False,True
0.0,5.7,7.95,0.0,13.65,2022,467,83,False,False,True,False
0.0,4.7,4.55,0.0,9.25,2023,467,83,False,False,False,True
0.0,5.4,7.75,0.4,12.75,2023,467,83,False,False,True,False
8.0,5.5,8.05,0.0,13.55,2023,467,83,True,False,False,False
0.0,4.5,7.9,0.0,12.4,2023,63,83,False,False,False,True
0.0,4.6,8.15,0.0,12.75,2023,63,83,False,False,True,False
0.0,4.5,7.8,0.0,12.3,2022,45,83,False,False,False,True
0.0,4.6,8.7,0.0,13.3,2022,45,83,False,False,True,False
0.0,6.2,7.2,0.0,13.4,2022,326,83,False,False,False,True
0.0,5.8,8.2,0.0,14.0,2022,326,83,False,False,True,False
36.0,5.4,4.75,0.0,10.15,2022,326,83,True,False,False,False
29.0,5.6,5.85,0.4,11.05,2023,326,83,True,False,False,False
73.0,5.3,7.7,0.3,12.7,2022,407,22,False,False,False,True
18.0,5.5,7.766,0.0,13.266,2023,130,55,False,False,False,True
14.0,5.5,8.066,0.0,13.566,2023,130,55,False,False,False,True
49.0,5.0,7.8,0.0,12.8,2023,276,28,False,False,False,True
16.0,5.3,8.366,0.0,13.666,2022,300,34,True,False,False,False
35.0,5.3,8.366,0.0,13.666,2022,300,34,False,False,False,True
23.0,5.3,8.466,0.0,13.766,2022,300,34,False,False,False,True
18.0,4.8,9.166,0.0,13.966,2022,300,34,False,True,False,False
61.0,4.9,7.6,0.3,12.2,2023,280,3,False,False,False,True
23.0,4.6,8.4,0.0,13.0,2023,43,2,True,False,False,False
42.0,4.3,9.1,0.0,13.4,2023,43,2,False,False,False,True
6.0,4.7,8.666,0.0,13.36,2023,43,2,False,False,True,False
3.0,4.7,8.65,0.0,13.35,2023,43,2,False,False,False,True
29.0,4.9,6.1,0.3,10.7,2023,18,19,False,False,False,True
6.0,4.9,8.0,0.1,12.8,2023,139,54,False,False,True,False
8.0,4.9,8.0,0.0,12.9,2023,139,54,False,False,False,True
41.0,5.7,6.133,0.0,11.833,2023,139,54,False,False,False,True
38.0,5.4,5.933,0.1,11.233,2023,139,54,False,False,False,True
38.0,5.3,7.5,0.0,12.8,2023,120,43,False,False,False,True
34.0,5.3,7.3,0.1,12.5,2023,120,43,False,False,False,True
28.0,5.2,8.433,0.0,13.633,2022,317,57,False,False,False,True
17.0,5.6,7.966,0.1,13.466,2023,317,57,False,False,False,True
97.0,5.3,7.233,0.0,12.533,2022,395,29,False,False,False,True
25.0,5.3,8.433,0.0,13.733,2022,395,29,False,False,False,True
9.0,5.2,9.133,0.0,14.333,2022,395,29,False,True,False,False
7.0,5.7,7.766,0.1,13.366,2023,295,29,False,False,True,False
6.0,5.7,8.4,0.0,14.1,2023,295,29,False,False,False,True
24.0,5.7,7.8,0.0,13.5,2023,295,29,False,False,False,True
20.0,5.6,7.6,0.0,13.2,2023,472,27,True,False,False,False
29.0,5.6,7.966,0.0,13.566,2023,472,27,False,False,False,True
16.0,5.1,6.45,0.1,11.45,2023,132,60,True,False,False,False
20.0,4.9,7.5,0.0,12.4,2022,132,60,False,False,False,True
0.0,5.1,7.933,0.3,12.733,2023,132,60,True,False,False,False
0.0,5.0,8.366,0.0,13.366,2023,437,60,True,False,False,False
19.0,5.0,7.6,0.1,12.5,2022,438,60,False,False,False,True
107.0,5.9,5.566,0.2,11.266,2022,109,10,False,False,False,True
3.0,6.2,8.166,0.1,14.266,2022,432,46,False,False,True,False
2.0,6.2,8.566,0.0,14.766,2022,432,46,False,False,False,True
1.0,6.2,8.4,0.1,14.5,2023,432,46,False,False,True,False
1.0,6.2,8.7,0.0,14.9,2023,432,46,False,False,False,True
102.0,5.9,6.633,0.1,12.433,2022,140,11,False,False,False,True
1.0,6.0,8.2,0.0,14.2,2023,140,11,True,False,False,False
2.0,5.9,8.266,0.0,14.166,2022,140,11,False,False,True,False
5.0,6.0,7.75,0.3,13.45,2022,140,11,False,False,False,True
73.0,5.9,7.1,0.0,13.0,2022,41,42,False,False,False,True
1.0,6.1,8.866,0.0,14.966,2022,41,42,False,False,True,False
6.0,6.1,8.466,0.3,14.266,2022,41,42,False,False,False,True
2.0,6.1,8.566,0.0,14.666,2023,41,42,False,False,True,False
2.0,6.1,8.266,0.0,14.366,2023,41,42,False,False,False,True
1.0,6.4,8.166,0.1,14.466,2023,41,42,False,False,True,False
1.0,6.4,8.433,0.0,14.833,2023,41,42,False,False,False,True
1.0,6.4,8.2,0.0,14.6,2023,41,42,False,False,False,True
5.0,5.4,8.133,0.0,13.53,2023,117,73,False,False,True,False
7.0,5.4,7.6,0.0,13.0,2023,117,73,False,False,False,True
17.0,5.4,7.866,0.0,13.266,2023,117,73,False,False,False,True
21.0,5.4,7.466,0.0,12.866,2023,117,73,False,False,False,True
21.0,4.7,8.0,0.0,12.7,2022,85,30,False,False,False,True
96.0,4.7,7.133,0.0,11.833,2022,489,33,False,False,False,True
62.0,5.1,8.166,0.1,13.166,2022,370,34,False,False,False,True
67.0,5.3,7.7,0.0,13.0,2023,370,34,False,False,False,True
0.0,5.7,7.95,0.1,13.55,2023,73,83,False,False,False,True
0.0,5.7,7.9,0.0,13.6,2023,73,83,False,False,True,False
28.0,5.6,5.8,0.3,11.1,2023,73,83,True,False,False,False
10.0,5.3,8.05,0.0,13.35,2022,135,83,True,False,False,False
8.0,5.4,8.1,0.1,13.4,2022,324,83,True,False,False,False
9.0,4.8,8.85,0.0,13.65,2023,43,88,False,False,False,True
0.0,5.6,7.9,0.1,13.4,2022,19,83,False,False,False,True
0.0,5.3,7.75,0.0,13.05,2022,19,83,False,False,True,False
4.0,5.7,7.85,0.0,13.55,2022,19,83,True,False,False,False
15.0,5.7,7.5,0.3,12.9,2023,19,83,True,False,False,False
9.0,5.7,7.4,0.1,13.0,2023,472,27,False,False,False,True
15.0,5.8,7.5,0.0,13.3,2023,116,88,False,False,False,True
0.0,5.4,8.45,0.0,13.85,2022,197,83,False,False,False,True
0.0,5.4,8.3,0.0,13.7,2022,197,83,False,False,True,False
15.0,5.4,7.75,0.0,13.15,2022,197,83,True,False,False,False
0.0,5.6,7.15,0.0,12.75,2023,197,83,False,False,False,True
0.0,5.6,8.4,0.0,14.0,2023,197,83,False,False,True,False
5.0,5.5,7.85,0.0,13.35,2023,202,87,True,False,False,False
10.0,5.7,7.5,0.0,13.2,2022,202,87,False,False,False,True
0.0,5.4,8.07,0.0,13.466,2022,203,30,False,False,False,True
20.0,5.7,8.4,0.0,14.1,2022,502,11,False,False,False,True
5.0,5.7,7.666,0.0,13.366,2023,502,11,False,False,True,False
3.0,5.7,8.75,0.0,14.45,2023,502,11,False,False,False,True
86.0,4.9,7.8,0.0,12.7,2022,271,84,False,False,False,True
29.0,5.5,7.3,0.2,12.6,2023,485,55,False,False,False,True
26.0,5.4,7.833,0.1,13.133,2023,485,55,False,False,False,True
6.0,5.4,7.7,0.0,13.1,2023,111,19,True,False,False,False
4.0,5.7,8.0,0.3,13.4,2023,111,19,False,False,True,False
2.0,5.8,8.05,0.0,13.85,2023,111,19,False,False,False,True
31.0,3.8,6.55,0.0,10.35,2023,268,62,False,False,False,True
16.0,5.3,7.8,0.0,13.1,2022,53,30,False,False,False,True
10.0,6.2,7.433,0.3,13.333,2023,39,43,False,False,False,True
18.0,3.2,6.8,0.0,10.0,2023,426,74,True,False,False,False
31.0,3.9,7.3,0.0,11.2,2022,426,74,False,False,False,True
32.0,5.5,7.8,0.1,13.2,2023,479,9,False,False,False,True
100.0,3.8,7.866,0.0,11.666,2022,96,40,False,False,False,True
12.0,5.7,8.166,0.0,13.866,2022,230,30,True,False,False,False
23.0,5.7,8.3,0.1,13.9,2022,230,30,False,False,False,True
17.0,5.7,7.6,0.2,13.1,2022,230,30,False,False,False,True
29.0,5.6,8.033,0.0,13.633,2022,230,30,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2022,230,25,False,False,False,True
60.0,6.0,7.533,0.3,13.233,2022,33,75,False,False,False,True
12.0,6.0,8.033,0.0,14.033,2022,33,75,False,False,False,True
23.0,5.6,7.8,0.0,13.4,2022,33,75,False,True,False,False
57.0,4.7,7.8,0.0,12.5,2023,16,3,False,False,False,True
121.0,5.1,6.533,0.0,11.633,2022,503,60,False,False,False,True
22.0,5.1,7.25,0.0,12.35,2022,503,60,False,False,False,True
0.0,5.0,8.533,0.0,13.533,2023,504,60,True,False,False,False
0.0,0.0,0.0,0.0,0.0,2022,500,83,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2022,500,83,False,False,True,False
26.0,5.2,7.2,0.0,12.4,2022,340,83,True,False,False,False
0.0,5.6,8.1,0.1,13.6,2023,340,83,False,False,False,True
0.0,5.5,7.8,0.0,13.3,2023,340,83,False,False,True,False
18.0,5.2,7.4,0.0,12.6,2023,340,83,True,False,False,False
0.0,4.7,7.5,0.0,12.2,2022,82,83,False,False,False,True
0.0,4.9,7.65,0.1,12.45,2022,82,83,False,False,True,False
11.0,5.4,7.85,0.0,13.25,2022,200,83,True,False,False,False
13.0,5.4,7.8,0.0,13.2,2023,200,83,True,False,False,False
23.0,4.7,8.0,0.2,12.5,2023,15,3,False,False,False,True
11.0,4.7,8.0,0.1,12.6,2023,15,3,False,False,False,True
20.0,4.9,7.7,0.0,12.6,2022,210,83,True,False,False,False
87.0,5.5,6.933,0.0,12.433,2022,11,5,False,False,False,True
5.0,5.1,8.0,0.0,13.1,2023,331,54,True,False,False,False
16.0,5.1,7.55,0.1,12.55,2023,331,54,False,False,False,True
62.0,4.2,7.933,0.0,12.133,2023,361,63,False,False,False,True
106.0,4.9,7.4,0.1,12.2,2023,255,65,False,False,False,True
44.0,5.5,7.766,0.0,13.266,2022,443,65,False,False,False,True
56.0,5.7,7.666,0.2,13.166,2023,443,65,False,False,False,True
