iter	Logloss
679	0.0007504365777
680	0.0007490305811
681	0.000747525003
682	0.0007473217544
683	0.0007448177184
684	0.0007382466268
685	0.0007362592445
686	0.0007338962888
687	0.0007324257205
688	0.0007310341443
689	0.0007287597144
690	0.0007274533792
691	0.0007213334883
692	0.0007200229873
693	0.0007197419482
694	0.0007137005688
695	0.0007115256402
696	0.0007104972197
697	0.0007095807983
698	0.0007084979806
699	0.0007074094748
700	0.0007052816531
701	0.0007040515862
702	0.0007028688667
703	0.0007007055545
704	0.0006988435503
705	0.0006978720106
706	0.0006966268824
707	0.0006963169222
708	0.0006951751408
709	0.0006939748763
710	0.0006920517452
711	0.000690872791
712	0.0006900078026
713	0.0006866085754
714	0.0006857628143
715	0.0006845067906
716	0.0006830720331
717	0.000681325633
718	0.0006805680772
719	0.0006794458435
720	0.0006780862328
721	0.0006769402053
722	0.0006767415231
723	0.0006754814136
724	0.0006743146367
725	0.000673164203
726	0.0006729531032
727	0.0006727350335
728	0.0006724668927
729	0.0006705621878
730	0.0006695541964
731	0.0006692175984
732	0.0006689645991
733	0.0006671287119
734	0.0006655029232
735	0.0006635269571
736	0.0006635403761
737	0.0006634020196
738	0.0006634020196
739	0.0006634020196
740	0.0006634020196
741	0.0006634020196
742	0.0006634020196
743	0.0006634020196
744	0.0006634020196
745	0.0006634020196
746	0.0006624236703
747	0.0006621017331
748	0.0006618376381
749	0.0006615523529
750	0.0006604501877
751	0.0006601301733
752	0.0006599932188
753	0.0006598115608
754	0.000659596175
755	0.0006593210643
756	0.0006589601517
757	0.0006538602694
758	0.0006524667304
759	0.00065221998
760	0.0006519843253
761	0.0006518975221
762	0.000651904492
763	0.000651710176
764	0.000651405944
765	0.0006513129719
766	0.0006498877079
767	0.0006492553699
768	0.0006489555442
769	0.0006488210732
770	0.0006484795081
771	0.0006478117999
772	0.0006476316241
773	0.0006474647471
774	0.000644781096
775	0.0006445496473
776	0.0006418075933
777	0.0006417470273
778	0.0006398897498
779	0.0006385567368
780	0.0006362476176
781	0.0006344981732
782	0.0006334332208
783	0.000633269228
784	0.0006330199139
785	0.0006329974821
786	0.0006327331066
787	0.0006327270981
788	0.000632639694
789	0.0006326374508
790	0.0006324938869
791	0.0006321708682
792	0.0006302192967
793	0.0006297489488
794	0.000624965636
795	0.0006248483094
796	0.0006200065536
797	0.0006188521142
798	0.0006165848544
799	0.0006141701052
800	0.0006137994188
801	0.00061206091
802	0.0006097856789
803	0.0006086665296
804	0.0006042807413
805	0.0006000074328
806	0.0005996979132
807	0.0005995010336
808	0.0005952708263
809	0.0005941281235
810	0.000592685595
811	0.000591742696
812	0.0005877061236
813	0.0005864780997
814	0.0005862694835
815	0.0005837718165
816	0.000582308218
817	0.0005814532038
818	0.0005804836269
819	0.0005790746661
820	0.0005766118887
821	0.0005751627107
822	0.0005743324116
823	0.0005729445206
824	0.0005711149625
825	0.0005704656404
826	0.0005698771246
827	0.0005691254572
828	0.0005679361282
829	0.0005675309127
830	0.0005662462884
831	0.0005656450747
832	0.0005656385454
833	0.0005656420704
834	0.0005656420704
835	0.0005656420704
836	0.0005656420704
837	0.0005656420704
838	0.0005656420704
839	0.000564358808
840	0.0005635677246
841	0.0005627584554
842	0.0005614418256
843	0.0005614477941
844	0.0005612631318
845	0.0005600972762
846	0.0005587682288
847	0.0005579215865
848	0.0005570991385
849	0.000555884093
850	0.0005555546652
851	0.000555279194
852	0.0005548868769
853	0.0005536014114
854	0.0005534843251
855	0.0005523060919
856	0.0005514906139
857	0.0005513883486
858	0.0005501710199
859	0.0005498132318
860	0.0005493619509
861	0.0005481476265
862	0.0005474057329
863	0.0005468982923
864	0.0005466784601
865	0.0005465809216
866	0.0005464588682
867	0.0005462101951
868	0.0005459829524
869	0.0005459489842
870	0.0005459511072
871	0.0005458083845
872	0.0005423078934
873	0.0005415412848
874	0.0005409573355
875	0.000539865505
876	0.0005396663021
877	0.0005385319712
878	0.0005382055477
879	0.000538036788
880	0.0005379044
881	0.0005377698489
882	0.0005375582685
883	0.0005341824344
884	0.0005331399941
885	0.0005325938585
886	0.000532382278
887	0.0005290816308
888	0.0005283972989
889	0.0005277315535
890	0.0005269649849
891	0.0005248529456
892	0.0005242867816
893	0.000523565998
894	0.0005229685496
895	0.0005196569267
896	0.0005176951007
897	0.0005166579479
898	0.0005166154876
899	0.0005160357843
900	0.0005154113776
901	0.00051482158
902	0.0005136449491
903	0.0005134506732
904	0.0005128241835
905	0.0005122052245
906	0.0005108193364
907	0.0005105865258
908	0.0005098621371
909	0.0005092686543
910	0.0005082027406
911	0.0005075370753
912	0.0005075471696
913	0.0005075401997
914	0.0005074579229
915	0.0005074428615
916	0.0005074428615
917	0.0005074428615
918	0.0005074428615
919	0.0005067683035
920	0.0005058523628
921	0.0005057265041
922	0.00050556167
923	0.000504844852
924	0.000504844852
925	0.0005045602078
926	0.000503854766
927	0.0005031657475
928	0.0005031610208
929	0.0005031610208
930	0.0005024352301
931	0.000502268273
932	0.0005016461495
933	0.0005016335717
934	0.0005016335717
935	0.0005016335717
936	0.0005011227262
937	0.0005011227262
938	0.0005011227262
939	0.0005011227262
940	0.0005011227262
941	0.0005011227262
942	0.0005011227262
943	0.0005011227262
944	0.0005011227262
945	0.0005011227262
946	0.0005011227262
947	0.0005011227262
948	0.0005011227262
949	0.0005011227262
950	0.0005011227262
951	0.0005011227262
952	0.0005011227262
953	0.0005011227262
954	0.0005011227262
955	0.0005011227262
956	0.0005011227262
957	0.0005011227262
958	0.0005011227262
959	0.0005011227262
960	0.0005011227262
961	0.0005003676139
962	0.0005002575776
963	0.0004996633337
964	0.0004990553904
965	0.000498018558
966	0.000497927749
967	0.0004972385303
968	0.0004971872575
969	0.0004971316585
970	0.0004971044599
971	0.0004971078647
972	0.0004971246886
973	0.0004970990522
974	0.000497079905
975	0.0004970835902
976	0.0004970689294
977	0.0004970697306
978	0.0004970722942
979	0.0004969698287
980	0.000496388403
981	0.0004962558147
982	0.0004960685087
983	0.0004955041473
984	0.0004952702952
985	0.0004951958294
986	0.0004947573267
987	0.0004941708538
988	0.0004940752381
989	0.0004935272198
990	0.0004928805014
991	0.0004923144976
992	0.0004919578712
993	0.000491887331
994	0.0004912469816
995	0.0004907495552
996	0.0004905441035
997	0.0004903653697
998	0.0004902662689
999	0.0004902662689
