Country,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score,year,name
TUR,2022 Cottbus World Cup,qual,FX,12.0,5.8,7.233,0.0,13.033,2022,adem asil
UZB,2022 Baku World Cup,qual,FX,20.0,5.1,8.2,0.3,13.0,2022,abdulla azimov
UZB,2022 Cairo World Cup,qual,FX,21.0,5.1,7.4,0.1,12.4,2022,abdulla azimov
KAZ,2022 Cairo World Cup,qual,FX,29.0,5.7,5.466,0.1,11.066,2022,ilyas azizov
AUS,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,69.0,5.3,8.033,0.3,13.033,2022,james bacueti
AUS,BIRMINGHAM 2022 Commonwealth Games,qual,FX,24.0,5.8,6.4,0.1,12.1,2022,james bacueti
CZE,2023 Senior European Championships,qual,FX,43.0,4.9,8.5,0.0,13.4,2023,daniel bago
SCO,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,4.0,4.6,8.75,0.0,13.35,2022,frank baines
SCO,BIRMINGHAM 2022 Commonwealth Games,final,FX,6.0,4.6,8.966,0.0,13.566,2022,frank baines
SCO,BIRMINGHAM 2022 Commonwealth Games,qual,FX,8.0,4.6,8.7,0.0,13.3,2022,frank baines
HUN,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,22.0,5.3,7.633,0.1,12.833,2022,krisztian balazs
HUN,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,63.0,5.3,7.866,0.0,13.166,2022,krisztian balazs
HUN,2022 Senior European Championships,qual,FX,62.0,5.4,7.666,0.1,12.966,2022,krisztian balazs
HUN,2023 Senior European Championships,qual,FX,89.0,5.2,7.466,0.1,12.566,2023,krisztian balazs
GBR,2022 British Gymnastics Championships,qual,FX,33.0,5.1,5.0,0.3,9.8,2022,raekwon baptiste
GBR,2023 British Gymnastics Championships,qual,FX,18.0,5.4,7.1,0.0,12.5,2023,raekwon baptiste
GBR,2022 British Gymnastics Championships,final,FX,5.0,5.4,8.27,0.0,13.666,2022,emil barber
GBR,2022 British Gymnastics Championships,qual,FX,2.0,5.4,8.55,0.0,13.95,2022,emil barber
WAL,BIRMINGHAM 2022 Commonwealth Games,final,FX,4.0,5.7,8.1,0.0,13.8,2022,emil barber
WAL,BIRMINGHAM 2022 Commonwealth Games,qual,FX,4.0,5.7,7.95,0.0,13.65,2022,emil barber
ITA,2022 51st FIG Artistic Gymnastics World Championships,final,FX,5.0,5.9,8.333,0.0,14.233,2022,nicola bartolini
ITA,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,8.0,5.9,8.533,0.0,14.433,2022,nicola bartolini
ITA,2022 Senior European Championships,final,FX,4.0,5.9,8.4,0.0,14.3,2022,nicola bartolini
ITA,2022 Senior European Championships,qual,FX,1.0,5.9,8.6,0.0,14.5,2022,nicola bartolini
ITA,2022 Senior European Championships,TeamFinal,FX,5.0,5.2,9.3,0.0,14.5,2022,nicola bartolini
ITA,2023 Baku World Cup,final,FX,4.0,5.4,8.033,0.0,13.433,2023,nicola bartolini
ITA,2023 Baku World Cup,qual,FX,4.0,5.7,8.266,0.0,13.966,2023,nicola bartolini
HUN,2023 Senior European Championships,qual,FX,117.0,5.1,6.666,0.0,11.766,2023,szabolcs batori
HUN,2023 Varna World Challenge Cup,qual,FX,19.0,5.1,5.7,0.0,10.8,2023,szabolcs batori
GBR,2023 British Gymnastics Championships,qual,FX,23.0,5.6,6.8,0.3,12.1,2023,clayton bell
AUT,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,55.0,5.5,7.766,0.0,13.266,2022,alexander benda
AUT,2022 Senior European Championships,qual,FX,33.0,5.6,7.9,0.0,13.5,2022,alexander benda
CRO,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,11.0,6.1,8.366,0.2,14.266,2022,aurel benovic
CRO,2022 Senior European Championships,qual,FX,94.0,6.2,6.133,0.2,12.133,2022,aurel benovic
CRO,2023 Baku World Cup,final,FX,5.0,6.2,7.5,0.3,13.4,2023,aurel benovic
CRO,2023 Baku World Cup,qual,FX,1.0,6.2,8.3,0.0,14.5,2023,aurel benovic
CRO,2023 Cairo World Cup,final,FX,2.0,6.2,7.966,0.0,14.166,2023,aurel benovic
CRO,2023 Cairo World Cup,qual,FX,3.0,6.2,7.433,0.0,13.633,2023,aurel benovic
CRO,2023 Cottbus World Cup,final,FX,8.0,6.3,6.5,0.2,12.6,2023,aurel benovic
CRO,2023 Cottbus World Cup,qual,FX,4.0,6.3,7.7,0.0,14.0,2023,aurel benovic
CRO,2023 Doha World Cup,qual,FX,17.0,6.1,6.9,0.1,12.9,2023,aurel benovic
CRO,2023 Senior European Championships,qual,FX,41.0,6.2,7.333,0.1,13.433,2023,aurel benovic
PHI,2023 Doha World Cup,qual,FX,23.0,4.9,7.833,0.0,12.733,2023,juancho miguel besana
VEN,2023 Central American and Caribbean Games,qual,FX,27.0,4.2,7.1,0.1,11.2,2023,victor betancourt
GBR,2022 British Gymnastics Championships,qual,FX,12.0,5.0,8.35,0.1,13.25,2022,brinn bevan
GER,2023 FISU World University Games,qual,FX,66.0,5.2,6.966,0.1,12.066,2023,willi leonhard binder
USA,2023 FISU World University Games,qual,FX,59.0,5.4,7.533,0.6,12.333,2023,landen paul blixt
ITA,2023 FISU World University Games,final,FX,6.0,5.5,8.133,0.1,13.53,2023,lorenzo bonicelli
ITA,2023 FISU World University Games,qual,FX,7.0,5.7,8.433,0.0,14.133,2023,lorenzo bonicelli
ITA,2023 FISU World University Games,AAfinal,FX,9.0,5.5,7.866,0.0,13.366,2023,lorenzo bonicelli
CRO,2023 Varna World Challenge Cup,qual,FX,13.0,4.3,7.95,0.0,12.25,2023,filip borosa
SLO,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,114.0,5.3,6.7,0.0,12.0,2022,nikolaj bozic
SLO,2022 Senior European Championships,qual,FX,108.0,4.9,6.033,0.1,10.833,2022,nikolaj bozic
SLO,2023 Cottbus World Cup,qual,FX,21.0,5.3,7.966,0.0,13.266,2023,nikolaj bozic
SLO,2023 Doha World Cup,qual,FX,34.0,5.3,6.333,0.0,11.633,2023,nikolaj bozic
LUX,2023 Cottbus World Cup,qual,FX,47.0,5.3,6.466,0.3,11.466,2023,quentin brandenburger
LUX,2023 Senior European Championships,qual,FX,120.0,5.0,6.3,0.3,11.0,2023,quentin brandenburger
GER,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,88.0,5.1,7.6,0.0,12.7,2022,pascal brendel
GER,2023 Baku World Cup,qual,FX,9.0,5.7,7.9,0.0,13.6,2023,pascal brendel
GER,2023 Senior European Championships,AAfinal,FX,14.0,5.5,8.0,0.0,13.5,2023,pascal brendel
GER,2023 Senior European Championships,qual,FX,27.0,5.5,8.1,0.0,13.6,2023,pascal brendel
GE1,EnBW DTB Pokal Team Challenge 2023,qual,FX,51.0,4.7,6.6,0.0,11.3,2023,pascal brendel
GBR,2022 British Gymnastics Championships,qual,FX,32.0,5.2,6.15,0.0,11.35,2022,henry brooker
SLO,2023 Senior European Championships,qual,FX,109.0,4.4,7.6,0.0,12.0,2023,kevin george buckley
ROU,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,20.0,5.2,8.0,0.1,13.1,2022,gabriel burtanete
ROU,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,56.0,5.6,7.666,0.0,13.266,2022,gabriel burtanete
ROU,2022 Senior European Championships,qual,FX,59.0,5.6,7.5,0.0,13.1,2022,gabriel burtanete
ROU,2023 Baku World Cup,qual,FX,12.0,5.6,7.866,0.0,13.466,2023,gabriel burtanete
ROU,2023 Senior European Championships,AAfinal,FX,19.0,5.6,7.933,0.3,13.233,2023,gabriel burtanete
ROU,2023 Senior European Championships,qual,FX,48.0,5.6,7.766,0.0,13.366,2023,gabriel burtanete
ROU,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,112.0,5.3,7.033,0.3,12.033,2022,robert burtanete
ROU,2022 Senior European Championships,qual,FX,63.0,5.2,7.833,0.1,12.933,2022,robert burtanete
ROU,2023 Baku World Cup,qual,FX,26.0,5.6,7.3,0.1,12.8,2023,robert burtanete
ROU,2023 Senior European Championships,qual,FX,101.0,5.4,7.0,0.1,12.3,2023,robert burtanete
AUS,2022 Baku World Cup,qual,FX,12.0,6.3,7.266,0.2,13.366,2022,james bacueti
AUS,2022 Cairo World Cup,qual,FX,22.0,5.9,6.366,0.0,12.266,2022,james bacueti
AUS,2022 Cottbus World Cup,qual,FX,26.0,6.3,5.6,0.1,11.8,2022,james bacueti
AUS,2022 Doha World Cup,qual,FX,22.0,6.3,6.133,0.0,12.433,2022,james bacueti
HUN,2022 Baku World Cup,qual,FX,24.0,5.2,7.2,0.3,12.1,2022,szabolcs batori
HUN,2023 Osijek World Challenge Cup,qual,FX,22.0,5.2,7.5,0.0,12.7,2023,szabolcs batori
USA,2022 Winter Cup,AAfinal,FX,12.0,5.4,7.8,0.0,13.2,2022,fuzzy benas
CRO,2022 Baku World Cup,qual,FX,30.0,6.0,5.933,0.3,11.633,2022,aurel benovic
CRO,2022 Cottbus World Cup,final,FX,2.0,6.3,7.666,0.2,13.766,2022,aurel benovic
CRO,2022 Cottbus World Cup,qual,FX,2.0,6.3,7.766,0.3,13.766,2022,aurel benovic
CRO,2022 Doha World Cup,qual,FX,4.0,6.3,7.8,0.1,14.0,2022,aurel benovic
CRO,2022 Doha World Cup,final,FX,3.0,6.3,7.966,0.1,14.166,2022,aurel benovic
CRO,2023 Osijek World Challenge Cup,final,FX,6.0,6.2,6.966,0.1,13.066,2023,aurel benovic
CRO,2023 Osijek World Challenge Cup,qual,FX,1.0,6.2,8.2,0.0,14.4,2023,aurel benovic
USA,2023 Winter Cup,AAfinal,FX,24.0,5.1,7.1,0.1,12.1,2023,maxim bereznev
USA,2022 Winter Cup,AAfinal,FX,24.0,5.5,7.05,0.0,12.55,2022,jeremy bischoff
USA,2023 Winter Cup,AAfinal,FX,19.0,5.6,7.0,0.0,12.6,2023,jeremy bischoff
USA,2022 Winter Cup,AAfinal,FX,20.0,4.9,7.7,0.0,12.6,2022,landen blixt
USA,2023 Winter Cup,AAfinal,FX,9.0,5.5,8.1,0.1,13.5,2023,landen blixt
USA,2023 Winter Cup,AAfinal,FX,11.0,5.4,8.0,0.0,13.4,2023,cameron bock
SLO,2022 Baku World Cup,qual,FX,18.0,5.3,7.933,0.1,13.133,2022,nikolaj bozic
SLO,2022 Cairo World Cup,qual,FX,15.0,5.3,7.733,0.1,12.933,2022,nikolaj bozic
SLO,2022 Cottbus World Cup,qual,FX,18.0,5.3,7.466,0.1,12.666,2022,nikolaj bozic
SLO,2022 Doha World Cup,qual,FX,12.0,5.3,7.9,0.0,13.2,2022,nikolaj bozic
USA,2022 Winter Cup,AAfinal,FX,17.0,5.6,7.25,0.0,12.85,2022,garrett braunton
USA,2023 Winter Cup,AAfinal,FX,22.0,5.5,6.65,0.0,12.15,2023,garrett braunton
USA,2022 Winter Cup,AAfinal,FX,13.0,5.7,7.5,0.0,13.2,2022,taylor burkhart
COL,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,74.0,5.6,7.333,0.0,12.933,2022,jossimar orlando calvo moreno
COL,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,19.0,5.6,7.666,0.1,13.166,2022,none calvo moreno jo
POR,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,70.0,5.4,7.633,0.0,13.033,2022,guilherme campos
POR,2022 Senior European Championships,qual,FX,41.0,5.4,8.0,0.1,13.3,2022,guilherme campos
POR,2023 Baku World Cup,qual,FX,10.0,5.4,8.133,0.0,13.533,2023,guilherme campos
POR,2023 Cairo World Cup,qual,FX,19.0,5.4,7.7,0.1,13.0,2023,guilherme campos
POR,2023 Cottbus World Cup,qual,FX,23.0,5.4,8.1,0.3,13.2,2023,guilherme campos
POR,2023 Senior European Championships,qual,FX,88.0,5.4,7.5,0.3,12.6,2023,guilherme campos
ESP,2023 Cottbus World Cup,qual,FX,38.0,4.7,7.533,0.0,12.233,2023,jan carreres
ESP,EnBW DTB Pokal Team Challenge 2023,qual,FX,44.0,4.6,7.85,0.0,12.45,2023,jan carreres macia
ESP,2023 Baku World Cup,qual,FX,39.0,4.3,6.266,0.0,10.566,2023,daniel carrion caro
ESP,2023 Senior European Championships,qual,FX,21.0,5.2,8.466,0.0,13.666,2023,daniel carrion caro
GBR,2022 British Gymnastics Championships,qual,FX,31.0,4.7,6.65,0.0,11.35,2022,lorenzo carrozzo
GBR,2023 British Gymnastics Championships,qual,FX,12.0,5.4,7.35,0.0,12.75,2023,hamish carter
SCO,BIRMINGHAM 2022 Commonwealth Games,qual,FX,28.0,5.6,6.5,0.3,11.8,2022,hamish carter
ITA,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,21.0,5.3,7.666,0.0,12.966,2022,lorenzo minh casali
ITA,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,27.0,5.5,8.333,0.0,13.833,2022,lorenzo minh casali
ITA,2022 Senior European Championships,qual,FX,10.0,6.0,8.2,0.0,14.2,2022,lorenzo minh casali
ITA,2022 Senior European Championships,TeamFinal,FX,7.0,5.6,8.9,0.0,14.5,2022,lorenzo minh casali
ITA,2023 Senior European Championships,AAfinal,FX,8.0,5.6,8.2,0.0,13.8,2023,lorenzo minh casali
ITA,2023 Senior European Championships,qual,FX,22.0,5.5,8.433,0.3,13.633,2023,lorenzo minh casali
GBR,2022 British Gymnastics Championships,qual,FX,11.0,5.5,7.95,0.0,13.45,2022,joe cemlyn jones
GBR,2023 British Gymnastics Championships,final,FX,6.0,5.1,7.7,0.0,12.8,2023,joe cemlyn jones
GBR,2023 British Gymnastics Championships,qual,FX,9.0,5.4,7.5,0.0,12.9,2023,joe cemlyn jones
WAL,BIRMINGHAM 2022 Commonwealth Games,final,FX,8.0,5.1,6.566,0.3,11.366,2022,joseph cemlyn jones
WAL,BIRMINGHAM 2022 Commonwealth Games,qual,FX,6.0,5.4,8.0,0.0,13.4,2022,joseph cemlyn jones
GBR,2022 British Gymnastics Championships,qual,FX,15.0,5.2,7.9,0.0,13.1,2022,kelvin cham
CYP,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,83.0,5.6,7.2,0.0,12.8,2022,michalis chari
CYP,2022 Senior European Championships,qual,FX,54.0,5.5,7.733,0.1,13.133,2022,michalis chari
CYP,2023 Cairo World Cup,final,FX,7.0,5.7,6.5,0.0,12.2,2023,michalis chari
CYP,2023 Cairo World Cup,qual,FX,5.0,5.7,7.8,0.0,13.5,2023,michalis chari
CYP,2023 Cottbus World Cup,qual,FX,31.0,5.5,7.233,0.0,12.733,2023,michalis chari
CYP,2023 Senior European Championships,qual,FX,24.0,5.7,7.933,0.0,13.633,2023,michalis chari
CYP,BIRMINGHAM 2022 Commonwealth Games,qual,FX,32.0,5.4,5.95,0.3,11.05,2022,michalis chari
LTU,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,119.0,5.6,6.533,0.4,11.733,2022,gytis chasazyrovas
LTU,2022 Senior European Championships,qual,FX,57.0,5.8,7.9,0.6,13.1,2022,gytis chasazyrovas
LTU,2023 Cairo World Cup,qual,FX,40.0,5.5,5.533,0.0,0.6,2023,gytis chasazyrovas
LTU,2023 Cottbus World Cup,qual,FX,12.0,5.9,7.733,0.0,13.633,2023,gytis chasazyrovas
LTU,2023 Doha World Cup,qual,FX,26.0,5.9,7.133,0.5,12.533,2023,gytis chasazyrovas
LTU,2023 Senior European Championships,qual,FX,45.0,5.9,7.6,0.1,13.4,2023,gytis chasazyrovas
CHN,2023 Doha World Cup,final,FX,8.0,6.1,6.766,0.3,12.566,2023,zhilong chen
CHN,2023 Doha World Cup,qual,FX,9.0,6.1,7.366,0.0,13.466,2023,zhilong chen
UKR,2023 FISU World University Games,qual,FX,47.0,5.3,7.6,0.0,12.9,2023,nazar chepurnyi
AUS,2023 FISU World University Games,qual,FX,52.0,4.7,8.066,0.1,12.666,2023,ruben luis chitters
USA,2023 FISU World University Games,qual,FX,48.0,5.8,7.1,0.0,12.9,2023,taylor troy christopulos
GBR,2023 British Gymnastics Championships,qual,FX,17.0,4.9,7.6,0.0,12.5,2023,ryan cirino
TUR,EnBW DTB Pokal Team Challenge 2023,qual,FX,27.0,5.0,8.25,0.0,13.25,2023,ibrahim colak
DOM,2023 Central American and Caribbean Games,qual,FX,32.0,4.1,5.85,0.1,9.85,2023,wilfry contreras
DOM,2023 Cottbus World Cup,qual,FX,49.0,5.8,5.033,0.0,10.833,2023,wilfry contreras
DOM,2023 Doha World Cup,qual,FX,36.0,4.6,6.666,0.0,11.266,2023,wilfry contreras
WAL,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,7.0,5.5,7.6,0.0,13.1,2022,joshua cook
WAL,BIRMINGHAM 2022 Commonwealth Games,qual,FX,17.0,5.4,7.2,0.0,12.6,2022,joshua cook
GBR,2022 British Gymnastics Championships,qual,FX,27.0,4.8,7.65,0.0,12.45,2022,elliott cooper
CRC,2023 Central American and Caribbean Games,qual,FX,13.0,4.5,8.2,0.0,12.7,2023,jhossua corrales
BRA,EnBW DTB Pokal Team Challenge 2023,qual,FX,49.0,5.6,6.65,0.0,12.25,2023,patrick correa
GBR,2022 British Gymnastics Championships,qual,FX,23.0,5.7,7.05,0.1,12.65,2022,euan cox
GBR,2023 British Gymnastics Championships,qual,FX,33.0,0.0,0.0,0.0,0.0,2023,euan cox
MON,2023 Senior European Championships,qual,FX,107.0,4.4,7.666,0.0,12.066,2023,kevin crovetto
IRL,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,29.0,5.7,8.1,0.0,13.8,2022,dominick cunningham
IRL,2022 Senior European Championships,qual,FX,15.0,5.7,8.266,0.0,13.966,2022,dominick cunningham
IRL,2023 Baku World Cup,final,FX,6.0,5.3,7.766,0.0,13.066,2023,dominick cunningham
IRL,2023 Baku World Cup,qual,FX,7.0,5.6,8.066,0.0,13.666,2023,dominick cunningham
IRL,2023 Cairo World Cup,qual,FX,15.0,5.6,7.6,0.1,13.1,2023,dominick cunningham
IRL,2023 Cottbus World Cup,qual,FX,35.0,5.6,6.833,0.0,12.433,2023,dominick cunningham
IRL,2023 Doha World Cup,qual,FX,15.0,5.6,7.433,0.0,13.033,2023,dominick cunningham
IRL,2023 Senior European Championships,qual,FX,84.0,5.6,7.2,0.1,12.7,2023,dominick cunningham
BEL,2022 Senior European Championships,qual,FX,95.0,5.4,6.7,0.0,12.1,2022,glen cuyle
BEL,2023 Cottbus World Cup,qual,FX,37.0,5.7,6.6,0.0,12.3,2023,glen cuyle
BEL,2022 Senior European Championships,qual,FX,71.0,5.5,7.333,0.1,12.733,2022,nicola cuyle
ESP,2022 Cottbus World Cup,qual,FX,8.0,4.9,8.233,0.0,13.133,2022,jorge rubio cerro
ESP,2022 Cottbus World Cup,final,FX,8.0,4.7,6.3,0.0,11.0,2022,jorge rubio cerro
ALG,2022 Doha World Cup,qual,FX,18.0,4.5,8.0,0.0,12.5,2022,feth allah chalal
CYP,2022 Cairo World Cup,qual,FX,28.0,5.5,6.166,0.0,11.666,2022,michalis chari
LTU,2022 Baku World Cup,qual,FX,23.0,5.5,7.3,0.0,12.8,2022,gytis chasazyrovas
USA,2023 Winter Cup,AAfinal,FX,8.0,5.5,8.05,0.0,13.55,2023,taylor christopulos
USA,2022 Winter Cup,AAfinal,FX,36.0,5.4,4.75,0.0,10.15,2022,matt cormier
