Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Ondine ACHAMPONG,ENG,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,UB,4.0,6.0,7.433,0.0,13.433
Ondine ACHAMPONG,ENG,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,2.0,6.1,7.65,0.0,13.75
Thelma ADALSTEINSDOTTIR,ISL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,108.0,4.2,6.833,0.0,11.033
Thelma ADALSTEINSDOTTIR,ISL,w,2022-08-14,2022 Senior European Championships,qual,UB,57.0,4.1,7.633,0.0,11.733
Thelma ADALSTEINSDOTTIR,ISL,w,2023-04-16,2023 Senior European Championships,qual,UB,54.0,4.3,7.933,0.0,12.233
Jess ADAMSON,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,24.0,3.7,7.6,0.0,11.3
Mei AMORELLI,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,35.0,3.4,6.5,0.0,9.9
Lobar AMRILLAEVA,UZB,w,2023-03-12,2023 Baku World Cup,qual,UB,28.0,3.6,6.3,0.0,9.9
Lobar AMRILLAEVA,UZB,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,16.0,4.3,6.133,0.0,10.433
Anastasija ANANJEVA,LAT,w,2022-08-14,2022 Senior European Championships,qual,UB,111.0,2.7,5.933,0.0,8.633
Anastasija ANANJEVA,LAT,w,2023-04-16,2023 Senior European Championships,qual,UB,103.0,3.4,6.7,0.0,10.1
Rebeca ANDRADE,BRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,5.0,6.2,7.6,0.0,13.8
Rebeca ANDRADE,BRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,UB,8.0,5.7,7.1,0.0,12.8
Rebeca ANDRADE,BRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,3.0,6.1,8.566,0.0,14.666
Minea Aino Maija ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,UB,35.0,2.4,7.9,0.0,10.3
Misella Alli Helena ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,UB,41.0,4.2,5.733,0.5,9.433
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,19.0,4.6,7.05,0.0,11.65
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,12.0,5.0,6.4,0.0,11.4
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,UB,8.0,4.8,7.566,0.0,12.366
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,11.0,4.8,7.45,0.0,12.25
Dildora ARIPOVA,UZB,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,135.0,4.6,5.333,0.0,9.933
Dildora ARIPOVA,UZB,w,2023-04-30,2023 Cairo World Cup,final,UB,8.0,4.9,7.2,0.0,12.1
Dildora ARIPOVA,UZB,w,2023-04-30,2023 Cairo World Cup,qual,UB,8.0,5.0,7.5,0.0,12.5
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,qual,UB,22.0,5.0,5.7,0.0,10.7
Dildora ARIPOVA,UZB,w,2023-03-04,2023 Doha World Cup,qual,UB,22.0,4.5,3.866,0.5,7.866
Valeria ARRAIZ,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,28.0,4.1,5.7,0.0,9.8
Sona ARTAMONOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,UB,68.0,3.8,7.766,0.0,11.566
Amelie ATTWOOD,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,43.0,3.2,7.0,0.0,10.2
Nada AWAD,EGY,w,2023-04-30,2023 Cairo World Cup,qual,UB,28.0,4.5,6.3,0.0,10.8
Jana Abdelsalam,EGY,w,2022-03-20,2022 Cairo World Cup,final,UB,6.0,4.6,6.266,0.0,10.866
Jana Abdelsalam,EGY,w,2022-03-20,2022 Cairo World Cup,qual,UB,7.0,4.6,6.633,0.0,11.233
Ciena Alipio,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,11.0,4.6,8.3,0.0,12.9
Caleigh Anders,RSA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,UB,5.0,4.7,7.1,0.0,11.8
Caleigh Anders,RSA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,5.0,4.7,7.167,0.0,11.867
Dildora Aripova,UZB,w,2022-04-03,2022 Baku World Cup,qual,UB,13.0,4.6,7.566,0.0,12.166
Dildora Aripova,UZB,w,2022-03-20,2022 Cairo World Cup,final,UB,8.0,4.6,5.866,0.0,10.466
Dildora Aripova,UZB,w,2022-03-20,2022 Cairo World Cup,qual,UB,6.0,4.8,6.533,0.0,11.333
Tatiana BACHURINA,CYP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,111.0,4.4,6.533,0.0,10.933
Tatiana BACHURINA,CYP,w,2022-08-14,2022 Senior European Championships,qual,UB,79.0,4.5,6.5,0.0,11.0
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,15.0,4.5,6.4,0.0,10.9
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,21.0,4.5,7.1,0.0,11.6
Csenge Maria BACSKAY,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,76.0,5.1,7.133,0.0,12.233
Sacha BAILEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,44.0,3.3,6.9,0.0,10.2
Sacha BAILEY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,39.0,3.3,6.15,0.0,9.45
Shannon BAKER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,30.0,3.9,7.0,0.0,10.9
Shannon BAKER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,38.0,4.2,5.3,0.0,9.5
Adela BALCOVA,SVK,w,2022-08-14,2022 Senior European Championships,qual,UB,76.0,3.5,7.6,0.0,11.1
Adela BALCOVA,SVK,w,2023-04-16,2023 Senior European Championships,qual,UB,98.0,3.5,6.733,0.0,10.233
Gabriela BARBOSA,BRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,25.0,4.8,7.45,0.0,12.25
Ana BARBOSU,ROU,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,21.0,5.9,6.866,0.0,12.766
Ana BARBOSU,ROU,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,27.0,5.9,7.533,0.0,13.433
Ana BARBOSU,ROU,w,2022-08-14,2022 Senior European Championships,qual,UB,12.0,5.9,7.6,0.0,13.5
Ana BARBOSU,ROU,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,11.0,6.0,7.133,0.0,13.133
Ana BARBOSU,ROU,w,2023-04-16,2023 Senior European Championships,qual,UB,13.0,6.2,7.4,0.0,13.6
Aida BAUYRZHANOVA,KAZ,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,97.0,4.2,7.4,0.0,11.6
Aida BAUYRZHANOVA,KAZ,w,2023-03-12,2023 Baku World Cup,qual,UB,24.0,4.5,6.7,0.0,11.2
Aida BAUYRZHANOVA,KAZ,w,2023-04-30,2023 Cairo World Cup,qual,UB,26.0,4.2,6.833,0.0,11.033
Aida BAUYRZHANOVA,KAZ,w,2023-03-04,2023 Doha World Cup,qual,UB,13.0,4.3,6.8,0.0,11.1
Arianna BELARDELLI,ITA,w,2023-03-12,2023 Baku World Cup,qual,UB,10.0,5.1,7.733,0.0,12.833
Ellie BELBIN,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,42.0,4.1,5.15,0.0,9.25
Cecilie BERGHOLT,DEN,w,2023-04-16,2023 Senior European Championships,qual,UB,75.0,3.4,7.9,0.0,11.3
Zadie BERKIN EVANS,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,49.0,2.4,7.35,0.0,9.75
Tamsyn Sanchez BESSIT,RSA,w,2023-08-05,2023 FISU World University Games,qual,UB,43.0,4.5,4.4,0.0,8.9
Lena BICKEL,SUI,w,2023-04-16,2023 Senior European Championships,qual,UB,77.0,4.7,6.533,0.0,11.233
Ula BIKINAITE,LTU,w,2022-08-14,2022 Senior European Championships,qual,UB,108.0,3.6,5.8,0.3,9.1
Ula BIKINAITE,LTU,w,2023-04-16,2023 Senior European Championships,qual,UB,87.0,3.5,7.3,0.0,10.8
Ceren BINER,TUR,w,2023-04-16,2023 Senior European Championships,qual,UB,74.0,4.8,6.533,0.0,11.333
Elsabeth BLACK,CAN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,3.0,5.7,8.233,0.0,13.933
Elsabeth BLACK,CAN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,20.0,5.7,8.233,0.0,13.933
Skye BLAKELY,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,63.0,5.5,7.066,0.0,12.566
Ella BORG,MLT,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,143.0,2.2,6.2,0.0,8.4
Ella BORG,MLT,w,2022-08-14,2022 Senior European Championships,qual,UB,106.0,3.4,6.0,0.0,9.4
Ella BORG,MLT,w,2023-04-16,2023 Senior European Championships,qual,UB,113.0,3.3,5.4,0.0,8.7
Isabella BOTTGER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,26.0,4.0,6.95,0.0,10.95
Fatma Zohra BOUKHATEM,ALG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,126.0,3.0,7.566,0.0,10.566
Marine BOYER,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,52.0,4.8,8.0,0.0,12.8
Marine BOYER,FRA,w,2023-04-16,2023 Senior European Championships,qual,UB,43.0,4.8,7.7,0.0,12.5
Jacinta BRACKLEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,56.0,3.3,5.8,0.0,9.1
Maellyse BRASSART,BEL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,6.0,5.7,8.066,0.0,13.766
Maellyse BRASSART,BEL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,62.0,5.5,7.166,0.0,12.666
Maellyse BRASSART,BEL,w,2022-08-14,2022 Senior European Championships,qual,UB,17.0,5.0,8.133,0.0,13.133
Maellyse BRASSART,BEL,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,16.0,5.0,8.133,0.0,13.133
Maellyse BRASSART,BEL,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,6.0,5.6,8.066,0.0,13.666
Maellyse BRASSART,BEL,w,2023-04-16,2023 Senior European Championships,qual,UB,38.0,5.4,7.233,0.0,12.633
Maellyse BRASSART,BEL,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,9.0,5.6,7.95,0.0,13.55
Emily BREMNER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,25.0,4.1,7.15,0.0,11.25
Emily BREMNER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,22.0,4.1,7.45,0.0,11.55
Anna BRIDGE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,48.0,3.6,6.2,0.0,9.8
Megan BRIDGE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,62.0,3.6,4.15,0.0,7.75
Valentina BROSTELLA,PAN,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,27.0,2.9,6.9,0.0,9.8
Georgia Rose BROWN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,30.0,5.7,7.7,0.0,13.4
Georgia Rose BROWN,AUS,w,2023-03-12,2023 Baku World Cup,final,UB,4.0,5.7,7.933,0.0,13.633
Georgia Rose BROWN,AUS,w,2023-03-12,2023 Baku World Cup,qual,UB,5.0,5.7,7.8,0.0,13.5
Georgia Rose BROWN,AUS,w,2023-03-04,2023 Doha World Cup,final,UB,5.0,5.7,6.766,0.0,12.466
Georgia Rose BROWN,AUS,w,2023-03-04,2023 Doha World Cup,qual,UB,6.0,5.5,7.033,0.0,12.533
Romi BROWN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,8.0,5.2,8.266,0.0,13.466
Romi BROWN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,24.0,5.3,8.266,0.0,13.566
Romi BROWN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,6.0,5.3,8.1,0.0,13.4
Romi BROWN,AUS,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,20.0,5.0,7.4,0.0,12.4
Kim BUI,GER,w,2022-08-14,2022 Senior European Championships,final,UB,5.0,5.9,8.166,0.0,14.066
Kim BUI,GER,w,2022-08-14,2022 Senior European Championships,qual,UB,4.0,5.9,8.3,0.0,14.2
Kim BUI,GER,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,11.0,5.6,7.833,0.0,13.433
Csenge Bacskay,HUN,w,2022-04-03,2022 Baku World Cup,qual,UB,22.0,4.5,6.733,0.0,11.233
Csenge Bacskay,HUN,w,2022-03-20,2022 Cairo World Cup,qual,UB,13.0,3.1,7.0,0.0,10.1
Csenge Bacskay,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,6.0,5.3,7.6,0.0,12.9
Csenge Bacskay,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,final,UB,6.0,5.1,7.366,0.0,12.466
Csenge Bacskay,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,8.0,4.9,6.767,0.0,11.667
Csenge Bacskay,HUN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,UB,7.0,4.0,5.267,0.0,9.267
Jade Barbosa,None,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,18.0,5.1,6.066,0.0,11.166
Sydney Barros,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,10.0,5.7,7.3,0.0,13.0
Daniela Batrona,UKR,w,2022-04-03,2022 Baku World Cup,qual,UB,19.0,5.1,6.633,0.0,11.733
Daniela Batrona,UKR,w,2022-03-20,2022 Cairo World Cup,qual,UB,2.0,5.3,6.8,0.0,12.1
Daniela Batrona,UKR,w,2022-03-20,2022 Cairo World Cup,final,UB,4.0,5.0,6.233,0.0,11.233
Daniela Batrona,UKR,w,2022-02-27,2022 Cottbus World Cup,qual,UB,3.0,5.3,7.266,0.0,12.566
Daniela Batrona,UKR,w,2022-02-27,2022 Cottbus World Cup,final,UB,4.0,5.3,7.666,0.0,12.966
Daniela Batrona,UKR,w,2022-03-05,2022 Doha World Cup,qual,UB,2.0,5.3,7.533,0.0,12.833
Daniela Batrona,UKR,w,2022-03-05,2022 Doha World Cup,final,UB,3.0,5.3,7.166,0.0,12.466
Ceren Biner,TUR,w,2023-06-11,2023 Osijek World Challenge Cup,final,UB,5.0,4.8,7.733,0.0,12.533
Ceren Biner,TUR,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,8.0,4.8,7.7,0.0,12.5
Skye Blakely,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,7.0,5.0,8.15,0.0,13.15
Skye Blakely,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,8.0,5.9,7.25,0.0,13.15
Charlotte Booth,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,15.0,5.5,7.15,0.0,12.65
Charlotte Booth,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,2.0,5.7,8.05,0.0,13.75
Ella Borg,MLT,w,2022-03-05,2022 Doha World Cup,final,UB,8.0,3.4,5.5,0.0,8.9
Ella Borg,MLT,w,2022-03-05,2022 Doha World Cup,qual,UB,7.0,3.5,6.533,0.0,10.033
Annabelle Burrows,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,13.0,4.2,7.766,0.0,11.966
Irene CALLE GIL,ESP,w,2023-08-05,2023 FISU World University Games,qual,UB,23.0,4.1,7.466,0.0,11.566
Paulina CAMPOS,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,82.0,5.5,6.566,0.0,12.066
Paulina CAMPOS,MEX,w,2023-06-28,2023 Central American and Caribbean Games,final,UB,1.0,5.5,7.9,0.0,13.4
Paulina CAMPOS,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,2.0,5.5,7.75,0.0,13.25
Sabrina CARDERO,CUB,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,32.0,3.5,5.15,0.0,8.65
Jade CAREY,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,15.0,5.4,7.766,0.0,13.166
Jade CAREY,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,32.0,5.4,7.933,0.0,13.333
Brisa CARRARO,ARG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,89.0,4.8,7.033,0.0,11.833
Laura CASABUENA,ESP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,22.0,4.9,7.4,0.0,12.3
Laura CASABUENA,ESP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,60.0,4.9,7.766,0.0,12.666
Laura CASABUENA,ESP,w,2022-08-14,2022 Senior European Championships,qual,UB,23.0,5.2,7.8,0.0,13.0
Laura CASABUENA,ESP,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,20.0,5.2,7.7,0.0,12.9
Laura CASABUENA,ESP,w,2023-02-26,2023 Cottbus World Cup,qual,UB,16.0,5.0,6.633,0.0,11.633
Laura CASABUENA,ESP,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,14.0,5.0,7.9,0.0,12.9
Laura CASABUENA,ESP,w,2023-04-16,2023 Senior European Championships,qual,UB,21.0,5.0,8.133,0.0,13.133
Charlotte CASSIDY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,46.0,4.4,5.6,0.0,10.0
Caterina CEREGHETTI,SUI,w,2023-04-16,2023 Senior European Championships,qual,UB,67.0,5.1,6.533,0.0,11.633
Olivia CHAM,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,60.0,3.9,4.85,0.0,8.75
Georgia CHARALAMPOUS,CYP,w,2023-04-16,2023 Senior European Championships,qual,UB,86.0,3.6,7.366,0.0,10.966
Lorette CHARPY,FRA,w,2022-08-14,2022 Senior European Championships,final,UB,3.0,6.2,7.966,0.0,14.166
Lorette CHARPY,FRA,w,2022-08-14,2022 Senior European Championships,qual,UB,9.0,6.0,7.833,0.0,13.833
Lorette CHARPY,FRA,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,14.0,5.6,7.666,0.0,13.266
Carmina CHAVEZ,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,25.0,1.3,8.65,0.0,9.95
Yuet Yung CHEONG,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,34.0,2.8,6.7,0.0,9.5
Jordan CHILES,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,18.0,5.9,8.166,0.0,14.066
Dasol CHOI,KOR,w,2023-08-05,2023 FISU World University Games,qual,UB,44.0,4.2,4.566,0.0,8.766
Oksana CHUSOVITINA,UZB,w,2023-04-30,2023 Cairo World Cup,qual,UB,22.0,3.9,7.433,0.0,11.333
Oksana CHUSOVITINA,UZB,w,2023-03-04,2023 Doha World Cup,qual,UB,20.0,3.5,6.666,0.3,9.866
Lou Anne CITHERLET,SUI,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,13.0,4.1,7.366,0.0,11.466
Jerusha CLARKE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,53.0,3.3,6.05,0.0,9.35
Reece COBB,NZL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,88.0,4.2,7.633,0.0,11.833
Lisa CONRADIE,RSA,w,2023-08-05,2023 FISU World University Games,qual,UB,27.0,3.9,7.0,0.0,10.9
Lilia COSMAN,ROU,w,2023-04-16,2023 Senior European Championships,qual,UB,35.0,5.3,7.366,0.0,12.666
Mafalda COSTA,POR,w,2022-08-14,2022 Senior European Championships,qual,UB,114.0,3.3,4.9,0.0,8.2
Mafalda COSTA,POR,w,2023-03-12,2023 Baku World Cup,qual,UB,30.0,4.1,4.466,0.3,8.266
Mafalda COSTA,POR,w,2023-04-16,2023 Senior European Championships,qual,UB,72.0,4.2,7.233,0.0,11.433
Lara CRNJAC,SLO,w,2023-08-05,2023 FISU World University Games,qual,UB,20.0,4.3,7.533,0.0,11.833
Karen CUBILLOS,COL,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,16.0,4.3,7.45,0.0,11.75
Bettina Lili CZIFRA,HUN,w,2023-04-16,2023 Senior European Championships,qual,UB,42.0,5.1,7.466,0.0,12.566
Dulcy Caylor,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,7.0,5.3,8.05,0.0,13.35
Lorette Charpy,FRA,w,2022-04-03,2022 Baku World Cup,final,UB,1.0,5.7,8.166,0.0,13.866
Lorette Charpy,FRA,w,2022-04-03,2022 Baku World Cup,qual,UB,2.0,5.7,8.033,0.0,13.733
Chloe Cho,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,19.0,4.4,7.6,0.0,12.0
Norah Christian,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,28.0,4.8,6.4,0.0,11.2
Reece Cobb,NZL,w,2022-02-27,2022 Cottbus World Cup,qual,UB,10.0,4.4,7.366,0.0,11.766
Adriana Consoli,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,22.0,4.7,6.05,0.0,10.75
Lara Crnjac,SLO,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,17.0,3.6,7.733,0.0,11.333
Alice D AMATO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,12.0,6.1,7.166,0.0,13.266
Alice D AMATO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,9.0,6.3,8.1,0.0,14.4
Alice D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,final,UB,2.0,6.1,8.3,0.0,14.4
Alice D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,qual,UB,1.0,6.2,8.366,0.0,14.566
Alice D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,1.0,6.2,8.433,0.0,14.633
Alice D AMATO,ITA,w,2023-04-30,2023 Cairo World Cup,final,UB,1.0,6.2,8.433,0.0,14.633
Alice D AMATO,ITA,w,2023-04-30,2023 Cairo World Cup,qual,UB,1.0,6.2,8.266,0.0,14.466
Alice D AMATO,ITA,w,2023-02-26,2023 Cottbus World Cup,final,UB,1.0,6.2,8.3,0.0,14.5
Alice D AMATO,ITA,w,2023-02-26,2023 Cottbus World Cup,qual,UB,1.0,6.2,8.3,0.0,14.5
Alice D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,1.0,6.1,8.3,0.0,14.4
Alice D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,final,UB,1.0,6.2,8.266,0.0,14.466
Alice D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,qual,UB,1.0,6.2,8.3,0.0,14.5
Asia D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,qual,UB,8.0,6.0,7.9,0.0,13.9
Asia D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,7.0,6.0,8.0,0.0,14.0
Asia D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,qual,UB,7.0,6.0,8.166,0.0,14.166
Naveen DARIES,RSA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,71.0,5.1,7.266,0.0,12.366
Naveen DARIES,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,5.0,5.1,7.7,0.0,12.8
Naveen DARIES,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,13.0,4.9,7.15,0.0,12.05
Grace DAVIES,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,UB,8.0,4.7,7.05,0.0,11.75
Grace DAVIES,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,5.0,5.0,7.95,0.0,12.95
Mabelle DAWSON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,44.0,4.6,4.35,0.0,8.95
Jessica DAYKIN,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,54.0,4.3,5.05,0.0,9.35
Joana DE FREITAS,MON,w,2022-08-14,2022 Senior European Championships,qual,UB,109.0,3.4,5.566,0.0,8.966
Joana DE FREITAS,MON,w,2023-04-16,2023 Senior European Championships,qual,UB,94.0,3.5,6.866,0.0,10.366
Natalia DELGADO,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,29.0,2.9,6.85,0.0,9.75
Lara Albertina DEMARSICO,ARG,w,2023-08-05,2023 FISU World University Games,qual,UB,30.0,4.4,6.333,0.0,10.733
Laurie DENOMMEE,CAN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,48.0,4.9,7.966,0.0,12.866
