Country,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score,year,name
BAN,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,17.0,2.4,8.95,0.0,11.35,2022,shishir ahmed
MAS,2023 Cottbus World Cup,qual,VT1,18.0,5.2,8.9,0.0,14.1,2023,muhammad sharul aimy
MAS,2023 Cottbus World Cup,qual,VT2,18.0,5.2,8.2,0.0,13.4,2023,muhammad sharul aimy
MAS,BIRMINGHAM 2022 Commonwealth Games,final,VT2,7.0,5.2,8.433,0.1,13.533,2022,muhammad sharul aimy
MAS,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,7.0,5.2,8.7,0.0,13.9,2022,muhammad sharul aimy
KAZ,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,112.0,5.2,8.0,0.1,13.1,2022,emil akhmejanov
KAZ,2023 Varna World Challenge Cup,final,VT1,5.0,5.2,7.933,0.1,13.033,2023,emil akhmejanov
KAZ,2023 Varna World Challenge Cup,qual,VT1,4.0,5.2,9.1,0.1,14.2,2023,emil akhmejanov
KAZ,2023 Varna World Challenge Cup,final,VT2,5.0,5.2,8.966,0.0,14.166,2023,emil akhmejanov
KAZ,2023 Varna World Challenge Cup,qual,VT2,4.0,5.2,8.95,0.0,14.15,2023,emil akhmejanov
BUL,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,109.0,4.8,8.5,0.1,13.2,2022,yordan aleksandrov
BUL,2022 Senior European Championships,qual,VT1,59.0,4.8,9.033,0.0,13.833,2022,yordan aleksandrov
BUL,2023 Senior European Championships,qual,VT1,71.0,4.8,8.9,0.0,13.7,2023,yordan aleksandrov
POR,2022 Senior European Championships,qual,VT1,87.0,5.2,7.966,0.1,13.066,2022,filipe almeida
CHI,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,73.0,4.8,8.9,0.0,13.7,2022,joel alvarez
CYP,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,59.0,4.8,9.066,0.0,13.866,2022,georgios angonas
CYP,2022 Senior European Championships,qual,VT1,81.0,4.8,8.7,0.3,13.2,2022,georgios angonas
CYP,2023 FISU World University Games,qual,VT1,31.0,4.8,9.033,0.0,13.83,2023,georgios angonas
CYP,2023 FISU World University Games,qual,VT2,10.0,4.8,8.9,0.0,13.7,2023,georgios angonas
CYP,2023 Senior European Championships,qual,VT1,37.0,4.8,9.233,0.0,14.033,2023,georgios angonas
CYP,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,9.0,4.8,8.95,0.0,13.75,2022,georgios angonas
CYP,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,10.0,4.0,9.05,0.0,13.05,2022,georgios angonas
VEN,2023 Central American and Caribbean Games,qual,VT1,31.0,4.0,7.9,0.0,11.9,2023,yefferson anton
PUR,2023 Central American and Caribbean Games,qual,VT1,25.0,5.2,7.65,0.1,12.75,2023,miguel aquino iii
TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,45.0,5.2,8.833,0.0,14.033,2022,ferhat arican
TUR,2022 Senior European Championships,qual,VT1,21.0,5.2,9.233,0.0,14.433,2022,ferhat arican
TUR,2022 Senior European Championships,TeamFinal,VT1,14.0,5.2,9.1,0.1,14.2,2022,ferhat arican
TUR,2023 Senior European Championships,qual,VT1,38.0,5.2,8.933,0.1,14.033,2023,ferhat arican
TUR,EnBW DTB Pokal Team Challenge 2023,qual,VT1,25.0,5.2,8.8,0.1,13.9,2023,ferhat arican
TUR,EnBW DTB Pokal Team Challenge 2023,qual,VT2,25.0,0.0,0.0,0.0,0.0,2023,ferhat arican
AUT,2022 Senior European Championships,qual,VT1,85.0,4.0,9.1,0.0,13.1,2022,manuel helmut arnold
TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,53.0,5.6,8.333,0.0,13.933,2022,adem asil
TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,9.0,5.6,9.133,0.0,14.733,2022,adem asil
TUR,2022 Senior European Championships,qual,VT1,1.0,6.0,9.2,0.0,15.2,2022,adem asil
TUR,2022 Senior European Championships,TeamFinal,VT1,1.0,6.0,9.233,0.0,15.233,2022,adem asil
TUR,2022 Senior European Championships,qual,VT2,11.0,5.6,8.2,0.3,13.5,2022,adem asil
TUR,2023 Cottbus World Cup,qual,VT1,14.0,6.0,9.133,0.3,14.833,2023,adem asil
TUR,2023 Cottbus World Cup,qual,VT2,14.0,5.6,7.933,0.3,13.233,2023,adem asil
TUR,2023 Doha World Cup,qual,VT1,15.0,5.6,9.166,0.0,14.766,2023,adem asil
TUR,2023 Doha World Cup,qual,VT2,15.0,4.8,7.933,0.0,12.733,2023,adem asil
TUR,2023 FISU World University Games,qual,VT1,22.0,5.6,8.866,0.3,14.16,2023,adem asil
TUR,2023 FISU World University Games,final,VT2,5.0,5.6,7.9,0.0,13.5,2023,adem asil
TUR,2023 FISU World University Games,qual,VT2,6.0,4.8,9.166,0.0,13.966,2023,adem asil
TUR,2023 Senior European Championships,AAfinal,VT1,3.0,6.0,9.1,0.0,15.1,2023,adem asil
TUR,2023 Senior European Championships,qual,VT1,3.0,6.0,9.066,0.1,14.966,2023,adem asil
TUR,2023 Senior European Championships,final,VT2,5.0,5.6,8.033,0.1,13.533,2023,adem asil
TUR,2023 Senior European Championships,qual,VT2,7.0,4.8,9.1,0.0,13.9,2023,adem asil
TUR,EnBW DTB Pokal Team Challenge 2023,final,VT1,3.0,5.6,8.1,0.1,13.6,2023,adem asil
TUR,EnBW DTB Pokal Team Challenge 2023,qual,VT1,3.0,5.6,9.65,0.0,15.25,2023,adem asil
TUR,EnBW DTB Pokal Team Challenge 2023,final,VT2,3.0,4.8,9.333,0.0,14.133,2023,adem asil
TUR,EnBW DTB Pokal Team Challenge 2023,qual,VT2,3.0,4.8,9.3,0.0,14.1,2023,adem asil
IRL,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,50.0,5.2,8.766,0.0,13.966,2022,mc ewan ateer
IRL,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,18.0,5.2,8.766,0.1,13.866,2022,mc ewan ateer
NIR,BIRMINGHAM 2022 Commonwealth Games,final,VT2,6.0,5.2,8.1,0.0,13.3,2022,mc ewan ateer
NIR,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,6.0,5.2,8.55,0.0,13.75,2022,mc ewan ateer
PAN,2023 Central American and Caribbean Games,qual,VT1,26.0,4.0,8.6,0.0,12.6,2023,richard atencio
UZB,2023 Baku World Cup,qual,VT1,17.0,5.2,8.833,0.0,14.033,2023,asadbek azamov
UZB,2023 Baku World Cup,qual,VT2,17.0,4.8,8.866,0.1,13.566,2023,asadbek azamov
UZB,2023 FISU World University Games,qual,VT1,23.0,5.2,8.933,0.0,14.13,2023,asadbek azamov
UZB,2023 FISU World University Games,qual,VT2,7.0,4.8,9.066,0.0,13.866,2023,asadbek azamov
UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,54.0,4.8,9.1,0.0,13.9,2022,abdulla azimov
KAZ,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,67.0,4.8,8.966,0.0,13.766,2022,ilyas azizov
KAZ,2023 FISU World University Games,AAfinal,VT,10.0,4.8,9.233,0.0,14.033,2023,ilyas azizov
KAZ,2023 FISU World University Games,qual,VT1,29.0,4.8,9.133,0.0,13.93,2023,ilyas azizov
MAS,2022 Baku World Cup,qual,VT1,10.0,5.2,8.866,0.0,14.066,2022,muhammad sharul aimy
MAS,2022 Baku World Cup,qual,VT2,10.0,5.2,8.8,0.1,13.9,2022,muhammad sharul aimy
MAS,2022 Cairo World Cup,final,VT1,7.0,5.2,9.266,0.0,14.466,2022,muhammad sharul aimy
MAS,2022 Cairo World Cup,qual,VT1,8.0,5.2,8.966,0.0,14.166,2022,muhammad sharul aimy
MAS,2022 Cairo World Cup,final,VT2,7.0,5.2,7.833,0.3,12.733,2022,muhammad sharul aimy
MAS,2022 Cairo World Cup,qual,VT2,8.0,5.2,7.633,0.1,12.733,2022,muhammad sharul aimy
none,2023 Osijek World Challenge Cup,final,VT1,3.0,5.2,8.966,0.0,14.166,2023,emil akhmejanov
none,2023 Osijek World Challenge Cup,qual,VT1,5.0,5.2,8.75,0.0,13.95,2023,emil akhmejanov
none,2023 Osijek World Challenge Cup,final,VT2,3.0,5.2,9.2,0.0,14.4,2023,emil akhmejanov
none,2023 Osijek World Challenge Cup,qual,VT2,5.0,5.2,9.0,0.0,14.2,2023,emil akhmejanov
USA,2022 Winter Cup,AAfinal,VT,19.0,5.2,8.9,0.1,14.0,2022,michael artlip
TUR,2022 Baku World Cup,qual,VT1,14.0,6.0,8.566,0.3,14.266,2022,adem asil
TUR,2022 Baku World Cup,qual,VT2,14.0,5.6,7.733,0.0,13.333,2022,adem asil
TUR,2022 Cottbus World Cup,qual,VT1,7.0,5.6,7.766,0.1,13.266,2022,adem asil
TUR,2022 Cottbus World Cup,final,VT1,3.0,6.0,8.666,0.0,14.666,2022,adem asil
TUR,2022 Cottbus World Cup,qual,VT2,7.0,6.0,9.066,0.0,15.066,2022,adem asil
TUR,2022 Cottbus World Cup,final,VT2,3.0,5.6,9.0,0.1,14.5,2022,adem asil
AUS,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,113.0,5.6,7.8,0.3,13.1,2022,james bacueti
AUS,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,21.0,5.6,8.9,0.1,14.4,2022,james bacueti
AUS,BIRMINGHAM 2022 Commonwealth Games,final,VT2,3.0,5.6,8.8,0.3,14.1,2022,james bacueti
AUS,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,4.0,5.2,8.9,0.1,14.0,2022,james bacueti
CZE,2023 Senior European Championships,qual,VT1,94.0,4.4,8.966,0.1,13.266,2023,daniel bago
SCO,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,8.0,4.8,9.05,0.1,13.75,2022,frank baines
HUN,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,22.0,4.4,8.9,0.1,13.2,2022,krisztian balazs
HUN,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,111.0,4.4,8.766,0.0,13.166,2022,krisztian balazs
HUN,2022 Senior European Championships,qual,VT1,63.0,4.8,9.066,0.1,13.766,2022,krisztian balazs
HUN,2023 Senior European Championships,qual,VT1,109.0,4.4,8.733,0.1,13.033,2023,krisztian balazs
GBR,2022 British Gymnastics Championships,final,VT1,6.0,5.2,8.93,0.1,14.233,2022,raekwon baptiste
GBR,2022 British Gymnastics Championships,qual,VT1,4.0,5.2,9.3,0.0,14.5,2022,raekwon baptiste
GBR,2022 British Gymnastics Championships,final,VT2,6.0,5.2,7.87,0.0,13.066,2022,raekwon baptiste
GBR,2022 British Gymnastics Championships,qual,VT2,4.0,4.8,8.4,0.1,13.3,2022,raekwon baptiste
GBR,2022 British Gymnastics Championships,qual,VT1,25.0,5.6,7.3,0.3,13.2,2022,emil barber
GBR,2022 British Gymnastics Championships,qual,VT2,25.0,5.2,9.1,0.0,14.3,2022,emil barber
WAL,BIRMINGHAM 2022 Commonwealth Games,final,VT2,8.0,5.2,7.966,0.0,13.166,2022,emil barber
WAL,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,5.0,5.2,9.0,0.0,14.2,2022,emil barber
ITA,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,9.0,5.2,9.4,0.0,14.6,2022,nicola bartolini
ITA,2022 Senior European Championships,qual,VT1,26.0,5.2,9.2,0.1,14.3,2022,nicola bartolini
ITA,2022 Senior European Championships,TeamFinal,VT1,5.0,5.2,9.3,0.0,14.5,2022,nicola bartolini
ITA,2022 Senior European Championships,qual,VT2,12.0,5.2,9.3,0.1,14.4,2022,nicola bartolini
ITA,2023 Baku World Cup,final,VT1,5.0,5.2,9.466,0.0,14.666,2023,nicola bartolini
ITA,2023 Baku World Cup,qual,VT1,5.0,5.2,9.533,0.0,14.733,2023,nicola bartolini
ITA,2023 Baku World Cup,final,VT2,5.0,4.8,9.333,0.0,14.133,2023,nicola bartolini
ITA,2023 Baku World Cup,qual,VT2,5.0,4.8,9.266,0.0,14.066,2023,nicola bartolini
HUN,2023 Senior European Championships,qual,VT1,84.0,4.8,8.8,0.0,13.6,2023,szabolcs batori
AUT,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,93.0,4.8,8.733,0.0,13.533,2022,alexander benda
AUT,2022 Senior European Championships,qual,VT1,61.0,4.8,9.0,0.0,13.8,2022,alexander benda
AUT,2023 Senior European Championships,qual,VT1,119.0,4.8,7.666,0.1,12.366,2023,alexander benda
CRO,2023 Baku World Cup,final,VT1,6.0,5.2,9.2,0.3,14.1,2023,aurel benovic
CRO,2023 Baku World Cup,qual,VT1,6.0,5.2,9.433,0.0,14.633,2023,aurel benovic
CRO,2023 Baku World Cup,final,VT2,6.0,5.2,9.366,0.0,14.566,2023,aurel benovic
CRO,2023 Baku World Cup,qual,VT2,6.0,5.2,8.966,0.0,14.166,2023,aurel benovic
CRO,2023 Cairo World Cup,final,VT1,7.0,5.2,7.933,0.0,13.133,2023,aurel benovic
CRO,2023 Cairo World Cup,qual,VT1,9.0,5.2,9.4,0.0,14.6,2023,aurel benovic
CRO,2023 Cairo World Cup,final,VT2,7.0,5.2,9.033,0.0,14.233,2023,aurel benovic
CRO,2023 Cairo World Cup,qual,VT2,9.0,5.2,8.033,0.1,13.133,2023,aurel benovic
CRO,2023 Cottbus World Cup,qual,VT1,35.0,5.2,7.866,0.3,12.766,2023,aurel benovic
CRO,2023 Cottbus World Cup,qual,VT2,35.0,5.2,7.933,0.1,13.033,2023,aurel benovic
CRO,2023 Doha World Cup,qual,VT1,22.0,5.2,7.933,0.0,13.133,2023,aurel benovic
CRO,2023 Doha World Cup,qual,VT2,22.0,5.2,8.8,0.0,14.0,2023,aurel benovic
CRO,2023 Senior European Championships,qual,VT1,97.0,5.6,8.0,0.4,13.2,2023,aurel benovic
CRO,2023 Senior European Championships,qual,VT2,20.0,5.2,8.633,0.1,13.733,2023,aurel benovic
FRA,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,98.0,4.8,8.8,0.1,13.5,2022,cameron lie bernard
FRA,2023 Senior European Championships,qual,VT1,69.0,4.8,9.0,0.1,13.7,2023,cameron lie bernard
FRA,EnBW DTB Pokal Team Challenge 2023,qual,VT1,36.0,4.8,8.9,0.1,13.6,2023,cameron-lie bernard
FRA,EnBW DTB Pokal Team Challenge 2023,qual,VT2,36.0,0.0,0.0,0.0,0.0,2023,cameron-lie bernard
PHI,2023 Doha World Cup,qual,VT1,29.0,4.8,7.466,0.3,11.966,2023,juancho besana
PHI,2023 Doha World Cup,qual,VT2,29.0,5.2,7.866,0.0,13.066,2023,juancho besana
PHI,2023 Cottbus World Cup,final,VT1,8.0,5.6,7.866,0.3,13.166,2023,juancho miguel besana
PHI,2023 Cottbus World Cup,qual,VT1,4.0,5.6,8.966,0.0,14.566,2023,juancho miguel besana
PHI,2023 Cottbus World Cup,final,VT2,8.0,5.2,8.7,0.1,13.8,2023,juancho miguel besana
PHI,2023 Cottbus World Cup,qual,VT2,4.0,5.2,9.1,0.0,14.3,2023,juancho miguel besana
VEN,2023 Central American and Caribbean Games,qual,VT1,28.0,3.2,9.2,0.0,12.4,2023,victor betancourt
GBR,2022 British Gymnastics Championships,qual,VT1,22.0,4.8,8.45,0.1,13.35,2022,brinn bevan
GER,2023 FISU World University Games,qual,VT1,64.0,4.8,8.466,0.1,13.166,2023,willi leonhard binder
USA,2023 FISU World University Games,qual,VT1,4.0,5.2,9.5,0.0,14.7,2023,landen paul blixt
ITA,2023 FISU World University Games,AAfinal,VT,12.0,5.2,8.633,0.0,13.833,2023,lorenzo bonicelli
ITA,2023 FISU World University Games,qual,VT1,67.0,5.2,7.966,0.1,13.066,2023,lorenzo bonicelli
LUX,2023 Senior European Championships,qual,VT1,82.0,4.8,8.833,0.0,13.633,2023,quentin brandenburger
GER,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,82.0,4.8,8.933,0.1,13.633,2022,pascal brendel
GER,2023 Senior European Championships,AAfinal,VT1,13.0,4.8,9.133,0.0,13.933,2023,pascal brendel
GER,2023 Senior European Championships,qual,VT1,43.0,4.8,9.166,0.0,13.966,2023,pascal brendel
GE1,EnBW DTB Pokal Team Challenge 2023,qual,VT1,38.0,4.8,8.75,0.0,13.55,2023,pascal brendel
GE1,EnBW DTB Pokal Team Challenge 2023,qual,VT2,38.0,0.0,0.0,0.0,0.0,2023,pascal brendel
GBR,2022 British Gymnastics Championships,qual,VT1,28.0,5.2,7.4,0.3,12.9,2022,henry brooker
GBR,2022 British Gymnastics Championships,qual,VT2,28.0,4.0,8.25,0.3,12.55,2022,henry brooker
SLO,2023 Senior European Championships,qual,VT1,117.0,4.8,8.233,0.3,12.733,2023,kevin george buckley
ROU,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,7.0,5.6,9.0,0.1,14.5,2022,gabriel burtanete
ROU,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,2.0,5.6,9.2,0.0,14.8,2022,gabriel burtanete
ROU,2022 51st FIG Artistic Gymnastics World Championships,final,VT2,4.0,5.6,8.8,0.0,14.4,2022,gabriel burtanete
ROU,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,3.0,5.6,8.866,0.0,14.466,2022,gabriel burtanete
ROU,2022 Senior European Championships,qual,VT1,4.0,5.6,9.233,0.0,14.833,2022,gabriel burtanete
ROU,2022 Senior European Championships,final,VT2,5.0,5.6,8.766,0.3,14.066,2022,gabriel burtanete
ROU,2022 Senior European Championships,qual,VT2,3.0,5.6,9.033,0.0,14.633,2022,gabriel burtanete
ROU,2023 Baku World Cup,final,VT1,8.0,5.6,7.966,0.3,13.266,2023,gabriel burtanete
ROU,2023 Baku World Cup,qual,VT1,4.0,5.6,9.066,0.0,14.666,2023,gabriel burtanete
ROU,2023 Baku World Cup,final,VT2,8.0,5.6,7.933,0.3,13.233,2023,gabriel burtanete
ROU,2023 Baku World Cup,qual,VT2,4.0,5.6,9.133,0.0,14.733,2023,gabriel burtanete
ROU,2023 Senior European Championships,AAfinal,VT1,24.0,4.4,7.566,0.0,11.966,2023,gabriel burtanete
ROU,2023 Senior European Championships,qual,VT1,5.0,5.6,9.1,0.1,14.6,2023,gabriel burtanete
ROU,2023 Senior European Championships,final,VT2,4.0,5.6,8.966,0.0,14.566,2023,gabriel burtanete
ROU,2023 Senior European Championships,qual,VT2,4.0,5.6,9.2,0.0,14.8,2023,gabriel burtanete
ROU,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,102.0,5.2,8.533,0.3,13.433,2022,robert burtanete
ROU,2022 Senior European Championships,qual,VT1,49.0,5.2,9.066,0.3,13.966,2022,robert burtanete
ROU,2023 Senior European Championships,qual,VT1,40.0,5.2,8.833,0.0,14.033,2023,robert burtanete
AUS,2022 Baku World Cup,qual,VT1,12.0,5.2,9.233,0.0,14.433,2022,james bacueti
AUS,2022 Baku World Cup,qual,VT2,12.0,5.6,8.166,0.3,13.466,2022,james bacueti
AUS,2022 Cairo World Cup,qual,VT1,4.0,5.2,8.666,0.0,13.866,2022,james bacueti
AUS,2022 Cairo World Cup,final,VT1,6.0,5.2,8.8,0.0,14.0,2022,james bacueti
AUS,2022 Cairo World Cup,qual,VT2,4.0,5.6,9.166,0.1,14.666,2022,james bacueti
AUS,2022 Cairo World Cup,final,VT2,6.0,5.6,7.9,0.2,13.3,2022,james bacueti
AUS,2022 Cottbus World Cup,qual,VT1,12.0,5.2,9.0,0.1,14.1,2022,james bacueti
AUS,2022 Cottbus World Cup,qual,VT2,12.0,5.6,8.533,0.3,13.833,2022,james bacueti
AUS,2022 Doha World Cup,qual,VT1,3.0,5.2,9.133,0.0,14.333,2022,james bacueti
AUS,2022 Doha World Cup,final,VT1,3.0,5.2,9.233,0.0,14.433,2022,james bacueti
AUS,2022 Doha World Cup,final,VT2,3.0,5.6,9.4,0.1,14.9,2022,james bacueti
AUS,2022 Doha World Cup,qual,VT2,3.0,5.6,9.233,0.1,14.733,2022,james bacueti
USA,2022 Winter Cup,AAfinal,VT,10.0,5.2,9.2,0.0,14.4,2022,fuzzy benas
CRO,2022 Cottbus World Cup,qual,VT1,21.0,5.2,8.866,0.0,14.066,2022,aurel benovic
CRO,2022 Cottbus World Cup,qual,VT2,21.0,5.2,7.766,0.1,12.866,2022,aurel benovic
CRO,2022 Doha World Cup,qual,VT1,5.0,5.2,9.066,0.0,14.266,2022,aurel benovic
CRO,2022 Doha World Cup,qual,VT2,5.0,5.2,9.3,0.0,14.5,2022,aurel benovic
CRO,2023 Osijek World Challenge Cup,qual,VT1,11.0,5.2,9.2,0.1,14.3,2023,aurel benovic
CRO,2023 Osijek World Challenge Cup,qual,VT2,11.0,5.2,7.9,0.1,13.0,2023,aurel benovic
USA,2022 Winter Cup,AAfinal,VT,21.0,4.8,9.1,0.0,13.9,2022,jeremy bischoff
USA,2022 Winter Cup,AAfinal,VT,14.0,4.8,9.35,0.0,14.15,2022,landen blixt
USA,2022 Winter Cup,AAfinal,VT,37.0,4.4,7.8,0.0,12.2,2022,garrett braunton
USA,2022 Winter Cup,AAfinal,VT,8.0,5.4,8.95,0.0,14.35,2022,taylor burkhart
COL,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,114.0,5.2,7.833,0.0,13.033,2022,jossimar orlando calvo moreno
COL,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,9.0,5.2,9.2,0.0,14.4,2022,none calvo moreno jo
POR,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,36.0,5.2,9.033,0.0,14.233,2022,guilherme campos
POR,2022 Senior European Championships,qual,VT1,40.0,5.2,8.966,0.1,14.066,2022,guilherme campos
POR,2023 Senior European Championships,qual,VT1,54.0,4.8,9.033,0.0,13.833,2023,guilherme campos
ESP,2023 Cottbus World Cup,qual,VT1,39.0,4.4,8.6,0.3,12.7,2023,jan carreres
ESP,2023 Cottbus World Cup,qual,VT2,39.0,2.8,7.533,0.1,10.233,2023,jan carreres
ESP,EnBW DTB Pokal Team Challenge 2023,qual,VT1,54.0,4.4,7.5,0.3,11.6,2023,jan carreres macia
ESP,EnBW DTB Pokal Team Challenge 2023,qual,VT2,54.0,0.0,0.0,0.0,0.0,2023,jan carreres macia
ESP,2023 Senior European Championships,qual,VT1,115.0,5.2,8.033,0.3,12.933,2023,daniel carrion caro
ESP,2023 Baku World Cup,qual,VT1,23.0,5.2,8.866,0.1,13.966,2023,daniel carrion caro
ESP,2023 Baku World Cup,qual,VT2,23.0,4.0,9.033,0.0,13.033,2023,daniel carrion caro
GBR,2022 British Gymnastics Championships,qual,VT1,30.0,4.0,8.65,0.1,12.75,2022,lorenzo carrozzo
ITA,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,13.0,5.6,8.733,0.1,14.233,2022,lorenzo minh casali
ITA,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,33.0,5.6,8.7,0.0,14.3,2022,lorenzo minh casali
ITA,2022 Senior European Championships,qual,VT1,19.0,5.6,8.966,0.1,14.466,2022,lorenzo minh casali
ITA,2022 Senior European Championships,TeamFinal,VT1,7.0,5.6,8.9,0.0,14.5,2022,lorenzo minh casali
ITA,2023 Senior European Championships,AAfinal,VT1,11.0,5.2,8.9,0.0,14.1,2023,lorenzo minh casali
ITA,2023 Senior European Championships,qual,VT1,10.0,5.2,9.266,0.0,14.466,2023,lorenzo minh casali
GBR,2022 British Gymnastics Championships,qual,VT1,26.0,5.2,7.75,0.1,13.05,2022,joe cemlyn jones
WAL,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,11.0,5.2,8.45,0.0,13.65,2022,joseph cemlyn jones
GBR,2022 British Gymnastics Championships,qual,VT1,28.0,5.2,7.4,0.3,12.9,2022,kelvin cham
GBR,2022 British Gymnastics Championships,qual,VT2,28.0,4.0,9.3,0.0,13.3,2022,kelvin cham
CYP,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,131.0,4.8,7.733,0.3,12.233,2022,michalis chari
CYP,2022 Senior European Championships,qual,VT1,53.0,4.8,9.1,0.0,13.9,2022,michalis chari
CYP,2023 Senior European Championships,qual,VT1,53.0,4.8,9.066,0.0,13.866,2023,michalis chari
LTU,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,83.0,5.2,8.533,0.1,13.633,2022,gytis chasazyrovas
LTU,2022 Senior European Championships,qual,VT1,87.0,5.2,7.966,0.1,13.066,2022,gytis chasazyrovas
LTU,2023 Senior European Championships,qual,VT1,75.0,5.2,8.5,0.0,13.7,2023,gytis chasazyrovas
CHN,2023 Doha World Cup,qual,VT1,19.0,6.0,7.733,0.3,13.433,2023,zhilong chen
CHN,2023 Doha World Cup,qual,VT2,19.0,5.2,8.733,0.0,13.933,2023,zhilong chen
UKR,2023 Cairo World Cup,final,VT1,2.0,5.6,9.166,0.0,14.766,2023,nazar chepurnyi
UKR,2023 Cairo World Cup,qual,VT1,2.0,5.6,9.166,0.0,14.766,2023,nazar chepurnyi
UKR,2023 Cairo World Cup,final,VT2,2.0,5.6,9.233,0.0,14.833,2023,nazar chepurnyi
UKR,2023 Cairo World Cup,qual,VT2,2.0,5.6,9.266,0.0,14.866,2023,nazar chepurnyi
UKR,2023 FISU World University Games,qual,VT1,8.0,5.6,8.933,0.0,14.53,2023,nazar chepurnyi
UKR,2023 FISU World University Games,final,VT2,1.0,5.6,9.3,0.0,14.9,2023,nazar chepurnyi
UKR,2023 FISU World University Games,qual,VT2,1.0,5.6,9.266,0.0,14.866,2023,nazar chepurnyi
