Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Misella Alli Helena ANTILA,FIN,w,2023-08-05,2023 FISU World University Games,qual,FX,41.0,4.6,6.266,0.3,10.566
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,FX,5.0,4.7,8.2,0.0,12.9
Shannon ARCHER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,7.0,4.7,7.95,0.0,12.65
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,13.0,4.6,6.9,0.0,11.5
Shannon ARCHER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,15.0,4.5,7.9,0.0,12.4
Dildora ARIPOVA,UZB,w,2023-04-30,2023 Cairo World Cup,qual,FX,26.0,4.4,6.666,0.0,11.066
Dildora ARIPOVA,UZB,w,2023-02-26,2023 Cottbus World Cup,qual,FX,15.0,4.6,8.0,0.3,12.3
Dildora ARIPOVA,UZB,w,2023-03-04,2023 Doha World Cup,final,FX,4.0,5.0,7.566,0.0,12.566
Dildora ARIPOVA,UZB,w,2023-03-04,2023 Doha World Cup,qual,FX,2.0,5.0,7.866,0.0,12.866
Valeria ARRAIZ,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,12.0,4.3,7.7,0.0,12.0
Sona ARTAMONOVA,CZE,w,2023-02-26,2023 Cottbus World Cup,qual,FX,13.0,4.8,7.766,0.1,12.466
Sona ARTAMONOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,FX,90.0,4.6,6.933,0.3,11.233
Urara ASHIKAWA,JPN,w,2023-02-26,2023 Cottbus World Cup,qual,FX,10.0,4.5,8.166,0.0,12.666
Amelie ATTWOOD,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,41.0,4.3,7.05,0.0,11.35
Nada AWAD,EGY,w,2023-04-30,2023 Cairo World Cup,qual,FX,33.0,4.2,6.3,0.6,9.9
Ciena Alipio,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,19.0,5.0,6.85,0.0,11.85
Dildora Aripova,UZB,w,2022-04-03,2022 Baku World Cup,final,FX,3.0,4.9,7.966,0.0,12.866
Dildora Aripova,UZB,w,2022-04-03,2022 Baku World Cup,qual,FX,3.0,4.9,7.733,0.0,12.633
Dildora Aripova,UZB,w,2022-03-20,2022 Cairo World Cup,final,FX,2.0,4.9,7.7,0.0,12.6
Dildora Aripova,UZB,w,2022-03-20,2022 Cairo World Cup,qual,FX,2.0,4.9,7.833,0.0,12.733
Tatiana BACHURINA,CYP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,128.0,4.0,7.333,0.0,11.333
Tatiana BACHURINA,CYP,w,2022-08-14,2022 Senior European Championships,qual,FX,94.0,4.3,7.1,0.3,11.1
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,16.0,4.2,6.55,0.0,10.75
Tatiana BACHURINA,CYP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,32.0,4.2,6.5,0.1,10.6
Csenge Maria BACSKAY,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,123.0,4.1,7.433,0.0,11.533
Sacha BAILEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,40.0,4.2,7.15,0.0,11.35
Sacha BAILEY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,39.0,4.4,5.8,0.1,10.1
Shannon BAKER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,27.0,4.7,7.1,0.1,11.7
Shannon BAKER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,16.0,4.6,7.1,0.0,11.7
Adela BALCOVA,SVK,w,2023-04-16,2023 Senior European Championships,qual,FX,106.0,4.4,6.266,0.0,10.666
Gabriela BARBOSA,BRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,FX,34.0,4.3,7.1,0.0,11.4
Ana BARBOSU,ROU,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,22.0,5.2,6.733,0.0,11.933
Ana BARBOSU,ROU,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,19.0,5.6,7.7,0.0,13.3
Ana BARBOSU,ROU,w,2022-08-14,2022 Senior European Championships,final,FX,4.0,5.6,8.033,0.0,13.633
Ana BARBOSU,ROU,w,2022-08-14,2022 Senior European Championships,qual,FX,10.0,5.4,7.866,0.0,13.266
Ana BARBOSU,ROU,w,2023-04-16,2023 Senior European Championships,AAfinal,FX,19.0,5.3,6.733,0.0,12.033
Ana BARBOSU,ROU,w,2023-04-16,2023 Senior European Championships,final,FX,7.0,5.5,7.3,0.0,12.8
Ana BARBOSU,ROU,w,2023-04-16,2023 Senior European Championships,qual,FX,7.0,5.5,7.733,0.0,13.233
Sydney BARROS,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,13.0,5.2,6.75,0.0,11.95
Aida BAUYRZHANOVA,KAZ,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,69.0,4.5,7.833,0.0,12.333
Aida BAUYRZHANOVA,KAZ,w,2023-03-12,2023 Baku World Cup,qual,FX,15.0,4.7,7.5,0.1,12.1
Aida BAUYRZHANOVA,KAZ,w,2023-04-30,2023 Cairo World Cup,final,FX,4.0,4.7,7.833,0.0,12.533
Aida BAUYRZHANOVA,KAZ,w,2023-04-30,2023 Cairo World Cup,qual,FX,3.0,4.7,8.033,0.0,12.733
Aida BAUYRZHANOVA,KAZ,w,2023-03-04,2023 Doha World Cup,qual,FX,15.0,4.7,7.2,0.4,11.5
Arianna BELARDELLI,ITA,w,2023-03-12,2023 Baku World Cup,final,FX,2.0,5.3,7.8,0.3,12.8
Arianna BELARDELLI,ITA,w,2023-03-12,2023 Baku World Cup,qual,FX,7.0,5.3,7.533,0.4,12.433
Ellie BELBIN,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,22.0,4.3,7.15,0.0,11.45
Cecilie BERGHOLT,DEN,w,2023-04-16,2023 Senior European Championships,qual,FX,109.0,4.3,6.266,0.0,10.566
Tamsyn Sanchez BESSIT,RSA,w,2023-08-05,2023 FISU World University Games,qual,FX,26.0,4.5,6.966,0.0,11.466
Lena BICKEL,SUI,w,2023-04-16,2023 Senior European Championships,qual,FX,10.0,5.3,7.733,0.0,13.033
Ula BIKINAITE,LTU,w,2022-08-14,2022 Senior European Championships,qual,FX,113.0,3.6,5.966,0.0,9.566
Ula BIKINAITE,LTU,w,2023-04-16,2023 Senior European Championships,qual,FX,114.0,3.6,6.533,0.0,10.133
Ceren BINER,TUR,w,2023-04-16,2023 Senior European Championships,qual,FX,51.0,4.7,7.333,0.0,12.033
Elsabeth BLACK,CAN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,11.0,5.0,8.333,0.0,13.333
Elsabeth BLACK,CAN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,20.0,5.0,8.266,0.0,13.266
Skye BLAKELY,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,11.0,5.7,7.9,0.0,13.6
Ella BORG,MLT,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,115.0,4.4,7.4,0.1,11.7
Ella BORG,MLT,w,2022-08-14,2022 Senior European Championships,qual,FX,88.0,4.4,7.066,0.2,11.266
Ella BORG,MLT,w,2023-04-16,2023 Senior European Championships,qual,FX,94.0,4.3,6.966,0.1,11.166
Fatma Zohra BOUKHATEM,ALG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,126.0,4.5,6.966,0.0,11.466
Marine BOYER,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,17.0,5.2,8.1,0.0,13.3
Marine BOYER,FRA,w,2022-08-14,2022 Senior European Championships,qual,FX,38.0,4.8,7.866,0.3,12.366
Marine BOYER,FRA,w,2022-08-14,2022 Senior European Championships,TeamFinal,FX,15.0,4.8,7.9,0.0,12.7
Marine BOYER,FRA,w,2023-03-12,2023 Baku World Cup,final,FX,1.0,4.9,7.933,0.0,12.833
Marine BOYER,FRA,w,2023-03-12,2023 Baku World Cup,qual,FX,1.0,4.9,8.066,0.0,12.966
Marine BOYER,FRA,w,2023-04-16,2023 Senior European Championships,qual,FX,17.0,4.9,7.833,0.0,12.733
Jacinta BRACKLEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,56.0,3.6,6.65,0.0,10.25
Maellyse BRASSART,BEL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,13.0,5.0,8.133,0.0,13.133
Maellyse BRASSART,BEL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,37.0,5.0,7.9,0.0,12.9
Maellyse BRASSART,BEL,w,2022-08-14,2022 Senior European Championships,qual,FX,69.0,4.7,7.0,0.0,11.7
Maellyse BRASSART,BEL,w,2022-08-14,2022 Senior European Championships,TeamFinal,FX,17.0,4.9,7.766,0.1,12.566
Maellyse BRASSART,BEL,w,2023-04-16,2023 Senior European Championships,AAfinal,FX,12.0,4.9,7.566,0.0,12.466
Maellyse BRASSART,BEL,w,2023-04-16,2023 Senior European Championships,qual,FX,47.0,4.9,7.2,0.0,12.1
Maellyse BRASSART,BEL,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,FX,9.0,4.9,7.85,0.0,12.75
Emily BREMNER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,43.0,4.6,6.6,0.0,11.2
Emily BREMNER,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,18.0,4.8,7.25,0.0,12.05
Anna BRIDGE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,58.0,3.3,6.85,0.0,10.15
Megan BRIDGE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,63.0,1.1,8.45,6.5,3.05
Valentina BROSTELLA,PAN,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,21.0,4.2,7.35,0.1,11.45
Georgia Rose BROWN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,132.0,4.3,6.833,0.0,11.133
Romi BROWN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,24.0,4.8,6.633,0.0,11.433
Romi BROWN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,47.0,5.0,7.733,0.0,12.733
Romi BROWN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,FX,8.0,4.7,7.066,0.0,11.766
Romi BROWN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,5.0,5.1,7.65,0.0,12.75
Kim BUI,GER,w,2022-08-14,2022 Senior European Championships,qual,FX,16.0,5.3,7.566,0.0,12.866
Kim BUI,GER,w,2022-08-14,2022 Senior European Championships,TeamFinal,FX,10.0,5.3,7.733,0.0,13.033
Hanna Balzsay,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,qual,FX,11.0,4.2,7.933,0.0,12.133
Sydney Barros,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,13.0,5.4,7.2,0.0,12.6
Daniela Batrona,UKR,w,2022-04-03,2022 Baku World Cup,qual,FX,12.0,5.0,7.4,0.1,12.3
Daniela Batrona,UKR,w,2022-03-20,2022 Cairo World Cup,final,FX,4.0,4.6,7.666,0.0,12.266
Daniela Batrona,UKR,w,2022-03-20,2022 Cairo World Cup,qual,FX,3.0,4.8,7.766,0.0,12.566
Daniela Batrona,UKR,w,2022-02-27,2022 Cottbus World Cup,qual,FX,10.0,4.6,6.8,0.0,11.4
Daniela Batrona,UKR,w,2022-03-05,2022 Doha World Cup,final,FX,2.0,4.9,7.766,0.0,12.666
Daniela Batrona,UKR,w,2022-03-05,2022 Doha World Cup,qual,FX,5.0,4.8,7.366,0.0,12.166
Aida Bauyrzhanova,KAZ,w,2022-04-03,2022 Baku World Cup,qual,FX,11.0,4.7,7.633,0.0,12.333
Aida Bauyrzhanova,KAZ,w,2022-03-20,2022 Cairo World Cup,final,FX,7.0,4.7,7.166,0.3,11.566
Aida Bauyrzhanova,KAZ,w,2022-03-20,2022 Cairo World Cup,qual,FX,6.0,4.5,7.666,0.1,12.066
Aida Bauyrzhanova,KAZ,w,2022-03-05,2022 Doha World Cup,final,FX,6.0,4.3,7.4,0.0,11.7
Aida Bauyrzhanova,KAZ,w,2022-03-05,2022 Doha World Cup,qual,FX,7.0,4.5,7.433,0.0,11.933
Miriam Bernhard,AUT,w,2023-06-11,2023 Osijek World Challenge Cup,qual,FX,23.0,4.2,6.333,0.0,10.533
Ceren Biner,TUR,w,2023-06-11,2023 Osijek World Challenge Cup,qual,FX,8.0,4.8,7.5,0.0,12.3
Ceren Biner,TUR,w,2023-06-11,2023 Osijek World Challenge Cup,final,FX,6.0,4.6,7.666,0.0,12.266
Skye Blakely,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,2.0,5.4,7.85,0.0,13.25
Charlotte Booth,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,18.0,4.7,7.4,0.0,12.1
Charlotte Booth,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,22.0,4.8,7.25,0.3,11.75
Ella Borg,MLT,w,2022-03-05,2022 Doha World Cup,qual,FX,10.0,4.5,6.9,0.0,11.4
Marine Boyer,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,FX,4.0,4.9,8.133,0.0,13.033
Marine Boyer,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,FX,6.0,4.9,7.8,0.1,12.6
Annabelle Burrows,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,qual,FX,4.0,4.8,7.9,0.0,12.7
Annabelle Burrows,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,final,FX,5.0,4.6,7.733,0.0,12.333
Dorina Böczögö,HUN,w,2022-04-03,2022 Baku World Cup,qual,FX,2.0,4.9,8.1,0.0,13.0
Dorina Böczögö,HUN,w,2022-04-03,2022 Baku World Cup,final,FX,2.0,4.9,8.266,0.0,13.166
Dorina Böczögö,HUN,w,2022-03-20,2022 Cairo World Cup,final,FX,1.0,4.8,7.933,0.0,12.733
Dorina Böczögö,HUN,w,2022-03-20,2022 Cairo World Cup,qual,FX,4.0,4.9,7.666,0.1,12.466
Dorina Böczögö,HUN,w,2022-03-05,2022 Doha World Cup,final,FX,3.0,4.9,7.633,0.1,12.433
Dorina Böczögö,HUN,w,2022-03-05,2022 Doha World Cup,qual,FX,3.0,4.9,7.666,0.0,12.566
Irene CALLE GIL,ESP,w,2023-08-05,2023 FISU World University Games,qual,FX,17.0,4.4,7.633,0.0,12.033
Paulina CAMPOS,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,93.0,4.2,7.833,0.0,12.033
Sabrina CARDERO,CUB,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,34.0,4.2,5.75,0.1,9.85
Jade CAREY,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,3.0,6.1,8.066,0.0,14.166
Jade CAREY,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,FX,3.0,5.9,7.833,0.0,13.733
Jade CAREY,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,5.0,6.1,7.966,0.0,14.066
Laura CASABUENA,ESP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,12.0,5.1,8.233,0.0,13.333
Laura CASABUENA,ESP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,24.0,5.1,8.1,0.0,13.2
Laura CASABUENA,ESP,w,2022-08-14,2022 Senior European Championships,qual,FX,21.0,4.9,7.833,0.0,12.733
Laura CASABUENA,ESP,w,2022-08-14,2022 Senior European Championships,TeamFinal,FX,16.0,5.1,7.566,0.0,12.666
Laura CASABUENA,ESP,w,2023-02-26,2023 Cottbus World Cup,final,FX,8.0,4.8,7.366,0.0,12.166
Laura CASABUENA,ESP,w,2023-02-26,2023 Cottbus World Cup,qual,FX,7.0,5.0,8.0,0.0,13.0
Laura CASABUENA,ESP,w,2023-04-16,2023 Senior European Championships,AAfinal,FX,8.0,5.2,7.5,0.0,12.7
Laura CASABUENA,ESP,w,2023-04-16,2023 Senior European Championships,final,FX,6.0,5.2,7.833,0.0,13.033
Laura CASABUENA,ESP,w,2023-04-16,2023 Senior European Championships,qual,FX,9.0,5.2,7.9,0.0,13.1
Charlotte CASSIDY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,55.0,4.4,6.2,0.3,10.3
Caterina CEREGHETTI,SUI,w,2023-04-16,2023 Senior European Championships,qual,FX,38.0,4.8,7.4,0.0,12.2
Olivia CHAM,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,21.0,4.4,7.5,0.0,11.9
Cheuk Lam CHAN,HKG,w,2023-03-12,2023 Baku World Cup,qual,FX,30.0,4.0,7.3,0.0,11.3
Cheuk Lam CHAN,HKG,w,2023-02-26,2023 Cottbus World Cup,qual,FX,25.0,3.4,7.633,0.0,11.033
Cheuk Lam CHAN,HKG,w,2023-03-04,2023 Doha World Cup,qual,FX,17.0,3.4,7.533,0.0,10.933
Cheuk Lam CHAN,HKG,w,2023-05-28,2023 Varna World Challenge Cup,qual,FX,19.0,3.4,7.3,0.0,10.7
Georgia CHARALAMPOUS,CYP,w,2023-04-16,2023 Senior European Championships,qual,FX,117.0,3.5,6.366,0.0,9.866
Carmina CHAVEZ,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,17.0,3.9,7.75,0.0,11.65
Jordan CHILES,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,FX,2.0,5.8,8.033,0.0,13.833
Jordan CHILES,USA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,4.0,5.8,8.3,0.0,14.1
Dasol CHOI,KOR,w,2023-08-05,2023 FISU World University Games,qual,FX,40.0,4.3,6.566,0.1,10.766
Oksana CHUSOVITINA,UZB,w,2023-04-30,2023 Cairo World Cup,qual,FX,22.0,4.0,7.3,0.0,11.3
Jerusha CLARKE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,20.0,5.0,6.95,0.0,11.95
Reece COBB,NZL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,117.0,4.1,7.666,0.1,11.666
Lisa CONRADIE,RSA,w,2023-08-05,2023 FISU World University Games,qual,FX,38.0,3.1,7.7,0.0,10.8
Mafalda COSTA,POR,w,2022-08-14,2022 Senior European Championships,qual,FX,61.0,4.5,7.3,0.0,11.8
Mafalda COSTA,POR,w,2023-03-12,2023 Baku World Cup,qual,FX,20.0,4.7,7.3,0.0,12.0
Mafalda COSTA,POR,w,2023-04-16,2023 Senior European Championships,qual,FX,54.0,4.6,7.366,0.0,11.966
Bettina Lili CZIFRA,HUN,w,2023-04-16,2023 Senior European Championships,qual,FX,43.0,5.0,7.133,0.0,12.133
Dulcy Caylor,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,20.0,5.3,6.85,0.3,11.85
Cheuk Lam Chan,HKG,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,FX,17.0,3.4,7.433,0.0,10.833
Lorette Charpy,FRA,w,2022-04-03,2022 Baku World Cup,qual,FX,6.0,4.9,7.666,0.0,12.566
Lorette Charpy,FRA,w,2022-04-03,2022 Baku World Cup,final,FX,6.0,4.7,7.966,0.0,12.666
Chloe Cho,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,26.0,4.8,6.6,0.0,11.4
Norah Christian,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,24.0,5.1,6.75,0.4,11.45
Reece Cobb,NZL,w,2022-02-27,2022 Cottbus World Cup,qual,FX,9.0,4.2,7.466,0.2,11.466
Alice D AMATO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,15.0,5.0,8.066,0.0,13.066
Alice D AMATO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,9.0,5.4,8.2,0.0,13.6
Alice D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,qual,FX,8.0,5.4,8.1,0.0,13.5
Alice D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,TeamFinal,FX,4.0,5.4,8.033,0.1,13.333
Alice D AMATO,ITA,w,2023-04-30,2023 Cairo World Cup,final,FX,2.0,5.4,8.1,0.0,13.5
Alice D AMATO,ITA,w,2023-04-30,2023 Cairo World Cup,qual,FX,2.0,5.4,8.166,0.0,13.566
Alice D AMATO,ITA,w,2023-02-26,2023 Cottbus World Cup,final,FX,4.0,5.2,8.133,0.2,13.133
Alice D AMATO,ITA,w,2023-02-26,2023 Cottbus World Cup,qual,FX,3.0,5.2,8.266,0.0,13.466
Alice D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,AAfinal,FX,5.0,5.4,7.7,0.0,13.1
Alice D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,final,FX,5.0,5.4,8.033,0.0,13.433
Alice D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,qual,FX,5.0,5.4,7.966,0.0,13.366
Asia D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,qual,FX,5.0,5.4,8.166,0.0,13.566
Asia D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,TeamFinal,FX,2.0,5.4,8.166,0.0,13.566
Asia D AMATO,ITA,w,2023-04-30,2023 Cairo World Cup,qual,FX,15.0,4.9,7.233,0.3,11.833
Margaux DANDOIS,BEL,w,2023-04-30,2023 Cairo World Cup,qual,FX,12.0,5.0,7.066,0.0,12.066
Naveen DARIES,RSA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,72.0,4.8,7.7,0.2,12.3
Naveen DARIES,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,5.0,4.8,7.9,0.0,12.7
Naveen DARIES,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,FX,7.0,4.7,7.8,0.3,12.2
Naveen DARIES,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,10.0,4.8,7.75,0.0,12.55
Grace DAVIES,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,11.0,5.1,7.05,0.1,12.05
Mabelle DAWSON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,38.0,4.4,5.9,0.1,10.2
Jessica DAYKIN,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,37.0,5.1,6.65,0.3,11.45
Joana DE FREITAS,MON,w,2022-08-14,2022 Senior European Championships,qual,FX,105.0,4.1,6.333,0.0,10.433
Joana DE FREITAS,MON,w,2023-03-12,2023 Baku World Cup,qual,FX,33.0,4.1,6.666,0.0,10.766
Joana DE FREITAS,MON,w,2023-02-26,2023 Cottbus World Cup,qual,FX,26.0,4.1,6.833,0.0,10.933
Joana DE FREITAS,MON,w,2023-04-16,2023 Senior European Championships,qual,FX,83.0,4.1,7.3,0.0,11.4
Natalia DELGADO,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,33.0,4.5,5.65,0.0,10.15
Lara Albertina DEMARSICO,ARG,w,2023-08-05,2023 FISU World University Games,qual,FX,28.0,4.1,7.266,0.0,11.366
