Country,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score,year,name
EGY,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,94.0,4.2,8.066,0.0,12.266,2023,ahmed abdelrahman
EGY,2023 Baku World Cup,qual,PH,36.0,4.7,7.366,0.0,12.066,2023,ahmed abdelrahman
UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PH,43.0,4.6,5.9,0.0,10.5,2022,rasuljon abdurakhimov
UZB,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PH,47.0,4.6,6.533,0.0,11.133,2023,rasuljon abdurakhimov
UZB,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,137.0,3.9,6.2,0.0,10.1,2023,rasuljon abdurakhimov
GEO,2022 Baku World Cup,qual,PH,29.0,4.7,7.933,0.0,12.633,2022,saba abesadze
GEO,2022 Senior European Championships,qual,PH,89.0,3.8,7.7,0.0,11.5,2022,saba abesadze
GEO,2023 Cottbus World Cup,qual,PH,33.0,4.7,8.3,0.0,13.0,2023,saba abesadze
GEO,2023 Doha World Cup,qual,PH,35.0,4.5,7.766,0.0,12.266,2023,saba abesadze
INA,2023 Doha World Cup,qual,PH,39.0,4.5,7.0,0.0,11.5,2023,. abiyurafi
JOR,2022 51st FIG Artistic Gymnastics World Championships,final,PH,2.0,6.3,8.566,0.0,14.866,2022,ahmad abu al soud
JOR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,8.0,6.3,8.066,0.0,14.366,2022,ahmad abu al soud
JOR,2023 52nd FIG Artistic Gymnastics World Championships,final,PH,3.0,6.4,8.233,0.0,14.633,2023,ahmad abu al soud
JOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,4.0,6.4,8.5,0.0,14.9,2023,ahmad abu al soud
JOR,2023 Baku World Cup,qual,PH,26.0,5.1,7.7,0.0,12.8,2023,ahmad abu al soud
JOR,2023 Cottbus World Cup,final,PH,8.0,5.5,6.3,0.0,11.8,2023,ahmad abu al soud
JOR,2023 Cottbus World Cup,qual,PH,6.0,5.9,8.7,0.0,14.6,2023,ahmad abu al soud
JOR,2023 Doha World Cup,qual,PH,16.0,5.6,8.066,0.0,13.666,2023,ahmad abu al soud
JOR,HANGZHOU 2022 19th Asian Games,qual,PH,18.0,6.2,6.566,0.0,12.766,2023,ahmad abu al soud
CRC,2023 Central American and Caribbean Games,AAfinal,PH,9.0,4.1,7.7,0.0,11.8,2023,francisco acuna
CRC,2023 Central American and Caribbean Games,qual,PH,14.0,4.1,7.6,0.0,11.7,2023,francisco acuna
CAY,BIRMINGHAM 2022 Commonwealth Games,qual,PH,36.0,3.0,6.1,0.0,9.1,2022,karthik adapa
EGY,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,30.0,5.3,8.0,0.0,13.3,2022,mohamed afify
EGY,2022 Cairo World Cup,qual,PH,40.0,4.6,5.766,0.0,10.366,2022,mohamed afify
EGY,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,111.0,5.3,6.566,0.0,11.866,2023,mohamed afify
EGY,2023 Cairo World Cup,qual,PH,24.0,5.3,7.4,0.0,12.7,2023,mohamed afify
EGY,2023 Doha World Cup,qual,PH,34.0,5.3,7.0,0.0,12.3,2023,mohamed afify
USA,2022 U.S. Classic,AAfinal,PH,26.0,5.6,6.15,0.0,11.75,2022,justin ah chow
BAN,BIRMINGHAM 2022 Commonwealth Games,qual,PH,41.0,2.2,3.9,4.0,2.1,2022,shishir ahmed
MAS,2022 Baku World Cup,qual,PH,42.0,4.2,6.133,0.0,10.333,2022,muhammad sharul aimy
MAS,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PH,20.0,4.7,8.1,0.0,12.8,2023,muhammad sharul aimy
MAS,2023 Cottbus World Cup,qual,PH,38.0,4.7,8.133,0.0,12.833,2023,muhammad sharul aimy
MAS,BIRMINGHAM 2022 Commonwealth Games,qual,PH,23.0,4.2,7.8,0.0,12.0,2022,muhammad sharul aimy
KAZ,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,138.0,3.4,4.133,3.0,4.533,2022,emil akhmejanov
KAZ,2023 Osijek World Challenge Cup,qual,PH,22.0,4.8,7.8,0.0,12.6,2023,emil akhmejanov
KAZ,2023 Varna World Challenge Cup,qual,PH,21.0,4.5,6.5,0.0,11.0,2023,emil akhmejanov
KAZ,HANGZHOU 2022 19th Asian Games,qual,PH,28.0,4.8,6.633,0.0,11.433,2023,emil akhmejanov
PER,SANTIAGO 2023 XIX Pan American Games,AAfinal,PH,3.0,5.1,7.633,0.0,12.733,2023,daniel alarcon
PER,SANTIAGO 2023 XIX Pan American Games,qual,PH,37.0,4.6,6.533,0.0,11.133,2023,daniel alarcon
BUL,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,132.0,3.4,6.1,0.0,9.5,2022,yordan aleksandrov
BUL,2022 Senior European Championships,qual,PH,79.0,4.6,7.3,0.0,11.9,2022,yordan aleksandrov
BUL,2022 Varna World Challenge Cup,qual,PH,13.0,4.5,7.55,0.0,12.05,2022,yordan aleksandrov
BUL,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,125.0,3.9,7.433,0.0,11.333,2023,yordan aleksandrov
BUL,2023 Senior European Championships,qual,PH,126.0,4.5,5.966,0.0,10.466,2023,yordan aleksandrov
USA,2023 Core Hydration Classic,AAfinal,PH,64.0,4.0,5.9,0.0,9.9,2023,saran alexander
ARG,SANTIAGO 2023 XIX Pan American Games,final,PH,6.0,5.0,8.533,0.0,13.533,2023,luca alfieri
ARG,SANTIAGO 2023 XIX Pan American Games,qual,PH,8.0,4.7,8.7,0.0,13.4,2023,luca alfieri
QAT,HANGZHOU 2022 19th Asian Games,qual,PH,23.0,4.3,7.9,0.0,12.2,2023,rakan alharith
TTO,SANTIAGO 2023 XIX Pan American Games,qual,PH,45.0,3.3,6.333,3.0,6.633,2023,jameel ali
POR,2022 Senior European Championships,qual,PH,100.0,3.5,7.366,0.0,10.866,2022,filipe almeida
MGL,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PH,34.0,4.1,7.9,0.0,12.0,2023,enkhtulga altansukh
CHI,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,123.0,4.2,6.166,0.0,10.366,2022,joel alvarez
CHI,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,127.0,4.0,7.166,0.0,11.166,2023,joel alvarez
CHI,SANTIAGO 2023 XIX Pan American Games,AAfinal,PH,12.0,4.3,7.966,0.0,12.266,2023,joel alvarez
CHI,SANTIAGO 2023 XIX Pan American Games,qual,PH,13.0,4.3,8.166,0.0,12.466,2023,joel alvarez
SRI,HANGZHOU 2022 19th Asian Games,qual,PH,31.0,4.0,6.266,0.0,10.266,2023,nadila nethviru ambul deniyage don
SRI,HANGZHOU 2022 19th Asian Games,AAfinal,PH,17.0,3.7,6.4,0.0,10.1,2023,nadila nethviru ambul deniyage don
USA,2023 Core Hydration Classic,AAfinal,PH,74.0,2.8,7.7,4.0,6.5,2023,drake andrews
USA,2023 Winter Cup,AAfinal,PH,21.0,4.0,8.15,0.0,12.15,2023,drake andrews
CYP,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,100.0,3.6,8.166,0.0,11.766,2022,georgios angonas
CYP,2022 Senior European Championships,qual,PH,73.0,3.9,8.1,0.0,12.0,2022,georgios angonas
CYP,2023 FISU World University Games,qual,PH,38.0,4.3,8.266,0.0,12.566,2023,georgios angonas
CYP,2023 Senior European Championships,qual,PH,120.0,3.4,7.266,0.0,10.666,2023,georgios angonas
CYP,BIRMINGHAM 2022 Commonwealth Games,AAfinal,PH,12.0,3.9,8.65,0.0,12.55,2022,georgios angonas
CYP,BIRMINGHAM 2022 Commonwealth Games,qual,PH,33.0,4.1,6.6,0.0,10.7,2022,georgios angonas
VEN,2023 Central American and Caribbean Games,qual,PH,22.0,3.8,6.85,0.0,10.65,2023,yefferson anton
ALG,2022 Doha World Cup,qual,PH,21.0,4.9,7.266,0.0,12.166,2022,mohamed aouicha
TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,44.0,5.4,7.6,0.0,13.0,2022,ferhat arican
TUR,2022 Baku World Cup,qual,PH,21.0,5.8,7.2,0.0,13.0,2022,ferhat arican
TUR,2022 Cairo World Cup,qual,PH,17.0,5.8,7.266,0.0,13.066,2022,ferhat arican
TUR,2022 Cottbus World Cup,qual,PH,15.0,5.4,8.033,0.0,13.433,2022,ferhat arican
TUR,2022 Mersin World Challenge Cup,final,PH,2.0,5.8,8.65,0.0,14.45,2022,ferhat arican
TUR,2022 Mersin World Challenge Cup,qual,PH,3.0,5.8,8.25,0.0,14.05,2022,ferhat arican
TUR,2022 Osijek World Challenge Cup,final,PH,6.0,5.8,7.2,0.0,13.0,2022,ferhat arican
TUR,2022 Osijek World Challenge Cup,qual,PH,2.0,5.8,8.15,0.0,13.95,2022,ferhat arican
TUR,2022 Paris World Challenge Cup,qual,PH,8.0,5.8,8.15,0.0,13.95,2022,ferhat arican
TUR,2022 Paris World Challenge Cup,final,PH,8.0,5.8,7.6,0.0,13.4,2022,ferhat arican
TUR,2022 Senior European Championships,final,PH,5.0,5.8,8.466,0.0,14.266,2022,ferhat arican
TUR,2022 Senior European Championships,qual,PH,7.0,5.8,8.5,0.0,14.3,2022,ferhat arican
TUR,2022 Senior European Championships,TeamFinal,PH,3.0,5.9,8.366,0.0,14.266,2022,ferhat arican
TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,32.0,5.8,7.8,0.0,13.6,2023,ferhat arican
TUR,2023 Cottbus World Cup,qual,PH,16.0,5.8,8.033,0.0,13.833,2023,ferhat arican
TUR,2023 Doha World Cup,qual,PH,9.0,5.8,8.333,0.0,14.133,2023,ferhat arican
TUR,2023 Osijek World Challenge Cup,qual,PH,13.0,5.8,7.5,0.0,13.3,2023,ferhat arican
TUR,2023 Senior European Championships,qual,PH,12.0,5.8,8.0,0.0,13.8,2023,ferhat arican
TUR,2023 Tel Aviv World Challenge Cup,final,PH,4.0,5.8,7.4,0.0,13.2,2023,ferhat arican
TUR,2023 Tel Aviv World Challenge Cup,qual,PH,4.0,5.8,7.85,0.0,13.65,2023,ferhat arican
TUR,EnBW DTB Pokal Team Challenge 2023,final,PH,4.0,5.8,8.133,0.0,13.933,2023,ferhat arican
TUR,EnBW DTB Pokal Team Challenge 2023,qual,PH,6.0,5.8,8.0,0.0,13.8,2023,ferhat arican
CHI,SANTIAGO 2023 XIX Pan American Games,qual,PH,20.0,4.0,8.2,0.0,12.2,2023,josue armijo
AUT,2022 Senior European Championships,qual,PH,21.0,5.3,8.266,0.0,13.566,2022,manuel helmut arnold
AUT,2023 FISU World University Games,qual,PH,37.0,5.0,7.6,0.0,12.6,2023,manuel helmut arnold
USA,2022 U.S. Classic,AAfinal,PH,24.0,4.8,7.15,0.0,11.95,2022,michael artlip
USA,2022 Winter Cup,AAfinal,PH,30.0,4.7,6.8,0.0,11.5,2022,michael artlip
USA,2023 Core Hydration Classic,AAfinal,PH,22.0,4.8,7.7,0.0,12.5,2023,michael artlip
USA,2023 Winter Cup,AAfinal,PH,27.0,4.3,6.7,0.0,11.0,2023,michael artlip
USA,2023 Core Hydration Classic,AAfinal,PH,44.0,4.9,6.6,0.0,11.5,2023,arthur ashton
TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,48.0,5.0,7.933,0.0,12.933,2022,adem asil
TUR,2022 Senior European Championships,qual,PH,27.0,5.0,8.3,0.0,13.3,2022,adem asil
TUR,2022 Senior European Championships,TeamFinal,PH,23.0,5.0,7.033,0.0,12.033,2022,adem asil
TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,70.0,4.8,8.066,0.0,12.866,2023,adem asil
TUR,2023 FISU World University Games,qual,PH,60.0,4.4,7.2,0.0,11.6,2023,adem asil
TUR,2023 Senior European Championships,AAfinal,PH,9.0,5.0,8.166,0.0,13.166,2023,adem asil
TUR,2023 Senior European Championships,qual,PH,59.0,5.1,7.6,0.0,12.7,2023,adem asil
TUR,EnBW DTB Pokal Team Challenge 2023,qual,PH,22.0,5.1,7.8,0.0,12.9,2023,adem asil
KSA,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PH,37.0,4.3,6.8,0.0,11.1,2022,habeb aswailah
PAN,2023 Central American and Caribbean Games,final,PH,8.0,4.6,6.25,0.0,10.85,2023,richard atencio
PAN,2023 Central American and Caribbean Games,qual,PH,9.0,4.6,7.75,0.0,12.35,2023,richard atencio
PAN,SANTIAGO 2023 XIX Pan American Games,qual,PH,35.0,4.1,7.033,0.0,11.133,2023,richard atencio
GBR,2023 British Gymnastics Championships,qual,PH,17.0,4.1,7.95,0.0,12.05,2023,jaydon attygalle
UZB,2023 FISU World University Games,qual,PH,71.0,3.7,7.3,0.0,11.0,2023,asadbek azamov
UZB,HANGZHOU 2022 19th Asian Games,qual,PH,37.0,3.2,5.866,3.0,6.066,2023,asadbek azamov
UZB,HANGZHOU 2022 19th Asian Games,AAfinal,PH,9.0,4.0,7.633,0.0,11.633,2023,asadbek azamov
UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,9.0,6.1,8.2,0.0,14.3,2022,abdulla azimov
UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PH,9.0,6.1,7.567,0.0,13.667,2022,abdulla azimov
UZB,2022 Baku World Cup,qual,PH,8.0,5.8,8.166,0.0,13.966,2022,abdulla azimov
UZB,2022 Baku World Cup,final,PH,8.0,6.1,7.3,0.0,13.4,2022,abdulla azimov
UZB,2022 Cairo World Cup,qual,PH,7.0,6.1,7.933,0.0,14.033,2022,abdulla azimov
UZB,2022 Cairo World Cup,final,PH,7.0,5.8,7.266,0.0,13.066,2022,abdulla azimov
UZB,2022 Doha World Cup,qual,PH,15.0,5.5,7.533,0.0,13.033,2022,abdulla azimov
UZB,2023 10th Senior Artistic Gymnastics Asian Championships,final,PH,8.0,6.3,6.6,0.0,12.9,2023,abdulla azimov
UZB,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PH,4.0,6.2,8.533,0.0,14.733,2023,abdulla azimov
UZB,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,14.0,6.1,8.233,0.0,14.333,2023,abdulla azimov
UZB,2023 Cottbus World Cup,final,PH,1.0,6.2,8.666,0.0,14.866,2023,abdulla azimov
UZB,2023 Cottbus World Cup,qual,PH,4.0,6.1,8.7,0.0,14.8,2023,abdulla azimov
UZB,2023 Doha World Cup,qual,PH,12.0,5.8,8.2,0.0,14.0,2023,abdulla azimov
UZB,2023 Varna World Challenge Cup,final,PH,2.0,6.1,8.4,0.0,14.5,2023,abdulla azimov
UZB,2023 Varna World Challenge Cup,qual,PH,7.0,6.1,7.5,0.0,13.6,2023,abdulla azimov
KAZ,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,39.0,5.3,7.8,0.0,13.1,2022,ilyas azizov
KAZ,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PH,18.0,5.7,7.367,0.0,13.067,2022,ilyas azizov
KAZ,2022 Cairo World Cup,final,PH,4.0,5.7,8.366,0.0,14.066,2022,ilyas azizov
KAZ,2022 Cairo World Cup,qual,PH,6.0,5.7,8.333,0.0,14.033,2022,ilyas azizov
KAZ,2022 Mersin World Challenge Cup,qual,PH,13.0,5.6,7.4,0.0,13.0,2022,ilyas azizov
KAZ,2022 Paris World Challenge Cup,qual,PH,35.0,5.7,6.4,0.0,12.1,2022,ilyas azizov
KAZ,2022 Szombathely World Challenge Cup,qual,PH,21.0,5.3,7.35,0.0,12.65,2022,ilyas azizov
KAZ,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PH,15.0,5.6,7.833,0.0,13.433,2023,ilyas azizov
KAZ,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,88.0,5.3,7.133,0.0,12.433,2023,ilyas azizov
KAZ,2023 Baku World Cup,qual,PH,18.0,6.0,7.166,0.0,13.166,2023,ilyas azizov
KAZ,2023 Cottbus World Cup,qual,PH,13.0,5.7,8.233,0.0,13.933,2023,ilyas azizov
KAZ,2023 Doha World Cup,final,PH,6.0,6.0,8.1,0.0,14.1,2023,ilyas azizov
KAZ,2023 Doha World Cup,qual,PH,8.0,5.9,8.266,0.0,14.166,2023,ilyas azizov
KAZ,2023 FISU World University Games,qual,PH,22.0,5.8,7.266,0.0,13.066,2023,ilyas azizov
KAZ,2023 FISU World University Games,AAfinal,PH,8.0,5.3,8.233,0.0,13.533,2023,ilyas azizov
AUS,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,116.0,4.8,6.266,0.0,11.066,2022,james bacueti
AUS,BIRMINGHAM 2022 Commonwealth Games,qual,PH,30.0,5.2,5.95,0.0,11.15,2022,james bacueti
KOR,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PH,35.0,4.7,7.266,0.0,11.966,2023,garam bae
KOR,HANGZHOU 2022 19th Asian Games,qual,PH,12.0,5.0,8.4,0.0,13.4,2023,garam bae
KOR,HANGZHOU 2022 19th Asian Games,AAfinal,PH,6.0,4.9,7.4,0.0,12.3,2023,garam bae
CZE,2023 Senior European Championships,qual,PH,93.0,4.0,7.766,0.0,11.766,2023,daniel bago
SCO,BIRMINGHAM 2022 Commonwealth Games,AAfinal,PH,9.0,4.8,8.1,0.0,12.9,2022,frank baines
SCO,BIRMINGHAM 2022 Commonwealth Games,qual,PH,17.0,4.7,7.95,0.0,12.65,2022,frank baines
HUN,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,PH,17.0,4.9,7.8,0.0,12.7,2022,krisztian balazs
HUN,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,74.0,4.9,7.4,0.0,12.3,2022,krisztian balazs
HUN,2022 Baku World Cup,qual,PH,33.0,5.4,6.633,0.0,12.033,2022,krisztian balazs
HUN,2022 Cairo World Cup,qual,PH,35.0,5.1,6.266,0.0,11.366,2022,krisztian balazs
HUN,2022 Doha World Cup,qual,PH,24.0,5.1,6.933,0.0,12.033,2022,krisztian balazs
HUN,2022 Osijek World Challenge Cup,qual,PH,24.0,4.7,6.6,0.0,11.3,2022,krisztian balazs
HUN,2022 Senior European Championships,qual,PH,52.0,4.9,7.933,0.0,12.833,2022,krisztian balazs
HUN,2022 Senior European Championships,TeamFinal,PH,19.0,4.9,8.2,0.0,13.1,2022,krisztian balazs
HUN,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,95.0,4.9,7.333,0.0,12.233,2023,krisztian balazs
HUN,2023 Senior European Championships,qual,PH,62.0,4.9,7.733,0.0,12.633,2023,krisztian balazs
THA,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PH,45.0,4.0,7.4,0.0,11.4,2023,suphacheep baobenmad
THA,HANGZHOU 2022 19th Asian Games,qual,PH,33.0,4.4,5.6,0.0,10.0,2023,suphacheep baobenmad
THA,HANGZHOU 2022 19th Asian Games,AAfinal,PH,16.0,3.7,6.6,0.0,10.3,2023,suphacheep baobenmad
GBR,2022 British Gymnastics Championships,final,PH,5.0,4.6,7.533,0.0,12.133,2022,raekwon baptiste
GBR,2022 British Gymnastics Championships,qual,PH,6.0,4.7,7.95,0.0,12.65,2022,raekwon baptiste
GBR,2023 British Gymnastics Championships,final,PH,4.0,5.0,7.6,0.0,12.6,2023,raekwon baptiste
GBR,2023 British Gymnastics Championships,qual,PH,6.0,5.0,8.1,0.0,13.1,2023,raekwon baptiste
GBR,2022 British Gymnastics Championships,qual,PH,16.0,4.8,6.3,0.0,11.1,2022,emil barber
BRA,2022 Varna World Challenge Cup,qual,PH,21.0,5.5,6.05,0.0,11.55,2022,gabriel barbosa
BRA,EnBW DTB Pokal Team Challenge 2023,final,PH,6.0,5.5,7.033,0.0,12.533,2023,gabriel barbosa
BRA,EnBW DTB Pokal Team Challenge 2023,qual,PH,9.0,5.2,8.3,0.0,13.5,2023,gabriel barbosa
BRA,2022 Varna World Challenge Cup,qual,PH,17.0,5.1,6.8,0.0,11.9,2022,francisco barretto
ITA,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,78.0,5.0,7.266,0.0,12.266,2022,nicola bartolini
ITA,2022 Senior European Championships,qual,PH,20.0,5.2,8.366,0.0,13.566,2022,nicola bartolini
ITA,2022 Senior European Championships,TeamFinal,PH,13.0,5.2,8.166,0.0,13.366,2022,nicola bartolini
ITA,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,68.0,5.0,7.933,0.0,12.933,2023,nicola bartolini
ITA,2023 Baku World Cup,qual,PH,23.0,5.4,7.6,0.0,13.0,2023,nicola bartolini
MGL,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PH,52.0,2.9,6.033,0.0,8.933,2022,battur batbaatar
HUN,2022 Baku World Cup,qual,PH,40.0,4.6,6.366,0.0,10.966,2022,szabolcs batori
HUN,2022 Varna World Challenge Cup,qual,PH,14.0,4.6,7.4,0.0,12.0,2022,szabolcs batori
HUN,2023 Varna World Challenge Cup,qual,PH,16.0,4.6,7.75,0.0,12.35,2023,szabolcs batori
SUI,2023 52nd FIG Artistic Gymnastics World Championships,qual,PH,36.0,5.3,8.2,0.0,13.5,2023,christian baumann
GBR,2023 British Gymnastics Championships,qual,PH,23.0,4.6,5.85,0.0,10.45,2023,clayton bell
USA,2022 Winter Cup,AAfinal,PH,27.0,4.5,7.3,0.0,11.8,2022,fuzzy benas
USA,2023 Core Hydration Classic,AAfinal,PH,25.0,5.4,7.0,0.0,12.4,2023,fuzzy benas
AUT,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,73.0,4.4,7.9,0.0,12.3,2022,alexander benda
AUT,2022 Senior European Championships,qual,PH,66.0,4.1,8.166,0.0,12.266,2022,alexander benda
AUT,2023 Senior European Championships,qual,PH,115.0,3.5,7.533,0.0,11.033,2023,alexander benda
USA,2023 Winter Cup,AAfinal,PH,28.0,4.5,6.45,0.0,10.95,2023,maxim bereznev
FRA,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,54.0,5.0,7.766,0.0,12.766,2022,cameron lie bernard
FRA,2022 Senior European Championships,qual,PH,45.0,5.0,8.0,0.0,13.0,2022,cameron lie bernard
FRA,2023 Baku World Cup,qual,PH,34.0,5.0,7.133,0.0,12.133,2023,cameron lie bernard
FRA,2023 Senior European Championships,qual,PH,113.0,4.7,6.4,0.0,11.1,2023,cameron lie bernard
FRA,EnBW DTB Pokal Team Challenge 2023,qual,PH,36.0,4.8,7.2,0.0,12.0,2023,cameron-lie bernard
PHI,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PH,38.0,3.1,7.733,0.0,10.833,2022,juancho miguel besana
PHI,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PH,29.0,4.1,8.033,0.0,12.133,2023,juancho miguel besana
VEN,2023 Central American and Caribbean Games,qual,PH,13.0,4.4,7.4,0.0,11.8,2023,victor betancourt
GBR,2022 British Gymnastics Championships,qual,PH,11.0,4.8,7.6,0.0,12.4,2022,brinn bevan
WAL,BIRMINGHAM 2022 Commonwealth Games,qual,PH,18.0,4.8,7.7,0.0,12.5,2022,brinn bevan
GER,2023 FISU World University Games,qual,PH,25.0,5.2,7.766,0.0,12.966,2023,willi leonhard binder
USA,2022 U.S. Classic,AAfinal,PH,16.0,5.7,6.75,0.0,12.45,2022,jeremy bischoff
USA,2022 Varna World Challenge Cup,qual,PH,12.0,5.7,6.75,0.0,12.45,2022,jeremy bischoff
USA,2022 Winter Cup,AAfinal,PH,25.0,5.1,6.95,0.0,12.05,2022,jeremy bischoff
USA,2023 Core Hydration Classic,AAfinal,PH,17.0,4.6,8.3,0.0,12.9,2023,jeremy bischoff
USA,2023 Winter Cup,AAfinal,PH,26.0,4.9,6.25,0.0,11.15,2023,jeremy bischoff
CAN,2022 Koper World Challenge Cup,qual,PH,21.0,4.5,6.0,0.0,10.5,2022,felix blaquiere
USA,2022 U.S. Classic,AAfinal,PH,13.0,5.0,7.75,0.0,12.75,2022,landen blixt
USA,2022 Winter Cup,AAfinal,PH,31.0,5.1,6.55,0.3,11.35,2022,landen blixt
USA,2023 Winter Cup,AAfinal,PH,16.0,4.6,8.2,0.0,12.8,2023,landen blixt
USA,2023 FISU World University Games,qual,PH,35.0,5.1,7.533,0.0,12.633,2023,landen blixt
USA,2022 U.S. Classic,AAfinal,PH,25.0,5.6,6.35,0.0,11.95,2022,cameron bock
USA,2023 Core Hydration Classic,AAfinal,PH,7.0,5.4,8.0,0.0,13.4,2023,cameron bock
