Country,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score,year,name
ARG,SANTIAGO 2023 XIX Pan American Games,qual,PB,30.0,4.5,8.233,0.0,12.733,2023,santiago agostinelli
USA,2022 U.S. Classic,AAfinal,PB,19.0,5.2,7.95,0.0,13.15,2022,justin ah chow
BAN,BIRMINGHAM 2022 Commonwealth Games,qual,PB,37.0,2.4,7.1,3.0,6.5,2022,shishir ahmed
MAS,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PB,31.0,3.8,8.933,0.0,12.733,2023,muhammad sharul aimy
KAZ,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,91.0,4.7,8.3,0.0,13.0,2022,emil akhmejanov
KAZ,2022 Mersin World Challenge Cup,qual,PB,15.0,4.7,8.05,0.0,12.75,2022,emil akhmejanov
KAZ,2023 Osijek World Challenge Cup,qual,PB,20.0,5.2,7.9,0.0,13.1,2023,emil akhmejanov
KAZ,2023 Varna World Challenge Cup,qual,PB,17.0,4.8,7.6,0.0,12.4,2023,emil akhmejanov
KAZ,HANGZHOU 2022 19th Asian Games,qual,PB,23.0,5.2,7.733,0.0,12.933,2023,emil akhmejanov
PER,SANTIAGO 2023 XIX Pan American Games,AAfinal,PB,17.0,4.6,7.466,0.0,12.066,2023,daniel alarcon
PER,SANTIAGO 2023 XIX Pan American Games,qual,PB,34.0,4.6,7.7,0.0,12.3,2023,daniel alarcon
BUL,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,105.0,5.9,6.8,0.0,12.7,2022,yordan aleksandrov
BUL,2022 Mersin World Challenge Cup,qual,PB,13.0,5.7,7.2,0.0,12.9,2022,yordan aleksandrov
BUL,2022 Osijek World Challenge Cup,qual,PB,4.0,5.9,8.6,0.0,14.5,2022,yordan aleksandrov
BUL,2022 Osijek World Challenge Cup,final,PB,8.0,5.9,6.4,0.0,12.3,2022,yordan aleksandrov
BUL,2022 Senior European Championships,qual,PB,87.0,5.5,6.7,0.0,12.2,2022,yordan aleksandrov
BUL,2022 Szombathely World Challenge Cup,qual,PB,13.0,5.9,6.8,0.0,12.7,2022,yordan aleksandrov
BUL,2022 Varna World Challenge Cup,final,PB,4.0,5.9,8.0,0.0,13.9,2022,yordan aleksandrov
BUL,2022 Varna World Challenge Cup,qual,PB,5.0,5.9,7.75,0.0,13.65,2022,yordan aleksandrov
BUL,2023 52nd FIG Artistic Gymnastics World Championships,qual,PB,137.0,5.2,6.0,0.0,11.2,2023,yordan aleksandrov
BUL,2023 Osijek World Challenge Cup,final,PB,6.0,5.7,8.433,0.0,14.133,2023,yordan aleksandrov
BUL,2023 Osijek World Challenge Cup,qual,PB,7.0,5.7,8.1,0.0,13.8,2023,yordan aleksandrov
BUL,2023 Senior European Championships,qual,PB,24.0,5.7,8.133,0.0,13.833,2023,yordan aleksandrov
BUL,2023 Varna World Challenge Cup,final,PB,2.0,5.7,8.533,0.0,14.233,2023,yordan aleksandrov
BUL,2023 Varna World Challenge Cup,qual,PB,3.0,5.7,8.7,0.0,14.4,2023,yordan aleksandrov
USA,2023 Core Hydration Classic,AAfinal,PB,55.0,3.9,8.5,0.0,12.4,2023,saran alexander
ARG,SANTIAGO 2023 XIX Pan American Games,qual,PB,37.0,4.1,8.033,0.0,12.133,2023,luca alfieri
USA,2022 U.S. Classic,AAfinal,PB,25.0,5.1,7.85,0.0,12.95,2022,javier alfonso
USA,2023 Core Hydration Classic,AAfinal,PB,28.0,5.0,8.4,0.0,13.4,2023,javier alfonso
USA,2023 Winter Cup,AAfinal,PB,26.0,5.0,7.6,0.0,12.6,2023,javier alfonso
TTO,SANTIAGO 2023 XIX Pan American Games,qual,PB,40.0,3.6,8.133,0.0,11.733,2023,jameel ali
ALG,2023 52nd FIG Artistic Gymnastics World Championships,qual,PB,103.0,4.9,8.0,0.0,12.9,2023,ahmed riadh aliouat
ALG,2023 Cairo World Cup,qual,PB,11.0,4.9,8.433,0.0,13.333,2023,ahmed riadh aliouat
POR,2022 Senior European Championships,qual,PB,106.0,3.3,6.933,0.0,10.233,2022,filipe almeida
MGL,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PB,50.0,4.2,7.0,0.0,11.2,2023,enkhtulga altansukh
CHI,SANTIAGO 2023 XIX Pan American Games,qual,PB,25.0,4.8,8.1,0.0,12.9,2023,joaquin alvarez
CHI,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,96.0,5.3,7.633,0.0,12.933,2022,joel alvarez
CHI,2023 52nd FIG Artistic Gymnastics World Championships,qual,PB,109.0,5.3,7.433,0.0,12.733,2023,joel alvarez
CHI,SANTIAGO 2023 XIX Pan American Games,AAfinal,PB,6.0,5.3,8.366,0.0,13.666,2023,joel alvarez
CHI,SANTIAGO 2023 XIX Pan American Games,qual,PB,38.0,5.0,7.033,0.0,12.033,2023,joel alvarez
NOR,2022 Senior European Championships,qual,PB,82.0,3.7,8.8,0.0,12.5,2022,joar amblie
SRI,HANGZHOU 2022 19th Asian Games,qual,PB,26.0,5.1,7.7,0.0,12.8,2023,nadila nethviru ambul deniyage don
SRI,HANGZHOU 2022 19th Asian Games,AAfinal,PB,13.0,5.1,7.733,0.0,12.833,2023,nadila nethviru ambul deniyage don
USA,2023 Core Hydration Classic,AAfinal,PB,46.0,5.1,7.65,0.0,12.75,2023,drake andrews
USA,2023 Winter Cup,AAfinal,PB,29.0,4.9,6.5,0.0,11.4,2023,drake andrews
CYP,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,99.0,4.8,8.0,0.0,12.8,2022,georgios angonas
CYP,2022 Senior European Championships,qual,PB,36.0,5.1,8.566,0.0,13.666,2022,georgios angonas
CYP,2022 Varna World Challenge Cup,qual,PB,25.0,4.8,8.0,0.0,12.8,2022,georgios angonas
CYP,2023 FISU World University Games,qual,PB,26.0,4.8,8.633,0.0,13.433,2023,georgios angonas
CYP,2023 Senior European Championships,qual,PB,64.0,4.8,8.166,0.0,12.966,2023,georgios angonas
CYP,BIRMINGHAM 2022 Commonwealth Games,AAfinal,PB,12.0,5.0,7.55,0.0,12.55,2022,georgios angonas
CYP,BIRMINGHAM 2022 Commonwealth Games,qual,PB,32.0,4.9,7.15,0.0,12.05,2022,georgios angonas
VEN,2023 Central American and Caribbean Games,qual,PB,22.0,4.4,7.8,0.0,12.2,2023,yefferson anton
ALG,2022 Doha World Cup,qual,PB,18.0,3.8,7.833,0.0,11.633,2022,mohamed aouicha
PUR,2023 Central American and Caribbean Games,qual,PB,24.0,3.8,8.2,0.0,12.0,2023,miguel aquino iii
TUR,2022 51st FIG Artistic Gymnastics World Championships,final,PB,4.0,6.6,8.466,0.0,15.066,2022,ferhat arican
TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,5.0,6.6,8.6,0.0,15.2,2022,ferhat arican
TUR,2022 Baku World Cup,final,PB,2.0,6.5,8.4,0.0,14.9,2022,ferhat arican
TUR,2022 Baku World Cup,qual,PB,1.0,6.5,8.6,0.0,15.1,2022,ferhat arican
TUR,2022 Cairo World Cup,qual,PB,3.0,6.5,7.9,0.0,14.4,2022,ferhat arican
TUR,2022 Cairo World Cup,final,PB,2.0,6.5,8.3,0.0,14.8,2022,ferhat arican
TUR,2022 Mersin World Challenge Cup,final,PB,1.0,6.6,8.2,0.0,14.8,2022,ferhat arican
TUR,2022 Mersin World Challenge Cup,qual,PB,1.0,6.6,8.55,0.0,15.15,2022,ferhat arican
TUR,2022 Osijek World Challenge Cup,qual,PB,1.0,6.5,8.9,0.0,15.4,2022,ferhat arican
TUR,2022 Osijek World Challenge Cup,final,PB,1.0,6.5,8.3,0.0,14.8,2022,ferhat arican
TUR,2022 Paris World Challenge Cup,final,PB,6.0,5.7,7.75,0.0,13.45,2022,ferhat arican
TUR,2022 Paris World Challenge Cup,qual,PB,5.0,6.0,8.15,0.0,14.15,2022,ferhat arican
TUR,2022 Senior European Championships,final,PB,7.0,6.5,7.2,0.0,13.7,2022,ferhat arican
TUR,2022 Senior European Championships,qual,PB,5.0,6.5,8.2,0.0,14.7,2022,ferhat arican
TUR,2022 Senior European Championships,TeamFinal,PB,2.0,6.5,8.7,0.0,15.2,2022,ferhat arican
TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,PB,63.0,6.5,7.266,0.0,13.766,2023,ferhat arican
TUR,2023 Cottbus World Cup,final,PB,5.0,6.5,8.0,0.0,14.5,2023,ferhat arican
TUR,2023 Cottbus World Cup,qual,PB,3.0,6.5,8.2,0.0,14.7,2023,ferhat arican
TUR,2023 Doha World Cup,final,PB,3.0,6.5,8.233,0.0,14.733,2023,ferhat arican
TUR,2023 Doha World Cup,qual,PB,3.0,6.5,8.233,0.0,14.733,2023,ferhat arican
TUR,2023 Osijek World Challenge Cup,final,PB,2.0,6.5,8.466,0.0,14.966,2023,ferhat arican
TUR,2023 Osijek World Challenge Cup,qual,PB,6.0,6.0,7.85,0.0,13.85,2023,ferhat arican
TUR,2023 Senior European Championships,final,PB,2.0,6.5,8.433,0.0,14.933,2023,ferhat arican
TUR,2023 Senior European Championships,qual,PB,1.0,6.5,8.6,0.0,15.1,2023,ferhat arican
TUR,2023 Tel Aviv World Challenge Cup,final,PB,5.0,6.5,7.1,0.0,13.6,2023,ferhat arican
TUR,2023 Tel Aviv World Challenge Cup,qual,PB,1.0,6.5,8.6,0.0,15.1,2023,ferhat arican
TUR,EnBW DTB Pokal Team Challenge 2023,final,PB,3.0,6.5,7.766,0.0,14.266,2023,ferhat arican
TUR,EnBW DTB Pokal Team Challenge 2023,qual,PB,8.0,6.5,7.85,0.0,14.35,2023,ferhat arican
INA,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PB,56.0,3.0,6.8,0.0,9.8,2023,samsul arifin
CHI,SANTIAGO 2023 XIX Pan American Games,qual,PB,33.0,4.2,8.3,0.0,12.5,2023,josue armijo
AUT,2022 Senior European Championships,qual,PB,73.0,4.2,8.5,0.0,12.7,2022,manuel helmut arnold
USA,2022 U.S. Classic,AAfinal,PB,28.0,4.3,8.4,0.0,12.7,2022,michael artlip
USA,2022 Winter Cup,AAfinal,PB,25.0,4.6,8.05,0.0,12.65,2022,michael artlip
USA,2023 Core Hydration Classic,AAfinal,PB,24.0,4.3,9.2,0.0,13.5,2023,michael artlip
USA,2023 Winter Cup,AAfinal,PB,30.0,4.3,7.0,0.0,11.3,2023,michael artlip
USA,2023 Core Hydration Classic,AAfinal,PB,58.0,4.5,7.85,0.0,12.35,2023,arthur ashton
TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,115.0,5.3,7.233,0.0,12.533,2022,adem asil
TUR,2022 Senior European Championships,qual,PB,15.0,5.6,8.533,0.0,14.133,2022,adem asil
TUR,2022 Senior European Championships,TeamFinal,PB,13.0,5.6,8.266,0.0,13.866,2022,adem asil
TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,PB,55.0,5.6,8.266,0.0,13.866,2023,adem asil
TUR,2023 Doha World Cup,final,PB,8.0,5.6,8.466,0.0,14.066,2023,adem asil
TUR,2023 Doha World Cup,qual,PB,8.0,5.6,8.4,0.0,14.0,2023,adem asil
TUR,2023 FISU World University Games,qual,PB,18.0,5.6,8.166,0.0,13.766,2023,adem asil
TUR,2023 Senior European Championships,AAfinal,PB,3.0,5.6,8.7,0.0,14.3,2023,adem asil
TUR,2023 Senior European Championships,qual,PB,17.0,5.6,8.4,0.0,14.0,2023,adem asil
TUR,EnBW DTB Pokal Team Challenge 2023,qual,PB,25.0,5.6,8.05,0.0,13.65,2023,adem asil
KSA,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PB,54.0,3.3,7.367,0.0,10.667,2022,habeb aswailah
PAN,2023 Central American and Caribbean Games,qual,PB,32.0,4.7,4.65,0.0,9.35,2023,richard atencio
PAN,SANTIAGO 2023 XIX Pan American Games,qual,PB,24.0,4.8,8.133,0.0,12.933,2023,richard atencio
GBR,2023 British Gymnastics Championships,qual,PB,22.0,3.5,8.65,0.0,12.15,2023,jaydon attygalle
UZB,2023 FISU World University Games,qual,PB,66.0,4.6,7.333,0.0,11.933,2023,asadbek azamov
UZB,HANGZHOU 2022 19th Asian Games,qual,PB,24.0,4.6,8.266,0.0,12.866,2023,asadbek azamov
UZB,HANGZHOU 2022 19th Asian Games,AAfinal,PB,15.0,4.6,8.266,0.3,12.566,2023,asadbek azamov
UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,64.0,5.1,8.433,0.0,13.533,2022,abdulla azimov
UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PB,16.0,4.9,8.733,0.0,13.633,2022,abdulla azimov
UZB,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PB,12.0,5.1,8.7,0.0,13.8,2023,abdulla azimov
UZB,2023 52nd FIG Artistic Gymnastics World Championships,qual,PB,117.0,4.9,7.633,0.0,12.533,2023,abdulla azimov
KAZ,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,71.0,5.1,8.366,0.0,13.466,2022,ilyas azizov
KAZ,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PB,18.0,5.1,8.5,0.0,13.6,2022,ilyas azizov
KAZ,2022 Cairo World Cup,qual,PB,21.0,4.9,6.866,0.0,11.766,2022,ilyas azizov
KAZ,2022 Mersin World Challenge Cup,qual,PB,18.0,4.7,7.95,0.0,12.65,2022,ilyas azizov
KAZ,2022 Paris World Challenge Cup,qual,PB,25.0,5.1,7.4,0.0,12.5,2022,ilyas azizov
KAZ,2022 Szombathely World Challenge Cup,qual,PB,9.0,5.1,8.15,0.0,13.25,2022,ilyas azizov
KAZ,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PB,23.0,5.1,8.166,0.0,13.266,2023,ilyas azizov
KAZ,2023 52nd FIG Artistic Gymnastics World Championships,qual,PB,135.0,4.2,7.3,0.0,11.5,2023,ilyas azizov
KAZ,2023 Baku World Cup,qual,PB,25.0,5.1,7.3,0.0,12.4,2023,ilyas azizov
KAZ,2023 Cairo World Cup,qual,PB,23.0,5.1,7.2,0.0,12.3,2023,ilyas azizov
KAZ,2023 Cottbus World Cup,qual,PB,12.0,5.1,8.5,0.0,13.6,2023,ilyas azizov
KAZ,2023 Doha World Cup,qual,PB,25.0,5.1,6.833,0.0,11.933,2023,ilyas azizov
KAZ,2023 FISU World University Games,qual,PB,46.0,5.1,7.633,0.0,12.733,2023,ilyas azizov
KAZ,2023 FISU World University Games,AAfinal,PB,15.0,4.8,8.4,0.0,13.2,2023,ilyas azizov
KOR,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PB,35.0,5.1,7.5,0.0,12.6,2023,garam bae
KOR,HANGZHOU 2022 19th Asian Games,final,PB,7.0,5.1,7.866,0.0,12.966,2023,garam bae
KOR,HANGZHOU 2022 19th Asian Games,qual,PB,9.0,5.4,8.733,0.0,14.133,2023,garam bae
KOR,HANGZHOU 2022 19th Asian Games,AAfinal,PB,5.0,5.4,8.933,0.0,14.333,2023,garam bae
CZE,2023 Baku World Cup,qual,PB,44.0,3.6,5.1,0.0,8.7,2023,daniel bago
CZE,2023 Senior European Championships,qual,PB,83.0,4.3,8.333,0.0,12.633,2023,daniel bago
SCO,BIRMINGHAM 2022 Commonwealth Games,AAfinal,PB,9.0,4.6,8.65,0.0,13.25,2022,frank baines
SCO,BIRMINGHAM 2022 Commonwealth Games,qual,PB,20.0,4.6,8.75,0.0,13.35,2022,frank baines
HUN,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,PB,9.0,6.1,8.333,0.0,14.433,2022,krisztian balazs
HUN,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,21.0,6.1,8.433,0.0,14.533,2022,krisztian balazs
HUN,2022 Baku World Cup,final,PB,4.0,6.1,8.433,0.0,14.533,2022,krisztian balazs
HUN,2022 Baku World Cup,qual,PB,3.0,6.1,8.3,0.0,14.4,2022,krisztian balazs
HUN,2022 Cairo World Cup,qual,PB,10.0,5.7,8.033,0.0,13.733,2022,krisztian balazs
HUN,2022 Doha World Cup,qual,PB,13.0,5.4,7.0,0.0,12.4,2022,krisztian balazs
HUN,2022 Koper World Challenge Cup,final,PB,3.0,5.9,8.2,0.0,14.1,2022,krisztian balazs
HUN,2022 Koper World Challenge Cup,qual,PB,5.0,5.6,8.3,0.0,13.9,2022,krisztian balazs
HUN,2022 Osijek World Challenge Cup,qual,PB,12.0,5.6,8.15,0.0,13.75,2022,krisztian balazs
HUN,2022 Senior European Championships,qual,PB,26.0,5.8,8.166,0.0,13.966,2022,krisztian balazs
HUN,2022 Senior European Championships,TeamFinal,PB,16.0,6.1,7.733,0.0,13.833,2022,krisztian balazs
HUN,2022 Szombathely World Challenge Cup,final,PB,7.0,5.8,7.5,0.0,13.3,2022,krisztian balazs
HUN,2022 Szombathely World Challenge Cup,qual,PB,5.0,5.4,8.55,0.0,13.95,2022,krisztian balazs
HUN,2023 52nd FIG Artistic Gymnastics World Championships,qual,PB,58.0,5.7,8.133,0.0,13.833,2023,krisztian balazs
HUN,2023 Senior European Championships,qual,PB,53.0,5.9,7.3,0.0,13.2,2023,krisztian balazs
THA,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PB,48.0,4.8,6.666,0.0,11.466,2023,suphacheep baobenmad
THA,HANGZHOU 2022 19th Asian Games,qual,PB,31.0,4.8,7.466,0.0,12.266,2023,suphacheep baobenmad
THA,HANGZHOU 2022 19th Asian Games,AAfinal,PB,18.0,4.5,7.666,0.0,12.166,2023,suphacheep baobenmad
GBR,2022 British Gymnastics Championships,qual,PB,12.0,5.0,8.05,0.0,13.05,2022,raekwon baptiste
GBR,2023 British Gymnastics Championships,qual,PB,13.0,4.6,8.3,0.0,12.9,2023,raekwon baptiste
GBR,2022 British Gymnastics Championships,qual,PB,14.0,4.2,8.7,0.0,12.9,2022,emil barber
BRA,EnBW DTB Pokal Team Challenge 2023,qual,PB,39.0,5.2,7.8,0.0,13.0,2023,gabriel barbosa
BRA,2022 Varna World Challenge Cup,qual,PB,29.0,5.8,6.75,0.0,12.55,2022,francisco barretto
ITA,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,32.0,5.1,9.0,0.0,14.1,2022,nicola bartolini
ITA,2022 Senior European Championships,qual,PB,39.0,5.0,8.633,0.0,13.633,2022,nicola bartolini
ITA,2022 Senior European Championships,TeamFinal,PB,19.0,5.0,8.733,0.0,13.733,2022,nicola bartolini
MGL,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PB,46.0,3.6,7.767,0.0,11.367,2022,battur batbaatar
MGL,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PB,51.0,4.0,7.166,0.0,11.166,2023,battur batbaatar
SUI,2023 52nd FIG Artistic Gymnastics World Championships,qual,PB,39.0,5.9,8.166,0.0,14.066,2023,christian baumann
SUI,2023 Varna World Challenge Cup,qual,PB,14.0,5.9,7.35,0.0,13.25,2023,christian baumann
GBR,2023 British Gymnastics Championships,qual,PB,31.0,4.9,6.05,0.0,10.95,2023,clayton bell
USA,2022 Winter Cup,AAfinal,PB,10.0,5.3,8.45,0.0,13.75,2022,fuzzy benas
USA,2023 Core Hydration Classic,AAfinal,PB,13.0,5.2,8.75,0.0,13.95,2023,fuzzy benas
AUT,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,131.0,4.7,7.266,0.0,11.966,2022,alexander benda
AUT,2022 Paris World Challenge Cup,qual,PB,20.0,5.0,7.9,0.0,12.9,2022,alexander benda
AUT,2022 Senior European Championships,qual,PB,54.0,4.7,8.466,0.0,13.166,2022,alexander benda
AUT,2022 Varna World Challenge Cup,qual,PB,23.0,4.7,8.15,0.0,12.85,2022,alexander benda
AUT,2023 Senior European Championships,qual,PB,102.0,4.8,7.2,0.0,12.0,2023,alexander benda
USA,2023 Winter Cup,AAfinal,PB,22.0,4.2,8.9,0.0,13.1,2023,maxim bereznev
FRA,2022 51st FIG Artistic Gymnastics World Championships,qual,PB,94.0,5.5,7.466,0.0,12.966,2022,cameron lie bernard
FRA,2022 Senior European Championships,qual,PB,11.0,6.3,7.966,0.0,14.266,2022,cameron lie bernard
FRA,2022 Senior European Championships,TeamFinal,PB,5.0,6.3,8.433,0.0,14.733,2022,cameron lie bernard
FRA,2023 Baku World Cup,final,PB,3.0,6.2,8.4,0.0,14.6,2023,cameron lie bernard
FRA,2023 Baku World Cup,qual,PB,6.0,6.2,8.466,0.0,14.666,2023,cameron lie bernard
FRA,2023 Senior European Championships,final,PB,5.0,6.2,8.166,0.0,14.366,2023,cameron lie bernard
FRA,2023 Senior European Championships,qual,PB,7.0,5.8,8.6,0.0,14.4,2023,cameron lie bernard
FRA,2022 Baku World Cup,qual,PB,21.0,5.8,7.233,0.0,13.033,2022,cameron-lie bernard
FRA,2022 Paris World Challenge Cup,final,PB,7.0,5.4,7.35,0.0,12.75,2022,cameron-lie bernard
FRA,2022 Paris World Challenge Cup,qual,PB,2.0,6.3,8.2,0.0,14.5,2022,cameron-lie bernard
FRA,EnBW DTB Pokal Team Challenge 2023,qual,PB,32.0,6.2,7.25,0.0,13.45,2023,cameron-lie bernard
PHI,2022 9th Senior Artistic Gymnastics Asian Championships,qual,PB,44.0,3.4,8.133,0.0,11.533,2022,juancho miguel besana
PHI,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PB,40.0,4.1,8.233,0.0,12.333,2023,juancho miguel besana
VEN,2023 Central American and Caribbean Games,qual,PB,23.0,5.0,7.15,0.0,12.15,2023,victor betancourt
GBR,2022 British Gymnastics Championships,final,PB,3.0,5.7,8.4,0.0,14.1,2022,brinn bevan
