LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
ABAD,Nestor,m,ESP,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,12,4.7,8.3,,13
ABAD,Nestor,m,ESP,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,28,5,8.233,,13.233
ABAD,Nestor,m,ESP,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,17,5.3,8.466,,13.766
ABAD,Nestor,m,ESP,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,4,5.3,8.366,,13.666
ABAD,Nestor,m,ESP,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,22,5.2,7.9,0.1,13
ABAD,Nestor,m,ESP,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,69,4.8,9,0.1,13.7
ABAD,Nestor,m,ESP,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",HB,1,5.3,8.5,,13.8
ABAD,Nestor,m,ESP,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",HB,1,5.3,8.35,,13.65
ABAD,Nestor,m,ESP,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PH,11,5,7,,12
ABAD,Nestor,m,ESP,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",SR,2,5.7,8.35,,14.05
ABAD,Nestor,m,ESP,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",SR,2,5.7,8.3,,14
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,17,5.1,8.466,,13.566
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,34,5.1,8.566,,13.666
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,5.1,8.633,,13.733
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",HB,24,5.1,5.1,0.3,9.9
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,27,5.6,8,,13.6
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",HB,,5.6,8.033,,13.633
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PB,20,5.3,7.766,,13.066
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,52,5.3,8.4,,13.7
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,7,5.5,8.166,,13.666
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,15,5.5,8.466,,13.966
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",PH,,5.5,6.8,,12.3
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",SR,13,4.7,8.466,,13.166
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,60,4.7,8.3,,13
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",SR,,4.7,8.333,,13.033
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,18,4.8,9.066,,13.866
ABBADINI,Yumin,m,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,84,4.8,8.9,0.1,13.6
ABBADINI,Yumin,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,19,5.4,8.433,,13.833
ABBADINI,Yumin,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,11,5.6,8.2,,13.8
ABBADINI,Yumin,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,6,5.6,8.166,,13.766
ABBADINI,Yumin,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,91,4.7,7.333,,12.033
ABBADINI,Yumin,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,61,5,7.533,,12.533
ABBADINI,Yumin,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,5,5.5,8.333,,13.833
ABBADINI,Yumin,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,13,5,8.366,,13.366
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,8,5.4,8.466,,13.866
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,64,5.4,8.433,0.3,13.533
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,,5.4,8.5,,13.9
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",HB,6,5.9,8.133,,14.033
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,11,5.9,8.133,,14.033
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",HB,,5.9,8.133,,14.033
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PB,13,5.5,8.433,,13.933
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,41,5.5,8.5,,14
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PH,4,5.5,8.3,,13.8
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,40,5.8,7.7,,13.5
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",PH,,5.8,6.933,,12.733
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",SR,10,4.7,8.6,,13.3
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,41,4.7,8.8,,13.5
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",SR,,4.7,8.566,,13.266
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,18,4.8,9.1,,13.9
ABBADINI,Yumin,m,ITA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,80,4.8,9.166,,13.966
ABBADINI,Yumin,m,ITA,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,11,5.5,8.033,,13.533
ABBADINI,Yumin,m,ITA,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,10,5.3,8.233,,13.533
ABBADINI,Yumin,m,ITA,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,15,6.4,7.033,,13.433
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,11,5.5,8.266,,13.766
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,11,5.5,8.466,,13.966
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,4,5.3,8.166,,13.466
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,90,5.3,6.833,,12.133
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,8,5.3,8.7,,14
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,40,5.3,8.2,,13.5
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,1,5.7,8.4,,14.1
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,final,"Antalya, Turkey",PH,6,5.7,8.466,,14.166
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,6,5.7,8.566,,14.266
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,26,4.7,8.8,,13.5
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,10,4.7,8.566,,13.266
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,18,4.8,8.866,0.1,13.566
ABBADINI,Yumin,m,ITA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,64,4.8,8.933,,13.733
ABDELHALEEM,Abdelrahman,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,113,5.2,7.2,0.4,12
ABDELHALEEM,Abdelrahman,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,68,4.6,8.166,,12.766
ABDELHALEEM,Abdelrahman,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,122,4.3,8.1,,12.4
ABDELHALEEM,Abdelrahman,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,55,5.2,7.566,,12.766
ABDELHALEEM,Abdelrahman,m,EGY,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",HB,15,4.8,7.2,,12
ABDELHALEEM,Abdelrahman,m,EGY,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,25,5.4,6.766,,12.166
ABDELHALEEM,Abdelrahman,m,EGY,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",HB,26,4.6,8,,12.6
ABDELHALEEM,Abdelrahman,m,EGY,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",PH,27,5.7,7,,12.7
ABDELHALEEM,Abdelrahman,m,EGY,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,21,5.8,7.266,,13.066
ABDELHALEEM,Abdelrahman,m,EGY,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,9,5.6,8.5,,14.1
ABDELRAHMAN,Ahmed,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,116,5.4,7.433,0.9,11.933
ABDELRAHMAN,Ahmed,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,61,4.4,8.566,,12.966
ABDELRAHMAN,Ahmed,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,92,5.2,7.8,,13
ABDELRAHMAN,Ahmed,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,37,4.9,8.266,,13.166
ABDELRAHMAN,Ahmed,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,50,5.2,8.766,,13.966
ABDELRAHMAN,Ahmed,m,EGY,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,9,5.4,7.966,0.1,13.266
ABDELRAHMAN,Ahmed,m,EGY,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",PH,21,4.9,8.05,,12.95
ABDELRAHMAN,Ahmed,m,EGY,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",VT1,,5.2,8.65,0.1,13.75
ABDELRAHMAN,Ahmed,m,EGY,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,117,5.3,7.366,0.1,12.566
ABDELRAHMAN,Ahmed,m,EGY,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,82,4.4,8.4,,12.8
ABDELRAHMAN,Ahmed,m,EGY,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,132,4.3,7.466,,11.766
ABDELRAHMAN,Ahmed,m,EGY,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,94,4.2,8.066,,12.266
ABDELRAHMAN,Ahmed,m,EGY,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,59,5.2,8.933,,14.133
ABDELRAHMAN,Ahmed,m,EGY,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,33,5.1,7.266,0.3,12.066
ABDELRAHMAN,Ahmed,m,EGY,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",PB,12,5.2,8.266,,13.466
ABDELRAHMAN,Ahmed,m,EGY,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,36,4.7,7.366,,12.066
ABDELRAHMAN,Ahmed,m,EGY,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT1,,5.2,8.166,,13.366
ABDELRAHMAN,Ahmed,m,EGY,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,38,5.2,6.333,0.4,11.133
ABDELRAHMAN,Ahmed,m,EGY,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",VT1,17,5.6,7.833,,13.433
ABDELRAHMAN,Ahmed,m,EGY,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",VT2,17,5.2,7.9,,13.1
ABDELSALAM,Jana,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,100,4.8,6.2,,11
ABDELSALAM,Jana,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,109,4.4,7.466,0.1,11.766
ABDELSALAM,Jana,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,52,4.8,8,,12.8
ABDELSALAM,Jana,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,110,4.2,8.433,0.3,12.333
ABDELSALAM,Jana,w,EGY,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,14,4.8,5.966,,10.766
ABDELSALAM,Jana,w,EGY,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",UB,6,4.6,6.266,,10.866
ABDELSALAM,Jana,w,EGY,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",UB,7,4.6,6.633,,11.233
ABDELSALAM,Jana,w,EGY,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",FX,24,4.5,6.6,0.1,11
ABDELSALAM,Jana,w,EGY,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",UB,14,4.6,7.6,,12.2
ABDELSALAM,Jana,w,EGY,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,144,4.8,5.866,,10.666
ABDELSALAM,Jana,w,EGY,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,131,4.5,7.2,0.3,11.4
ABDELSALAM,Jana,w,EGY,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,152,3.8,4.433,,8.233
ABDELSALAM,Jana,w,EGY,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,131,4.2,8.5,0.3,12.4
ABDELSALAM,Jana,w,EGY,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,22,4.8,6.733,,11.533
ABDELSALAM,Jana,w,EGY,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,22,4.5,7.366,,11.866
ABDELSALAM,Jana,w,EGY,27-30 Apr 2023,2023 Cairo World Cup,final,"Cairo, Egypt",BB,8,4.8,6.566,,11.366
ABDELSALAM,Jana,w,EGY,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,9,4.7,7.466,,12.166
ABDELSALAM,Jana,w,EGY,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,29,4.5,6.266,,10.766
ABDELSALAM,Jana,w,EGY,1-4 Mar 2023,2023 Doha World Cup,final,"Doha, Qatar",BB,4,5,8,,13
ABDELSALAM,Jana,w,EGY,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",BB,6,5,7.933,,12.933
